Datum;Uhrzeit;Bezeichnung;Intervall;V111Z;V111B;V121Z;V121B;D21Z;D21B;D22Z;D22B;D23Z;D23B;V211Z;V211B;V221Z;V221B;V231Z;V231B;D33Z;D33B;V301Z;V301B;V311Z;V311B;V321Z;V321B;D41Z;D41B;D42Z;D42B;V411Z;V411B;V421Z;V421B;TA32Z;TA32B;TB32Z;TB32B;TA33Z;TA33B;TB33Z;TB33B;TA35Z;TA35B;TB35Z;TB35B;TA38Z;TA38B;TB38Z;TB38B;TA39Z;TA39B;TB39Z;TB39B;TA41Z;TA41B;TB41Z;TB41B;EG21Z;EG21B;EG22Z;EG22B;D11Z;D11B;D12Z;D12B;D30Z;D30B;D31Z;D31B;D32Z;D32B;V1_StoerZ;V1_StoerB;V2_StoerZ;V2_StoerB;V3_StoerZ;V3_StoerB;V4_StoerZ;V4_StoerB;A4_MP6Z;A4_MP6B;A22_MP1Z;A22_MP1B;A13_MP4Z;A13_MP4B;A45_MP2Z;A45_MP2B;A22_MP2Z;A22_MP2B
19.05.2024;19:59;A 22;1;0;0;4;13;0;0;4;4;0;0;3;59;0;0;0;0;0;0;0;75;0;0;0;5;0;0;3;15;0;0;0;0;2;5;1;1;1;2;0;0;1;9;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
19.05.2024;19:58;A 22;1;0;0;1;4;0;0;1;1;0;0;3;47;1;0;1;1;0;0;2;62;1;3;1;0;0;0;3;24;0;0;0;0;5;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;5;11;0;0;0;0;0;0;0;0;0;0;4;9;0;0;0;0;;;;;;;;;;;;;;;;;;
19.05.2024;19:57;A 22;1;0;0;1;38;0;0;1;1;0;0;1;45;0;0;2;6;0;0;1;50;2;10;0;0;0;0;1;40;0;0;0;0;5;23;0;0;1;13;0;0;1;8;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
19.05.2024;19:56;A 22;1;0;0;3;13;0;0;4;4;0;0;2;24;0;0;2;1;0;0;1;29;1;2;0;0;1;3;0;0;0;0;1;0;1;0;1;0;0;0;1;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
19.05.2024;19:55;A 22;1;0;0;4;23;0;0;6;6;0;0;2;22;0;0;0;0;0;0;2;30;0;0;1;5;0;0;3;48;0;0;2;2;6;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
19.05.2024;19:54;A 22;1;0;0;1;16;0;0;3;2;0;0;1;59;0;0;5;69;0;0;1;66;3;19;2;8;2;3;2;29;0;0;1;1;7;11;0;0;0;0;0;0;0;0;0;0;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
19.05.2024;19:53;A 22;1;0;0;1;12;0;0;1;1;0;0;3;58;2;2;4;24;0;0;2;64;4;32;1;1;0;0;3;16;0;0;0;0;4;4;0;0;1;25;0;0;1;12;1;1;2;3;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
19.05.2024;19:52;A 22;1;0;0;3;26;0;0;5;6;0;0;3;21;2;1;0;0;0;0;2;32;0;0;2;5;0;0;2;37;0;0;0;0;2;2;1;1;0;0;1;6;2;6;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
19.05.2024;19:51;A 22;1;0;0;1;40;0;0;2;4;0;0;2;10;1;1;1;11;0;0;2;36;1;14;2;4;1;2;5;60;0;0;1;0;13;25;2;3;1;0;1;14;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
19.05.2024;19:50;A 22;1;0;0;2;21;0;0;4;9;0;0;1;54;1;1;1;1;0;0;2;12;0;0;0;0;1;3;2;7;0;0;1;0;2;1;0;0;1;1;1;0;2;18;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
19.05.2024;19:49;A 22;1;0;0;1;54;0;0;6;13;0;0;1;2;1;0;2;67;0;0;0;5;1;76;0;0;0;0;1;37;0;0;0;0;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;0;0;1;1;0;0;0;0;0;0;1;1;0;0;1;1;0;0;0;0;;;;;;;;;;;;;;;;;;
19.05.2024;19:48;A 22;1;0;0;2;8;0;0;2;2;0;0;4;88;0;0;3;87;0;0;0;100;0;98;0;0;0;0;2;21;0;0;0;0;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
19.05.2024;19:47;A 22;1;0;0;4;16;0;0;5;4;0;0;1;25;2;13;0;100;0;0;1;29;0;100;1;5;0;0;5;28;0;0;0;0;10;10;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
19.05.2024;19:46;A 22;1;0;0;1;6;0;0;1;1;0;0;3;59;2;3;2;49;0;0;2;70;2;15;1;3;1;3;2;14;0;0;1;0;4;4;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;0;3;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
19.05.2024;19:45;A 22;1;0;0;4;16;0;0;5;4;0;0;0;0;0;0;2;1;0;0;0;0;1;3;1;4;0;0;3;49;0;0;0;0;6;20;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
19.05.2024;19:44;A 22;1;0;0;1;9;0;0;1;1;0;0;5;9;2;1;3;28;0;0;3;28;2;43;0;0;1;5;2;9;0;0;2;1;5;5;0;0;2;4;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
19.05.2024;19:43;A 22;1;2;2;3;11;0;0;3;2;0;0;1;86;0;0;1;33;0;0;1;91;1;44;1;3;0;0;4;9;0;0;0;0;5;3;0;0;0;100;0;0;0;100;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
19.05.2024;19:42;A 22;1;0;0;1;37;0;0;4;6;0;0;4;35;1;0;0;0;0;0;1;45;0;0;1;3;0;0;2;6;0;0;0;0;2;1;0;0;4;67;0;0;2;89;0;0;0;0;2;3;0;0;0;0;2;3;0;0;0;0;2;3;0;0;0;0;1;4;0;0;0;0;;;;;;;;;;;;;;;;;;
19.05.2024;19:41;A 22;1;0;0;0;0;0;0;0;0;0;0;3;45;2;1;1;66;0;0;1;55;2;75;1;6;0;0;1;41;0;0;0;0;6;25;0;0;1;36;0;0;1;45;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
