Datum;Uhrzeit;Bezeichnung;Intervall;D21Z;D21B;V22Z;V22B;D31Z;D31B;D32Z;D32B;V33Z;V33B;D51Z;D51B;D52Z;D52B;D53Z;D53B;D54Z;D54B;V55Z;V55B;V56Z;V56B;V57Z;V57B;V58Z;V58B;V71Z;V71B;D81Z;D81B;V82Z;V82B;D91Z;D91B;D92Z;D92B;V93Z;V93B;D111Z;D111B;D112Z;D112B;D113Z;D113B;V114Z;V114B;V115Z;V115B;V116Z;V116B;T1_sZ;T1_sB;T1_bZ;T1_bB;T2_sZ;T2_sB;T2_bZ;T2_bB;T3_sZ;T3_sB;T3_bZ;T3_bB;T4_sZ;T4_sB;T4_bZ;T4_bB;T7_sZ;T7_sB;T7_bZ;T7_bB;T8_sZ;T8_sB;T8_bZ;T8_bB;T9_sZ;T9_sB;T9_bZ;T9_bB;T10_sZ;T10_sB;T10_bZ;T10_bB;MP1_A51Z;MP1_A51B;MP2_A51Z;MP2_A51B;MP1Z;MP1B;MP2_A52Z;MP2_A52B;MP3_A52Z;MP3_A52B;MP2Z;MP2B;V1_IOZ;V1_IOB;V2_IOZ;V2_IOB;V3_IOZ;V3_IOB;V4_IOZ;V4_IOB
16.02.2025;01:00;A 27;1;1;1;2;9;1;29;1;2;1;6;0;0;2;6;1;0;1;0;0;0;2;10;3;37;0;0;0;0;1;1;1;8;0;0;0;0;0;0;0;99;4;55;1;0;0;100;1;77;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
16.02.2025;00:59;A 27;1;2;3;0;0;0;0;0;0;0;0;1;4;1;2;2;6;0;0;2;17;0;67;0;8;0;0;1;0;1;0;3;10;1;0;0;0;0;0;0;100;3;10;0;0;0;100;1;49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
16.02.2025;00:58;A 27;1;1;1;1;8;0;0;0;0;0;0;1;1;1;3;0;0;0;0;1;7;2;26;3;22;1;2;0;0;1;1;1;12;1;0;0;0;0;0;0;100;0;0;0;0;0;100;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
16.02.2025;00:57;A 27;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;2;2;3;1;1;2;6;3;8;3;5;0;0;1;0;3;3;1;8;1;1;1;8;1;9;3;3;0;0;2;16;3;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
16.02.2025;00:56;A 27;1;1;2;2;13;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;2;22;0;0;0;0;1;0;0;0;1;4;0;0;0;0;0;0;1;2;1;2;0;0;1;14;1;7;0;0;0;0;0;0;0;0;0;0;0;0;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
16.02.2025;00:55;A 27;1;2;2;0;0;0;1;0;0;0;0;0;47;1;1;1;2;1;0;0;0;1;13;3;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
16.02.2025;00:54;A 27;1;3;2;4;33;5;51;2;7;1;6;1;21;1;1;3;4;0;0;2;8;4;36;3;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;0;3;2;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
16.02.2025;00:53;A 27;1;1;1;1;6;0;0;0;0;0;0;2;1;1;1;2;2;0;0;2;19;2;24;2;10;0;0;0;0;2;2;4;35;0;0;0;0;0;0;0;0;1;1;0;0;2;10;1;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
16.02.2025;00:52;A 27;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;8;1;37;0;0;1;39;3;3;3;4;0;0;2;22;4;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
16.02.2025;00:51;A 27;1;5;22;2;15;0;0;0;0;0;0;0;0;0;0;1;2;1;45;1;3;2;13;2;6;2;6;0;0;1;1;3;12;1;32;2;3;2;24;3;3;1;1;0;0;2;19;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
16.02.2025;00:50;A 27;1;3;3;3;20;0;0;0;0;0;0;0;0;1;2;2;3;1;1;2;7;3;21;5;17;1;3;1;0;1;0;1;5;0;0;0;0;0;0;1;1;1;1;1;15;1;6;3;11;1;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
16.02.2025;00:49;A 27;1;2;3;1;6;0;0;0;0;0;0;0;0;2;1;3;4;1;36;2;13;4;41;6;17;1;3;1;0;1;1;1;13;0;0;0;0;0;0;2;4;1;1;0;0;2;18;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
16.02.2025;00:48;A 27;1;2;4;1;6;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;2;1;9;1;2;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;2;11;2;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
16.02.2025;00:47;A 27;1;3;3;2;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;6;0;0;0;0;0;0;3;23;0;0;0;0;1;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
16.02.2025;00:46;A 27;1;1;24;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;3;1;9;0;0;0;0;0;0;1;1;2;10;0;93;0;0;0;0;3;5;1;1;0;0;2;27;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
16.02.2025;00:45;A 27;1;1;1;2;17;0;0;1;1;1;6;0;0;0;0;2;3;2;7;2;8;2;24;0;2;1;3;0;0;0;0;0;0;1;30;1;1;1;8;1;1;2;2;0;0;4;18;3;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
