Datum;Uhrzeit;Bezeichnung;Intervall;D21Z;D21B;V22Z;V22B;D31Z;D31B;D32Z;D32B;V33Z;V33B;D51Z;D51B;D52Z;D52B;D53Z;D53B;D54Z;D54B;V55Z;V55B;V56Z;V56B;V57Z;V57B;V58Z;V58B;V71Z;V71B;D81Z;D81B;V82Z;V82B;D91Z;D91B;D92Z;D92B;V93Z;V93B;D111Z;D111B;D112Z;D112B;D113Z;D113B;V114Z;V114B;V115Z;V115B;V116Z;V116B;T1_sZ;T1_sB;T1_bZ;T1_bB;T2_sZ;T2_sB;T2_bZ;T2_bB;T3_sZ;T3_sB;T3_bZ;T3_bB;T4_sZ;T4_sB;T4_bZ;T4_bB;T7_sZ;T7_sB;T7_bZ;T7_bB;T8_sZ;T8_sB;T8_bZ;T8_bB;T9_sZ;T9_sB;T9_bZ;T9_bB;T10_sZ;T10_sB;T10_bZ;T10_bB;MP1_A51Z;MP1_A51B;MP2_A51Z;MP2_A51B;MP1Z;MP1B;MP2_A52Z;MP2_A52B;MP3_A52Z;MP3_A52B;MP2Z;MP2B;V1_IOZ;V1_IOB;V2_IOZ;V2_IOB;V3_IOZ;V3_IOB;V4_IOZ;V4_IOB
24.11.2024;01:00;A 27;1;1;1;2;8;1;2;1;1;1;2;0;0;2;3;1;0;1;2;0;0;1;9;4;5;1;1;0;0;3;3;3;15;2;0;0;0;0;0;1;2;1;1;0;0;2;18;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
24.11.2024;00:59;A 27;1;2;3;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;1;7;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
24.11.2024;00:58;A 27;1;1;1;2;14;0;0;0;0;0;0;0;0;0;0;3;6;0;0;0;0;4;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;7;7;0;26;5;26;6;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
24.11.2024;00:57;A 27;1;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;59;2;76;3;1;0;0;0;0;1;2;1;1;2;24;1;13;2;11;2;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
24.11.2024;00:56;A 27;1;1;2;1;11;4;5;2;7;0;0;0;0;1;1;0;0;1;8;0;0;2;7;3;9;2;4;1;0;0;0;2;1;0;0;0;0;0;0;1;2;1;2;0;0;2;21;1;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
24.11.2024;00:55;A 27;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;2;13;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;2;1;2;42;0;0;1;16;2;53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
24.11.2024;00:54;A 27;1;1;1;1;6;0;0;0;0;0;0;0;0;0;0;2;2;0;0;1;0;3;18;0;0;0;0;0;0;1;1;1;9;0;0;0;0;0;0;0;0;3;2;1;1;1;10;4;9;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
24.11.2024;00:53;A 27;1;1;1;1;7;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;4;19;0;0;0;0;0;0;1;2;1;17;0;0;0;0;0;0;1;1;0;0;0;0;1;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
24.11.2024;00:52;A 27;1;2;2;1;9;0;0;0;0;0;0;0;0;0;0;2;3;1;3;1;5;3;28;3;7;1;3;0;0;1;1;1;8;0;0;0;0;0;0;1;1;1;1;1;35;3;16;2;7;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
24.11.2024;00:51;A 27;1;2;2;3;20;0;0;0;0;0;0;0;0;1;0;2;2;1;1;1;3;1;12;3;12;1;3;1;0;2;4;3;26;1;0;0;0;0;0;1;1;1;2;1;16;1;9;3;12;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
24.11.2024;00:50;A 27;1;1;1;1;6;1;36;1;2;1;6;0;0;0;0;2;54;0;0;0;0;2;69;0;0;0;0;0;0;1;1;2;11;0;0;0;0;0;0;1;1;0;0;0;0;1;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
24.11.2024;00:49;A 27;1;1;1;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;14;0;0;0;0;0;0;0;0;1;1;1;32;2;9;5;11;2;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
24.11.2024;00:48;A 27;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;1;0;0;1;7;2;13;0;0;0;0;0;0;1;0;3;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
24.11.2024;00:47;A 27;1;2;2;3;23;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;2;3;1;34;1;1;1;6;2;2;4;4;0;0;3;24;6;13;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
24.11.2024;00:46;A 27;1;4;52;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;10;0;0;0;0;0;0;3;3;1;0;0;0;2;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
24.11.2024;00:45;A 27;1;2;3;3;20;1;10;1;1;1;10;0;0;1;16;0;0;0;0;0;0;0;21;0;19;0;0;0;0;4;64;1;75;1;0;0;0;0;0;1;0;1;0;1;3;2;4;2;5;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
24.11.2024;00:44;A 27;1;3;3;2;19;1;0;1;0;0;0;0;0;1;2;2;7;0;0;1;3;2;45;3;21;0;0;0;0;0;0;1;2;0;0;0;0;0;0;1;2;1;1;0;0;3;15;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
24.11.2024;00:43;A 27;1;1;22;1;6;0;0;0;0;0;0;0;0;0;0;2;4;0;0;1;5;4;31;0;0;0;0;0;0;2;2;4;15;1;0;0;0;0;0;1;1;2;6;0;0;1;9;5;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
24.11.2024;00:42;A 27;1;3;3;3;33;3;42;1;1;1;10;0;0;1;0;2;2;1;1;0;0;4;16;0;1;0;0;0;0;1;0;2;5;1;0;0;0;0;0;2;4;0;0;0;0;2;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
24.11.2024;00:41;A 27;1;2;3;1;16;0;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;6;1;6;0;0;1;1;2;3;5;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
24.11.2024;00:40;A 27;1;2;14;2;10;3;26;1;1;1;6;1;0;2;2;1;1;1;1;1;2;2;18;1;9;0;0;1;2;2;4;3;21;1;63;1;1;1;9;1;1;4;6;0;0;6;23;5;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
24.11.2024;00:39;A 27;1;3;27;0;0;1;12;1;1;1;10;0;0;1;1;1;1;1;0;0;0;1;11;1;6;0;0;0;0;0;0;0;0;1;56;1;2;2;13;1;2;1;2;1;0;2;13;1;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
