Datum;Uhrzeit;Bezeichnung;Intervall;d11Z;d11B;d12Z;d12B;d20Z;d20B;d21Z;d21B;d22Z;d22B;d31Z;d31B;d41Z;d41B;vd13Z;vd13B;vd14Z;vd14B;vd15Z;vd15B;vd16Z;vd16B;vd23Z;vd23B;vd24Z;vd24B;vd42Z;vd42B;sk1Z;sk1B;sk2Z;sk2B;sk3Z;sk3B;tafg31Z;tafg31B;tafb31Z;tafb31B;tafb38Z;tafb38B;tafb41Z;tafb41B;eg11Z;eg11B;eg12Z;eg12B;eg13Z;eg13B;V1StoerZ;V1StoerB;V2StoerZ;V2StoerB;V3StoerZ;V3StoerB;V4StoerZ;V4StoerB;d42Z;d42B
02.08.2024;02:00;A 95;1;0;0;216;33;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.08.2024;01:59;A 95;1;0;0;198;32;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.08.2024;01:58;A 95;1;0;0;207;34;0;0;1;4;1;1;0;0;0;100;0;100;0;0;1;4;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.08.2024;01:57;A 95;1;0;0;178;28;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;100;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.08.2024;01:56;A 95;1;0;0;185;30;0;0;1;4;1;1;0;0;0;100;0;100;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.08.2024;01:55;A 95;1;0;0;188;33;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.08.2024;01:54;A 95;1;0;0;204;36;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;100;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.08.2024;01:53;A 95;1;0;0;197;35;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.08.2024;01:52;A 95;1;0;0;200;37;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.08.2024;01:51;A 95;1;0;0;202;42;0;0;0;62;2;48;0;0;0;100;0;100;0;0;1;2;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.08.2024;01:50;A 95;1;0;0;193;34;0;0;1;7;2;3;0;0;0;100;0;100;1;2;1;14;0;100;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.08.2024;01:49;A 95;1;0;0;180;31;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.08.2024;01:48;A 95;1;0;0;206;38;0;0;1;4;1;1;0;0;0;100;0;100;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.08.2024;01:47;A 95;1;0;0;191;32;0;0;0;0;0;0;0;0;0;100;0;100;0;0;1;2;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.08.2024;01:46;A 95;1;0;0;173;28;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.08.2024;01:45;A 95;1;0;0;184;33;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.08.2024;01:44;A 95;1;0;0;202;36;0;0;0;0;1;1;0;0;0;100;0;100;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.08.2024;01:43;A 95;1;0;0;172;27;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.08.2024;01:42;A 95;1;0;0;136;23;0;0;2;5;2;2;0;0;0;100;0;100;2;1;1;2;0;100;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.08.2024;01:41;A 95;1;0;0;96;14;0;0;0;0;0;0;0;0;0;100;0;100;1;1;0;0;0;100;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.08.2024;01:40;A 95;1;0;0;141;19;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.08.2024;01:39;A 95;1;0;0;107;14;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
