Datum;Uhrzeit;Bezeichnung;Intervall;D1Z;D1B;D2Z;D2B;D3Z;D3B;D4Z;D4B;D5Z;D5B;D6Z;D6B;D7Z;D7B;D8Z;D8B;D9Z;D9B;D10Z;D10B;D11Z;D11B;D12Z;D12B;D13Z;D13B;D14Z;D14B;D15Z;D15B;D16Z;D16B;D17Z;D17B;D18Z;D18B;D19Z;D19B;D20Z;D20B;D21Z;D21B;D22Z;D22B;D23Z;D23B;D24Z;D24B
14.03.2025;01:00;A  6;1;0;100;0;100;0;0;0;0;10;87;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14.03.2025;00:59;A  6;1;0;100;0;100;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14.03.2025;00:58;A  6;1;0;100;0;100;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14.03.2025;00:57;A  6;1;0;100;0;100;0;0;0;0;166;64;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14.03.2025;00:56;A  6;1;0;100;0;100;0;0;0;0;-1;0;1;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;1;1;1;1;0;0;0;0;0;0;0;0;2;2;2;2
14.03.2025;00:55;A  6;1;0;100;0;100;0;0;0;0;204;60;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;100;1;1;1;1;0;0;0;0;1;1;1;1;0;0;0;0
14.03.2025;00:54;A  6;1;0;100;0;100;0;0;0;0;84;55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14.03.2025;00:53;A  6;1;0;100;0;100;0;0;1;1;-1;0;0;0;0;0;0;0;2;1;2;2;0;0;0;0;0;0;0;0;0;0;0;100;2;2;2;2;0;0;0;0;0;0;0;0;2;2;2;2
14.03.2025;00:52;A  6;1;0;100;0;100;0;0;2;2;89;35;0;0;0;0;0;0;3;2;3;3;0;0;0;0;0;0;0;0;0;0;0;100;3;2;3;2;0;0;0;0;0;0;0;0;2;1;2;1
14.03.2025;00:51;A  6;1;0;100;0;100;0;0;2;1;227;48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14.03.2025;00:50;A  6;1;0;100;0;100;0;0;0;0;51;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14.03.2025;00:49;A  6;1;0;100;0;100;0;0;0;0;-1;0;0;0;0;0;0;0;1;1;1;2;0;0;0;0;0;0;0;0;1;1;0;100;1;2;1;2;0;0;0;0;1;1;1;1;1;2;1;2
14.03.2025;00:48;A  6;1;0;100;0;100;0;0;2;2;24;100;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14.03.2025;00:47;A  6;1;0;100;0;100;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14.03.2025;00:46;A  6;1;0;100;0;100;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;100;2;2;2;2;0;0;0;0;1;1;1;1;2;2;2;2
14.03.2025;00:45;A  6;1;0;100;0;100;0;0;1;0;171;91;2;3;2;2;2;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14.03.2025;00:44;A  6;1;0;100;0;100;0;0;1;1;-1;0;0;0;0;0;0;0;1;1;2;2;0;0;0;0;0;0;0;0;0;0;0;100;2;1;2;1;0;0;0;0;0;0;0;0;2;1;2;1
14.03.2025;00:43;A  6;1;0;100;0;100;0;0;1;1;175;72;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1
14.03.2025;00:42;A  6;1;0;100;0;100;0;0;1;1;87;34;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;100;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
14.03.2025;00:41;A  6;1;0;100;0;100;0;0;0;0;110;57;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;1;1;1;1;0;0;0;0;0;0;0;0;1;1;1;1
14.03.2025;00:40;A  6;1;0;100;0;100;0;0;0;0;91;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14.03.2025;00:39;A  6;1;0;100;0;100;0;0;0;0;229;49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14.03.2025;00:38;A  6;1;0;100;0;100;0;0;0;0;133;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14.03.2025;00:37;A  6;1;0;100;0;100;0;0;0;0;-1;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;1;0;0;100;1;1;1;1;0;0;0;0;1;1;1;1;1;1;1;1
14.03.2025;00:36;A  6;1;0;100;0;100;0;0;2;2;6;26;1;1;1;1;1;1;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;100;3;3;3;2;0;0;0;0;0;0;0;0;3;2;3;2
14.03.2025;00:35;A  6;1;0;100;0;100;0;0;3;2;-1;0;0;0;0;0;0;0;2;1;2;2;0;0;0;0;0;0;0;0;0;0;0;100;1;1;1;1;0;0;0;0;0;0;0;0;1;1;1;1
14.03.2025;00:34;A  6;1;0;100;0;100;0;0;0;0;93;86;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0
14.03.2025;00:33;A  6;1;0;100;0;100;0;0;0;0;9;85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14.03.2025;00:32;A  6;1;0;100;0;100;0;0;0;0;-1;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;1;1;1;1;0;0;0;0;0;0;0;0;1;1;1;1
14.03.2025;00:31;A  6;1;0;100;0;100;0;0;0;0;220;52;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1
14.03.2025;00:30;A  6;1;0;100;0;100;0;0;0;0;208;46;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;1;1;1;1;0;0;0;0;0;0;0;0;1;1;1;1
14.03.2025;00:29;A  6;1;0;100;0;100;0;0;0;0;64;47;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;2;2;2;2;0;0;0;0;0;0;0;0;1;1;1;1
14.03.2025;00:28;A  6;1;0;100;0;100;0;0;1;1;97;35;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14.03.2025;00:27;A  6;1;0;100;0;100;0;0;1;1;221;48;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;1;1;0;100;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0
14.03.2025;00:26;A  6;1;0;100;0;100;0;0;0;0;253;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14.03.2025;00:25;A  6;1;0;100;0;100;0;0;1;1;-1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;2;2;0;100;0;0;0;0;0;0;0;0;2;2;2;2;0;0;0;0
14.03.2025;00:24;A  6;1;0;100;0;100;1;0;2;1;122;100;0;0;0;0;0;0;2;1;2;2;0;0;0;0;0;0;0;0;1;1;0;100;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1
14.03.2025;00:23;A  6;1;0;100;0;100;0;0;0;0;-1;0;1;1;2;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;2;2;2;2;0;0;0;0;0;0;0;0;2;2;2;2
14.03.2025;00:22;A  6;1;0;100;0;100;0;0;2;1;35;82;1;1;0;0;0;0;2;1;2;2;0;0;0;0;0;0;0;0;0;0;0;100;2;1;2;1;0;0;0;0;1;1;1;1;1;1;1;1
14.03.2025;00:21;A  6;1;0;100;0;100;0;0;1;1;49;92;0;0;0;0;0;0;3;2;3;4;0;0;0;0;0;0;0;0;1;1;0;100;2;2;2;2;0;0;0;0;1;1;1;1;2;2;2;2
14.03.2025;00:20;A  6;1;0;100;0;100;0;0;3;2;-1;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;1;1;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14.03.2025;00:19;A  6;1;0;100;0;100;0;0;0;0;179;61;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14.03.2025;00:18;A  6;1;0;100;0;100;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14.03.2025;00:17;A  6;1;0;100;0;100;0;0;0;0;251;51;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14.03.2025;00:16;A  6;1;0;100;0;100;0;0;0;0;125;38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;1;3;1;4
14.03.2025;00:15;A  6;1;0;100;0;100;0;0;1;3;204;49;0;0;0;0;0;0;1;3;1;4;0;0;0;0;0;0;0;0;0;0;0;100;1;3;1;3;0;0;0;0;0;0;0;0;0;0;0;0
14.03.2025;00:14;A  6;1;0;100;0;100;0;0;0;0;115;37;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;2;1;2;1;0;0;0;0;0;0;0;0;3;2;3;2
14.03.2025;00:13;A  6;1;0;100;0;100;0;0;1;1;225;48;2;2;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;100;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
14.03.2025;00:12;A  6;1;0;100;0;100;0;0;1;1;104;100;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;100;1;1;1;1;0;0;0;0;0;0;0;0;3;3;3;3
14.03.2025;00:11;A  6;1;0;100;0;100;0;0;0;0;-1;0;2;2;2;2;1;1;0;0;0;1;0;0;0;0;0;0;0;0;2;0;0;100;2;2;2;2;0;0;0;0;1;1;1;1;1;1;1;1
14.03.2025;00:10;A  6;1;0;100;0;100;0;0;4;2;182;44;0;0;0;0;0;0;3;2;3;3;0;0;0;0;0;0;0;0;2;2;0;100;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0
14.03.2025;00:09;A  6;1;0;100;0;100;0;0;1;1;52;100;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;1;1;0;100;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1
14.03.2025;00:08;A  6;1;0;100;0;100;0;0;1;1;-1;0;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;100;3;3;3;3;0;0;0;0;0;0;0;0;2;2;2;2
14.03.2025;00:07;A  6;1;0;100;0;100;0;0;0;0;45;32;2;3;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;100;2;2;2;2;0;0;0;0;1;1;1;1;2;2;2;1
14.03.2025;00:06;A  6;1;0;100;0;100;0;0;2;1;-1;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;1;1;0;100;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0
14.03.2025;00:05;A  6;1;0;100;0;100;0;0;1;1;188;62;0;0;0;0;0;0;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;100;1;1;1;1;0;0;0;0;0;0;0;0;1;1;1;1
14.03.2025;00:04;A  6;1;0;100;0;100;0;0;1;1;68;68;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;1;1;1;1;0;0;0;0;0;0;0;0;1;1;1;1
14.03.2025;00:03;A  6;1;0;100;0;100;0;0;0;0;-1;0;1;1;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;1;1;1;1;0;0;0;0;0;0;0;0;1;1;1;1
14.03.2025;00:02;A  6;1;0;100;0;100;0;0;0;0;116;57;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1
14.03.2025;00:01;A  6;1;0;100;0;100;0;0;0;0;203;47;3;4;3;3;3;3;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;100;3;2;3;3;0;0;0;0;0;0;0;0;3;3;3;2
14.03.2025;00:00;A  6;1;0;100;0;100;0;0;1;1;182;47;0;0;0;0;0;0;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;100;1;1;1;1;0;0;0;0;0;0;0;0;1;1;1;1
13.03.2025;23:59;A  6;1;0;100;0;100;0;0;1;1;161;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13.03.2025;23:58;A  6;1;0;100;0;100;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13.03.2025;23:57;A  6;1;0;100;0;100;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13.03.2025;23:56;A  6;1;0;100;0;100;0;0;0;1;-1;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;100;2;2;2;2;0;0;0;0;0;0;0;0;2;2;2;1
13.03.2025;23:55;A  6;1;0;100;0;100;0;0;2;1;94;100;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;1;1;0;100;1;1;1;1;0;0;0;0;1;1;1;1;3;2;2;1
13.03.2025;23:54;A  6;1;0;100;0;100;0;0;2;1;-1;0;1;2;1;1;1;1;2;1;2;2;0;0;0;0;0;0;0;0;0;0;0;100;3;2;3;3;0;0;0;0;0;0;0;0;2;2;2;1
13.03.2025;23:53;A  6;1;0;100;0;100;0;0;0;0;89;89;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13.03.2025;23:52;A  6;1;0;100;0;100;0;0;0;0;210;87;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;100;2;1;2;2;0;0;0;0;2;1;2;1;2;2;2;1
13.03.2025;23:51;A  6;1;0;100;0;100;0;0;3;2;-1;0;1;1;1;1;1;1;3;2;3;3;0;0;0;0;0;0;0;0;1;1;0;100;1;1;1;1;0;0;0;0;0;0;0;0;2;2;2;1
13.03.2025;23:50;A  6;1;0;100;0;100;0;0;0;0;208;21;2;3;3;3;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;3;2;3;2;0;0;0;0;0;0;0;0;2;2;2;2
13.03.2025;23:49;A  6;1;0;100;0;100;0;0;0;0;75;33;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13.03.2025;23:48;A  6;1;0;100;0;100;0;0;0;0;59;66;1;2;2;2;2;2;0;1;2;3;0;0;0;0;0;0;0;0;0;0;0;100;2;2;3;3;0;0;0;0;0;0;0;0;3;3;3;3
13.03.2025;23:47;A  6;1;0;100;0;100;0;0;0;0;10;44;2;3;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;100;1;1;1;1;0;0;0;0;0;0;0;0;1;1;1;1
13.03.2025;23:46;A  6;1;0;100;0;100;0;0;0;0;230;49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1
13.03.2025;23:45;A  6;1;0;100;0;100;0;0;0;0;101;41;1;2;1;1;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;100;4;4;4;5;0;0;0;0;0;0;0;0;4;4;4;3
13.03.2025;23:44;A  6;1;0;100;0;100;0;0;1;1;107;38;3;4;3;4;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
13.03.2025;23:43;A  6;1;0;100;0;100;2;3;0;0;221;48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13.03.2025;23:42;A  6;1;0;100;0;100;0;0;0;0;242;100;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;1;1;1;1;0;0;0;0;1;1;1;1;1;1;1;1
13.03.2025;23:41;A  6;1;0;100;0;100;0;0;1;1;-1;0;1;1;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;1;2;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13.03.2025;23:40;A  6;1;0;100;0;100;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;100;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0
13.03.2025;23:39;A  6;1;0;100;0;100;0;0;1;1;-1;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13.03.2025;23:38;A  6;1;0;100;0;100;0;0;0;0;20;92;0;0;1;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;100;0;0;0;0;0;0;0;0;1;1;1;1;2;2;2;1
13.03.2025;23:37;A  6;1;0;100;0;100;0;0;2;1;-1;0;1;2;0;0;0;0;4;3;4;4;0;0;0;0;0;0;0;0;1;1;0;100;3;3;3;3;0;0;0;0;0;0;0;0;2;2;2;2
13.03.2025;23:36;A  6;1;0;100;0;100;0;0;2;1;230;49;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;1;1;1;1;0;0;0;0;0;0;0;0;1;1;1;1
13.03.2025;23:35;A  6;1;0;100;0;100;0;0;0;0;93;72;1;1;1;1;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;100;1;1;1;1;0;0;0;0;0;0;0;0;1;1;1;1
13.03.2025;23:34;A  6;1;0;100;0;100;0;0;2;1;130;40;3;4;3;3;2;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;100;4;3;4;3;0;0;0;0;0;0;0;0;4;3;4;3
13.03.2025;23:33;A  6;1;0;100;0;100;0;0;0;0;238;66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1
13.03.2025;23:32;A  6;1;0;100;0;100;0;0;1;1;2;52;1;1;2;2;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;100;2;2;3;2;0;0;0;0;1;1;1;1;1;1;1;1
13.03.2025;23:31;A  6;1;0;100;0;100;0;0;0;0;-1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;1;1;1;1;0;0;0;0;0;0;0;0;1;1;1;1
13.03.2025;23:30;A  6;1;0;100;0;100;0;0;1;1;71;47;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13.03.2025;23:29;A  6;1;0;100;0;100;0;0;0;0;161;42;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;1;1;1;1;0;0;0;0;0;0;0;0;1;1;1;1
13.03.2025;23:28;A  6;1;0;100;0;100;0;0;0;0;166;42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;1;1;1;1;0;0;0;0;0;0;0;0;1;1;1;1
13.03.2025;23:27;A  6;1;0;100;0;100;0;0;0;0;22;100;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;2;2;2;2;0;0;0;0;0;0;0;0;1;1;1;1
13.03.2025;23:26;A  6;1;0;100;0;100;0;0;1;1;-1;0;1;2;1;1;1;1;2;2;2;2;0;0;0;0;0;0;0;0;1;1;0;100;0;0;0;0;0;0;0;0;2;2;2;2;0;0;0;0
13.03.2025;23:25;A  6;1;0;100;0;100;0;0;4;3;-1;0;0;0;0;0;0;0;3;2;3;3;0;0;0;0;0;0;0;0;2;2;0;100;1;1;1;1;0;0;0;0;1;1;1;1;1;1;1;1
13.03.2025;23:24;A  6;1;0;100;0;100;0;0;0;0;-1;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;1;1;1;1;0;0;0;0;0;0;0;0;1;1;1;1
13.03.2025;23:23;A  6;1;0;100;0;100;0;0;0;0;34;93;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1
13.03.2025;23:22;A  6;1;0;100;0;100;0;0;0;0;-1;0;1;2;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
13.03.2025;23:21;A  6;1;0;100;0;100;0;0;0;0;143;87;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;100;1;1;1;1;0;0;0;0;0;0;0;0;2;2;2;2
13.03.2025;23:20;A  6;1;0;100;0;100;0;0;2;1;86;34;2;3;3;3;3;2;1;1;1;1;0;0;0;0;0;0;0;0;1;1;0;100;5;5;5;5;0;0;0;0;0;0;0;0;6;5;6;5
13.03.2025;23:19;A  6;1;0;100;0;100;0;0;2;1;205;48;3;4;2;2;1;1;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;100;2;2;2;2;0;0;0;0;0;0;0;0;1;1;1;1
13.03.2025;23:18;A  6;1;0;100;0;100;0;0;0;0;178;62;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;1;1;1;1;0;0;0;0;0;0;0;0;1;1;1;1
13.03.2025;23:17;A  6;1;0;100;0;100;0;0;0;0;109;37;1;2;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13.03.2025;23:16;A  6;1;0;100;0;100;0;0;1;1;145;65;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;1;1;0;100;0;0;0;0;0;0;0;0;1;1;1;1;2;2;2;2
13.03.2025;23:15;A  6;1;0;100;0;100;0;0;4;3;108;38;1;2;1;1;1;0;4;3;4;4;0;0;0;0;0;0;0;0;0;0;0;100;6;6;6;6;0;0;0;0;1;1;1;1;4;3;4;3
13.03.2025;23:14;A  6;1;0;100;0;100;0;0;2;2;203;46;1;2;1;1;1;1;2;2;2;2;0;0;0;0;0;0;0;0;1;1;0;100;3;3;3;3;0;0;0;0;0;0;0;0;3;3;3;3
13.03.2025;23:13;A  6;1;0;100;0;100;0;0;2;2;111;37;0;0;0;0;0;0;2;2;2;2;0;0;0;0;0;0;0;0;1;1;0;100;0;0;0;0;0;0;0;0;2;2;2;3;0;0;0;0
13.03.2025;23:12;A  6;1;0;100;0;100;0;0;3;2;174;44;1;2;1;1;1;1;3;2;3;3;0;0;0;0;0;0;0;0;2;2;0;100;2;2;2;2;0;0;0;0;1;1;1;0;4;3;4;3
13.03.2025;23:11;A  6;1;0;100;0;100;0;0;2;1;211;22;1;2;1;1;1;1;2;1;2;2;0;0;0;0;0;0;0;0;2;0;0;100;3;2;3;2;0;0;0;0;0;0;0;0;2;2;2;2
13.03.2025;23:10;A  6;1;0;100;0;100;0;0;2;1;-1;0;0;0;0;0;0;0;2;1;2;2;0;0;0;0;0;0;0;0;0;0;0;100;1;1;1;1;0;0;0;0;0;0;0;0;1;1;1;1
13.03.2025;23:09;A  6;1;0;100;0;100;0;0;1;1;-1;0;1;1;2;2;2;1;1;1;1;1;0;0;0;0;0;0;0;0;2;2;0;100;3;2;3;3;0;0;0;0;2;1;2;1;3;2;3;2
13.03.2025;23:08;A  6;1;0;100;0;100;0;0;3;3;58;32;2;3;1;1;1;1;4;3;4;4;0;0;0;0;0;0;0;0;0;0;0;100;2;2;2;2;0;0;0;0;0;0;0;0;3;2;3;2
13.03.2025;23:07;A  6;1;0;100;0;100;0;0;2;1;-1;0;1;2;1;1;1;0;2;1;2;2;0;0;0;0;0;0;0;0;4;3;0;100;2;1;2;2;0;0;0;0;3;3;3;3;2;1;2;1
