Datum;Uhrzeit;Bezeichnung;Intervall;D11Z;D11B;D21Z;D21B;V22Z;V22B;D31Z;D31B;V32Z;V32B;V33Z;V33B;D41Z;D41B;V42Z;V42B;D51Z;D51B;D52Z;D52B;V53Z;V53B;V54Z;V54B;D81Z;D81B;D82Z;D82B;V83Z;V83B;V84Z;V84B;D111Z;D111B;D112Z;D112B;V113Z;V113B;V114Z;V114B;D121Z;D121B;D122Z;D122B;V123Z;V123B;V124Z;V124B;TF30Z;TF30B;TB30Z;TB30B;TF31Z;TF31B;TB31Z;TB31B;TF32Z;TF32B;TB32Z;TB32B;TF33Z;TF33B;TB33Z;TB33B;TF34Z;TF34B;TB34Z;TB34B;TF35Z;TF35B;TB35Z;TB35B;TF38Z;TF38B;TB38Z;TB38B;TF39Z;TF39B;TB39Z;TB39B;TF41Z;TF41B;TB41Z;TB41B;TF42Z;TF42B;TB42Z;TB42B;V221Z;V221B;V222Z;V222B;TF311Z;TF311B;TB311Z;TB311B;ST51Z;ST51B;ST55Z;ST55B;LUeVerF2_A80Z;LUeVerF2_A80B
08.05.2024;20:00;A  8;1;3;6;3;5;1;33;2;54;1;60;1;36;3;44;1;49;3;63;2;66;1;69;0;67;2;2;2;2;2;15;2;20;3;4;7;79;1;3;1;96;2;77;2;1;3;13;2;5;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.05.2024;19:59;A  8;1;6;24;3;81;1;91;4;81;2;87;2;58;3;31;2;39;5;82;7;76;2;83;2;90;1;1;0;0;1;8;0;0;2;0;7;55;0;0;3;74;4;16;1;56;1;27;1;2;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.05.2024;19:58;A  8;1;14;7;2;49;1;46;5;89;0;100;0;100;3;52;2;64;1;54;1;40;2;56;2;64;2;2;1;0;1;19;1;2;2;1;9;73;0;0;3;94;3;15;3;27;2;21;3;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.05.2024;19:57;A  8;1;4;1;2;2;1;13;13;68;3;97;4;96;7;40;0;54;4;82;1;79;0;90;2;96;0;0;1;1;1;6;0;0;1;1;4;91;1;3;1;99;0;100;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.05.2024;19:56;A  8;1;5;7;3;2;5;37;1;70;2;74;2;76;1;88;1;95;1;88;1;34;2;94;4;27;1;0;8;2;1;5;1;24;0;0;7;80;0;0;0;100;1;69;1;57;2;47;1;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.05.2024;19:55;A  8;1;3;2;1;0;2;9;7;66;2;80;1;75;4;63;1;76;2;96;3;93;0;97;0;100;1;1;1;1;1;32;1;28;0;0;1;89;0;0;1;98;1;63;0;0;1;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.05.2024;19:54;A  8;1;11;3;0;0;2;6;6;89;1;94;1;96;6;37;0;47;3;85;3;21;0;100;2;64;4;5;4;5;2;61;2;64;2;2;7;58;1;1;2;76;2;2;2;60;2;6;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.05.2024;19:53;A  8;1;11;8;2;21;5;32;1;93;0;100;0;100;2;12;1;18;5;41;2;13;1;50;5;44;1;0;7;1;1;2;0;0;0;0;3;77;0;0;2;80;0;0;3;57;0;0;3;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.05.2024;19:52;A  8;1;5;6;4;25;3;44;3;87;0;100;0;100;3;54;2;59;4;90;1;67;2;92;6;68;2;3;1;1;2;17;1;50;2;2;7;59;1;4;4;77;4;20;3;7;0;31;0;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.05.2024;19:51;A  8;1;3;1;0;0;2;5;7;43;4;60;2;63;4;27;0;34;0;98;0;0;0;100;0;0;1;1;3;2;1;6;1;27;0;0;0;100;0;0;0;100;0;100;66;20;0;100;1;10;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.05.2024;19:50;A  8;1;9;24;6;46;1;79;2;77;2;56;2;56;1;68;2;70;3;66;1;21;3;39;1;4;1;0;0;0;0;0;0;0;0;0;4;57;0;0;1;68;3;65;2;36;4;44;2;9;0;0;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.05.2024;19:49;A  8;1;7;4;1;10;3;18;2;63;2;11;1;13;3;30;2;41;2;72;1;8;2;46;1;9;1;0;2;2;1;28;1;10;1;3;1;90;1;4;2;94;1;62;0;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.05.2024;19:48;A  8;1;3;5;4;7;0;14;5;50;0;61;1;61;4;64;1;67;1;65;0;0;1;7;0;0;4;3;4;3;3;32;3;14;0;0;2;89;0;0;0;92;2;16;2;26;1;11;2;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
