Datum;Uhrzeit;Bezeichnung;Intervall;D11Z;D11B;D12Z;D12B;D13Z;D13B;D14Z;D14B;D15Z;D15B;D21Z;D21B;D22Z;D22B;D23Z;D23B;D24Z;D24B;D25Z;D25B;D26Z;D26B;D31Z;D31B;D32Z;D32B;D33Z;D33B;D34Z;D34B;D35Z;D35B;D36Z;D36B;D37Z;D37B;D41Z;D41B;D42Z;D42B;D43Z;D43B;D44Z;D44B;D45Z;D45B;D46Z;D46B;D47Z;D47B;D48Z;D48B;TF32Z;TF32B;TF32aZ;TF32aB;TF33Z;TF33B;TF35Z;TF35B;TF35aZ;TF35aB;TF38Z;TF38B;TF38aZ;TF38aB;TF39Z;TF39B;V10Z;V10B;V20Z;V20B;V30Z;V30B;V40Z;V40B;V1_gestoertZ;V1_gestoertB;V2_gestoertZ;V2_gestoertB;V3_gestoertZ;V3_gestoertB;V4_gestoertZ;V4_gestoertB
10.12.2024;16:55;A 88;1;0;0;12;66;12;77;0;100;3;7;3;12;2;1;0;0;8;83;6;85;0;0;0;100;0;100;5;3;8;12;9;59;2;43;12;12;5;5;7;82;1;98;7;85;10;10;0;0;7;78;10;58;1;84;1;58;4;7;4;7;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;16:54;A 88;1;9;17;2;96;1;95;3;93;3;8;2;13;2;2;2;2;7;83;7;79;0;22;8;82;8;73;6;7;3;5;3;18;1;45;3;2;1;0;3;92;1;99;8;73;8;11;2;2;6;39;5;24;0;70;3;68;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;16:53;A 88;1;5;7;12;69;14;64;4;88;1;1;2;6;3;2;0;0;0;100;3;93;1;2;7;86;7;79;3;1;5;5;8;71;4;64;9;26;3;4;4;91;0;100;1;95;7;7;0;0;2;67;6;8;5;58;5;75;3;17;5;11;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;16:52;A 88;1;3;3;12;82;13;65;0;100;4;9;4;18;0;0;1;63;10;11;7;80;1;0;0;100;0;100;4;48;11;21;8;45;5;39;7;6;4;3;8;78;2;97;6;82;4;4;0;0;4;90;2;42;1;52;1;77;4;7;3;5;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;16:51;A 88;1;7;42;0;98;1;97;5;93;3;7;2;9;0;0;2;48;9;49;9;55;0;0;7;75;7;74;8;6;4;5;1;90;2;14;3;3;3;4;4;86;2;98;7;74;6;6;1;1;5;44;6;30;1;62;0;0;1;1;1;2;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;16:50;A 88;1;2;2;12;68;13;65;1;39;3;5;3;12;2;3;1;49;2;94;3;9;0;0;7;83;7;81;2;0;6;14;8;69;3;15;7;8;4;4;4;91;0;100;1;96;10;42;0;0;1;62;4;5;3;72;1;11;3;4;1;1;0;0;0;100;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;16:49;A 88;1;2;2;12;75;13;66;1;62;1;1;2;7;1;1;0;0;6;80;5;85;1;0;0;100;0;100;6;6;9;17;6;30;7;16;4;10;4;4;6;80;4;97;7;75;12;10;0;0;7;79;7;46;1;90;1;70;2;2;1;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;16:48;A 88;1;7;35;2;96;1;94;2;88;0;0;0;0;0;0;0;0;7;80;7;55;1;0;6;91;6;79;4;1;9;13;3;75;1;82;5;6;4;4;4;95;0;100;4;84;10;13;2;2;5;35;5;7;3;63;1;58;2;3;1;1;0;0;0;100;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;16:47;A 88;1;11;30;13;68;13;30;3;90;2;10;2;8;1;1;0;0;1;98;2;7;0;0;7;85;7;77;3;2;7;18;6;69;11;70;6;7;10;10;4;89;0;100;1;97;3;30;0;0;1;58;4;5;1;60;1;73;2;2;1;1;0;0;0;100;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0
10.12.2024;16:46;A 88;1;5;6;12;74;11;16;1;64;4;8;3;17;2;0;0;0;7;83;5;89;0;0;0;100;0;100;5;4;10;34;10;62;5;36;7;22;5;5;6;82;1;98;8;77;11;12;2;65;7;80;4;75;1;27;1;25;1;2;1;1;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
