Datum;Uhrzeit;Bezeichnung;Intervall;D1Z;D1B;D2Z;D2B;D3Z;D3B;D4Z;D4B;D5Z;D5B;D6Z;D6B;D7Z;D7B;D8Z;D8B;D9Z;D9B;D10Z;D10B;D11Z;D11B;D12Z;D12B;D13Z;D13B;D14Z;D14B;D15Z;D15B;D16Z;D16B;D17Z;D17B;D18Z;D18B;D19Z;D19B;D20Z;D20B;D21Z;D21B;D22Z;D22B;D23Z;D23B;D24Z;D24B
21.03.2025;01:00;A  6;1;0;100;0;100;0;0;1;1;-1;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.03.2025;00:59;A  6;1;0;100;0;100;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;0;47;1;1;0;100;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0
21.03.2025;00:58;A  6;1;0;100;0;100;1;1;1;1;-1;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;1;15;1;13;0;0;0;100;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
21.03.2025;00:57;A  6;1;0;100;0;100;0;0;0;0;238;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;100;2;2;2;2;0;0;0;0;1;0;1;0;2;2;2;2
21.03.2025;00:56;A  6;1;0;100;0;100;0;0;1;0;250;27;2;3;2;2;2;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.03.2025;00:55;A  6;1;0;100;0;100;0;0;0;0;-1;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;2;1;2;1;0;0;0;0;1;1;1;1;1;1;1;1
21.03.2025;00:54;A  6;1;0;100;0;100;0;0;1;1;-1;0;1;1;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.03.2025;00:53;A  6;1;0;100;0;100;0;0;0;0;214;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0
21.03.2025;00:52;A  6;1;0;100;0;100;0;0;1;1;79;100;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;100;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
21.03.2025;00:51;A  6;1;0;100;0;100;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.03.2025;00:50;A  6;1;0;100;0;100;0;0;1;1;-1;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;1;1;0;100;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0
21.03.2025;00:49;A  6;1;0;100;0;100;0;0;1;1;-1;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;100;1;1;1;1;0;0;0;0;0;0;0;0;1;1;1;1
21.03.2025;00:48;A  6;1;0;100;0;100;0;0;0;0;83;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1
21.03.2025;00:47;A  6;1;0;100;0;100;0;0;0;0;209;48;2;3;2;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;2;2;2;2;0;0;0;0;0;0;0;0;1;1;1;1
21.03.2025;00:46;A  6;1;0;100;0;100;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;100;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1
21.03.2025;00:45;A  6;1;0;100;0;100;0;0;3;2;-1;0;1;1;1;1;1;0;3;2;3;3;0;0;0;0;0;0;0;0;2;0;0;100;3;3;3;3;0;0;0;0;1;1;1;1;2;2;2;2
21.03.2025;00:44;A  6;1;0;100;0;100;0;0;1;1;123;38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.03.2025;00:43;A  6;1;0;100;0;100;0;0;0;0;54;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.03.2025;00:42;A  6;1;0;100;0;100;0;0;0;0;-1;0;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;1;1;1;1;0;0;0;0;0;0;0;0;1;1;1;1
21.03.2025;00:41;A  6;1;0;100;0;100;0;0;1;1;-1;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;100;1;1;1;1;0;0;0;0;0;0;0;0;1;1;1;1
21.03.2025;00:40;A  6;1;0;100;0;100;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.03.2025;00:39;A  6;1;0;100;0;100;0;0;0;0;41;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;1;1;1;1;0;0;0;0;0;0;0;0;1;1;1;1
21.03.2025;00:38;A  6;1;0;100;0;100;0;0;2;1;149;80;0;0;0;0;0;0;1;1;2;1;0;0;0;0;0;0;0;0;1;1;0;100;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0
21.03.2025;00:37;A  6;1;0;100;0;100;0;0;2;2;-1;0;0;0;1;1;1;1;2;1;2;2;0;0;0;0;0;0;0;0;0;0;0;100;2;2;2;2;0;0;0;0;0;0;0;0;2;2;2;2
21.03.2025;00:36;A  6;1;0;100;0;100;0;0;0;0;220;23;2;3;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;1;1;1;1;0;0;0;0;0;0;0;0;1;1;1;1
21.03.2025;00:35;A  6;1;0;100;0;100;0;0;0;0;226;48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;1;1;1;1;0;0;0;0;0;0;0;0;1;1;1;1
21.03.2025;00:34;A  6;1;0;100;0;100;0;0;1;0;165;22;1;2;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;1;0;0;100;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
21.03.2025;00:33;A  6;1;0;100;0;100;0;0;0;0;97;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1
21.03.2025;00:32;A  6;1;0;100;0;100;0;0;2;1;-1;0;0;0;0;0;0;0;2;1;2;2;0;0;0;0;0;0;0;0;0;0;0;100;2;1;2;1;0;0;0;0;0;0;0;0;2;2;2;2
21.03.2025;00:31;A  6;1;0;100;0;100;0;0;0;0;-1;0;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;100;1;1;1;1;0;0;0;0;1;1;1;1;1;1;1;1
21.03.2025;00:30;A  6;1;0;100;0;100;0;0;2;1;83;34;1;2;1;1;1;1;2;1;2;2;0;0;0;0;0;0;0;0;2;1;0;100;1;1;1;1;0;0;0;0;1;1;1;1;1;1;1;1
21.03.2025;00:29;A  6;1;0;100;0;100;0;0;0;0;126;13;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;2;1;2;1;0;0;0;0;0;0;0;0;2;1;2;1
21.03.2025;00:28;A  6;1;0;100;0;100;0;0;2;1;36;100;1;1;1;1;1;1;2;1;2;2;0;0;0;0;0;0;0;0;1;1;0;100;1;1;1;1;0;0;0;0;1;1;1;1;1;1;1;1
21.03.2025;00:27;A  6;1;0;100;0;100;0;0;2;1;-1;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;1;1;0;100;1;1;1;1;0;0;0;0;1;1;1;1;2;2;2;1
21.03.2025;00:26;A  6;1;0;100;0;100;1;1;3;1;-1;0;0;0;0;0;0;0;3;2;3;3;0;0;0;0;0;0;0;0;0;0;0;100;3;2;3;2;0;0;0;0;0;0;0;0;2;2;2;2
21.03.2025;00:25;A  6;1;0;100;0;100;0;0;1;1;-1;0;2;2;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;2;1;2;1;0;0;0;0;0;0;0;0;2;1;2;1
21.03.2025;00:24;A  6;1;0;100;0;100;0;0;1;1;97;100;1;1;1;1;1;0;1;1;1;1;0;0;0;0;0;0;0;0;1;1;0;100;2;1;2;1;0;0;0;0;1;1;1;1;2;1;2;1
21.03.2025;00:23;A  6;1;0;100;0;100;0;0;1;1;-1;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;100;1;1;1;1;0;0;0;0;0;0;0;0;1;1;1;1
21.03.2025;00:22;A  6;1;0;100;0;100;0;0;0;0;-1;0;1;2;2;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;1;1;1;1;0;0;0;0;0;0;0;0;1;1;1;1
21.03.2025;00:21;A  6;1;0;100;0;100;0;0;0;0;170;17;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.03.2025;00:20;A  6;1;0;100;0;100;0;0;0;0;196;45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1
21.03.2025;00:19;A  6;1;0;100;0;100;0;0;1;1;96;100;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;100;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
21.03.2025;00:18;A  6;1;0;100;0;100;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.03.2025;00:17;A  6;1;0;100;0;100;0;0;0;0;-1;0;1;2;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
21.03.2025;00:16;A  6;1;0;100;0;100;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.03.2025;00:15;A  6;1;0;100;0;100;0;0;1;1;171;46;2;3;2;2;2;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;100;3;3;3;3;0;0;0;0;0;0;0;0;3;3;3;3
21.03.2025;00:14;A  6;1;0;100;0;100;0;0;0;0;92;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.03.2025;00:13;A  6;1;0;100;0;100;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.03.2025;00:12;A  6;1;0;100;0;100;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.03.2025;00:11;A  6;1;0;100;0;100;0;0;0;0;-1;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;100;1;1;1;1;0;0;0;0;0;0;0;0;1;1;1;1
21.03.2025;00:10;A  6;1;0;100;0;100;0;0;1;1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.03.2025;00:09;A  6;1;0;100;0;100;5;1;1;2;120;16;0;0;0;0;0;0;1;2;2;3;0;0;0;0;0;0;0;0;0;0;0;100;4;5;4;5;0;0;0;0;0;0;0;0;5;7;5;6
21.03.2025;00:08;A  6;1;0;100;0;100;0;0;0;0;25;30;3;5;3;3;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
21.03.2025;00:07;A  6;1;0;100;0;100;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.03.2025;00:06;A  6;1;0;100;0;100;0;0;1;1;-1;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;100;1;1;1;1;0;0;0;0;0;0;0;0;1;1;1;1
21.03.2025;00:05;A  6;1;0;100;0;100;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.03.2025;00:04;A  6;1;0;100;0;100;0;0;0;0;128;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.03.2025;00:03;A  6;1;0;100;0;100;0;0;0;0;232;49;1;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;1;1;1;1;0;0;0;0;0;0;0;0;1;1;1;1
21.03.2025;00:02;A  6;1;0;100;0;100;0;0;0;0;20;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1
21.03.2025;00:01;A  6;1;0;100;0;100;0;0;0;0;-1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;1;1;1;1;0;0;0;0;1;1;1;1;0;0;0;0
21.03.2025;00:00;A  6;1;0;100;0;100;0;0;1;0;211;47;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;2;2;0;100;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0
20.03.2025;23:59;A  6;1;0;100;0;100;0;0;1;1;105;12;2;3;1;1;1;1;1;0;2;1;0;0;0;0;0;0;0;0;1;1;0;100;2;1;2;1;0;0;0;0;1;1;1;1;3;2;3;2
20.03.2025;23:58;A  6;1;0;100;0;100;0;0;1;1;138;64;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;100;2;2;2;2;0;0;0;0;0;0;0;0;1;1;1;1
20.03.2025;23:57;A  6;1;0;100;0;100;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;1;1;1;1;0;0;0;0;0;0;0;0;2;2;2;2
20.03.2025;23:56;A  6;1;0;100;0;100;0;0;2;2;-1;0;0;0;0;0;0;0;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;100;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
20.03.2025;23:55;A  6;1;0;100;0;100;0;0;0;0;-1;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;1;1;1;1;0;0;0;0;0;0;0;0;1;1;1;0
