Datum;Uhrzeit;Bezeichnung;Intervall;T1Z;T1B;T2Z;T2B;T3Z;T3B;T4Z;T4B;T5Z;T5B;T6Z;T6B;T7Z;T7B;T8Z;T8B;D21Z;D21B;D22_1Z;D22_1B;D22_2Z;D22_2B;D23Z;D23B;D81Z;D81B;D82_1Z;D82_1B;D82_2Z;D82_2B;D111Z;D111B;D112Z;D112B;V24Z;V24B;V25Z;V25B;V51Z;V51B;V52Z;V52B;V83Z;V83B;V84Z;V84B;V113Z;V113B;V114Z;V114B;V1_i_OZ;V1_i_OB;V2_i_OZ;V2_i_OB;V3_i_OZ;V3_i_OB;V4_i_OZ;V4_i_OB
03.07.2024;23:25;A 37;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;14;1;3;1;3;0;0;1;1;1;0;1;0;1;8;0;0;3;18;1;9;0;0;0;0;2;4;0;0;2;10;0;0;;;;;;;0;0
03.07.2024;23:24;A 37;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;52;2;1;2;1;0;0;3;6;1;0;1;0;0;0;0;0;2;26;0;0;0;0;0;0;4;7;0;0;0;0;0;0;;;;;;;0;0
03.07.2024;23:23;A 37;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;48;0;0;0;0;0;0;2;23;4;2;4;2;0;0;1;20;4;54;0;0;0;0;0;0;6;13;0;0;0;0;1;2;;;;;;;0;0
03.07.2024;23:22;A 37;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;0;0;0;0;0;2;49;1;0;1;0;0;0;1;28;4;11;0;0;0;0;0;0;3;30;0;0;0;0;2;18;;;;;;;0;0
03.07.2024;23:21;A 37;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;0;0;0;0;0;0;1;19;1;17;1;16;1;1;0;0;1;16;0;0;0;0;0;0;3;4;1;6;1;4;0;0;;;;;;;0;0
03.07.2024;23:20;A 37;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;17;1;8;0;0;3;17;1;1;1;1;0;0;0;0;0;0;0;0;0;0;4;6;0;21;0;0;0;0;0;0;;;;;;;0;0
03.07.2024;23:19;A 37;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;54;1;1;1;2;0;0;3;24;1;3;1;3;0;0;1;1;5;18;2;8;2;8;0;0;3;35;1;8;0;0;0;0;;;;;;;0;0
03.07.2024;23:18;A 37;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;52;1;24;1;22;0;0;3;19;2;2;2;2;0;0;1;1;1;20;1;5;0;0;0;0;2;22;1;6;0;0;0;0;;;;;;;0;0
03.07.2024;23:17;A 37;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;27;0;0;0;0;0;0;0;0;0;0;1;0;2;3;3;3;4;15;0;0;3;13;1;2;1;3;0;0;2;18;1;3;;;;;;;0;0
03.07.2024;23:16;A 37;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;43;1;0;0;0;0;0;3;24;1;1;1;1;0;0;0;0;2;23;0;0;3;5;0;0;1;20;0;0;0;0;0;0;;;;;;;0;0
