Datum;Uhrzeit;Bezeichnung;Intervall;D11Z;D11B;D12Z;D12B;D13Z;D13B;D14Z;D14B;D15Z;D15B;D21Z;D21B;D22Z;D22B;D31Z;D31B;D32Z;D32B;D33Z;D33B;D34Z;D34B;D35Z;D35B;D36Z;D36B;D37Z;D37B;D41Z;D41B;D42Z;D42B;D43Z;D43B;VD111Z;VD111B;VD121Z;VD121B;VD131Z;VD131B;VD211Z;VD211B;VD212Z;VD212B;VD221Z;VD221B;VD222Z;VD222B;VD231Z;VD231B;VD232Z;VD232B;VD311Z;VD311B;VD321Z;VD321B;VD331Z;VD331B;VD411Z;VD411B;VD421Z;VD421B;VD422Z;VD422B;T32Z;T32B;T35Z;T35B;T38Z;T38B;T41Z;T41B;TB32Z;TB32B;TB35Z;TB35B;TB38Z;TB38B;TB41Z;TB41B;V1_StoerZ;V1_StoerB;V2_StoerZ;V2_StoerB;V3_StoerZ;V3_StoerB;V4_StoerZ;V4_StoerB;V5_StoerZ;V5_StoerB;V6_StoerZ;V6_StoerB;V7_StoerZ;V7_StoerB
24.02.2024;01:00;A 20;1;1;8;2;14;1;0;2;2;0;0;2;1;0;0;0;0;2;9;5;17;2;2;1;14;2;8;1;1;0;0;1;0;0;0;1;2;0;0;1;0;0;12;0;0;0;0;0;0;2;65;3;20;1;17;0;0;1;9;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24.02.2024;00:59;A 20;1;0;0;1;7;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;52;1;52;0;0;1;48;1;40;1;9;4;11;1;1;2;2;1;45;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;5;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24.02.2024;00:58;A 20;1;0;0;2;19;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;56;1;65;2;2;1;0;0;52;1;1;1;1;0;0;1;1;1;23;0;0;1;1;1;1;0;0;0;0;1;7;0;0;1;5;0;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24.02.2024;00:57;A 20;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;7;0;0;2;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;88;0;0;2;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24.02.2024;00:56;A 20;1;1;19;2;14;2;1;2;1;1;13;1;0;1;1;1;1;2;69;1;11;1;0;0;0;0;0;0;0;1;31;0;0;0;30;1;2;0;0;0;0;1;58;0;0;0;0;0;0;1;73;0;74;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24.02.2024;00:55;A 20;1;1;9;1;12;1;1;1;1;0;56;0;0;0;0;0;0;1;27;4;12;2;2;0;0;0;0;0;0;1;33;0;0;1;45;1;2;2;3;0;0;0;0;0;0;1;1;1;0;2;31;3;44;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24.02.2024;00:54;A 20;1;0;0;1;12;0;0;0;0;1;1;1;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;37;2;41;1;74;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24.02.2024;00:53;A 20;1;1;23;3;27;2;2;1;1;2;23;5;5;2;2;2;2;1;21;2;9;1;0;2;1;3;8;2;1;2;48;0;0;5;22;2;3;3;4;0;0;2;2;0;0;2;2;2;2;0;0;0;0;0;0;1;0;1;2;0;0;3;4;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24.02.2024;00:52;A 20;1;1;5;1;2;0;2;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;25;1;4;1;13;0;0;1;9;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24.02.2024;00:51;A 20;1;1;5;1;9;1;0;0;0;1;20;2;5;1;1;1;1;1;22;4;7;1;1;1;1;2;3;1;1;1;14;3;5;2;32;7;16;2;3;3;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
