Datum;Uhrzeit;Bezeichnung;Intervall;D11Z;D11B;D12Z;D12B;D13Z;D13B;D14Z;D14B;D15Z;D15B;D21Z;D21B;D22Z;D22B;D31Z;D31B;D32Z;D32B;D33Z;D33B;D34Z;D34B;D35Z;D35B;D36Z;D36B;D37Z;D37B;D41Z;D41B;D42Z;D42B;D43Z;D43B;VD111Z;VD111B;VD121Z;VD121B;VD131Z;VD131B;VD211Z;VD211B;VD212Z;VD212B;VD221Z;VD221B;VD222Z;VD222B;VD231Z;VD231B;VD232Z;VD232B;VD311Z;VD311B;VD321Z;VD321B;VD331Z;VD331B;VD411Z;VD411B;VD421Z;VD421B;VD422Z;VD422B;T32Z;T32B;T35Z;T35B;T38Z;T38B;T41Z;T41B;TB32Z;TB32B;TB35Z;TB35B;TB38Z;TB38B;TB41Z;TB41B;V1_StoerZ;V1_StoerB;V2_StoerZ;V2_StoerB;V3_StoerZ;V3_StoerB;V4_StoerZ;V4_StoerB;V5_StoerZ;V5_StoerB;V6_StoerZ;V6_StoerB;V7_StoerZ;V7_StoerB
18.02.2024;01:00;A 20;1;0;0;0;0;0;0;0;0;0;68;0;0;0;0;0;0;1;21;2;7;2;2;1;62;3;7;0;0;2;33;0;0;4;18;1;3;2;3;0;0;1;16;0;0;1;1;1;1;1;3;2;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.02.2024;00:59;A 20;1;1;1;2;59;0;0;2;2;2;33;6;14;2;3;3;3;0;0;0;0;0;0;0;0;0;0;0;0;1;26;0;0;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;4;1;50;0;0;1;7;0;0;0;0;2;3;0;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.02.2024;00:58;A 20;1;3;22;2;69;1;2;4;5;0;0;2;2;1;0;0;0;0;0;0;0;0;0;2;69;4;16;2;2;1;65;1;1;4;35;1;1;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;58;0;0;2;59;1;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.02.2024;00:57;A 20;1;2;9;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;38;2;17;2;48;4;15;3;3;2;2;0;0;0;0;0;0;0;0;0;25;0;0;0;0;0;0;0;0;3;5;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.02.2024;00:56;A 20;1;1;11;2;8;1;1;1;1;1;15;3;4;0;0;0;0;0;41;0;0;0;0;0;0;0;0;0;0;1;68;0;0;2;5;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;16;1;7;1;39;1;1;0;0;1;3;2;3;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.02.2024;00:55;A 20;1;3;30;2;18;2;2;1;1;0;0;1;0;1;1;1;1;2;25;3;6;1;1;0;0;0;0;0;0;2;42;0;0;7;50;0;0;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;1;10;0;25;1;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.02.2024;00:54;A 20;1;0;70;1;82;1;1;1;2;1;1;3;7;1;1;1;1;0;2;2;4;1;1;0;37;0;0;0;0;1;0;0;0;1;5;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;65;0;0;4;71;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.02.2024;00:53;A 20;1;2;32;1;58;3;4;2;1;0;0;3;3;0;0;0;0;2;3;3;38;1;1;1;47;4;6;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;18;1;0;1;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.02.2024;00:52;A 20;1;1;45;3;19;2;5;3;3;0;0;3;3;0;0;1;0;1;6;3;5;1;1;0;0;0;0;0;0;1;0;0;0;2;4;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;35;3;6;0;0;0;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.02.2024;00:51;A 20;1;2;14;2;8;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;0;2;0;0;1;1;1;1;0;0;3;6;0;0;1;1;1;20;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.02.2024;00:50;A 20;1;1;71;0;4;1;7;0;0;0;0;0;0;0;0;0;0;2;26;0;27;0;0;1;14;5;27;1;1;2;56;1;0;6;14;1;2;3;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.02.2024;00:49;A 20;1;2;5;2;15;1;0;2;2;0;0;0;0;0;0;0;0;0;0;1;8;2;1;0;0;0;0;0;0;4;3;0;0;6;16;1;1;4;3;0;0;1;12;0;0;1;1;1;1;1;7;2;4;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.02.2024;00:48;A 20;1;2;45;2;23;1;1;3;3;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;1;0;0;0;1;3;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.02.2024;00:47;A 20;1;2;36;1;23;2;3;0;0;1;13;1;5;1;1;1;1;4;71;3;60;1;0;1;5;1;10;2;2;2;13;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;14;1;6;1;20;0;0;2;8;0;0;2;1;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.02.2024;00:46;A 20;1;4;19;2;71;1;1;4;5;0;0;1;0;0;0;0;0;1;4;2;18;3;3;0;0;0;0;0;0;1;61;1;0;2;30;2;1;3;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;61;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.02.2024;00:45;A 20;1;1;14;2;55;1;1;2;2;0;0;0;0;0;0;0;0;1;29;1;3;2;1;0;0;0;0;0;0;1;41;1;48;2;7;1;3;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;46;0;0;2;2;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.02.2024;00:44;A 20;1;0;3;0;28;1;0;1;0;2;29;1;29;0;0;0;0;0;0;0;0;0;0;1;39;2;6;0;0;1;59;0;0;1;7;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;5;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.02.2024;00:43;A 20;1;2;42;2;35;3;7;1;0;1;72;3;28;4;6;4;6;0;26;0;0;1;1;0;63;1;20;0;0;2;35;2;6;3;42;2;8;3;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;0;0;0;24;1;1;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.02.2024;00:42;A 20;1;2;14;2;18;2;2;2;1;0;0;1;0;0;0;0;0;2;43;3;17;3;2;3;74;8;52;0;0;4;68;0;62;0;74;1;2;1;4;0;0;1;63;0;0;1;1;1;1;0;0;0;0;0;0;1;64;0;0;1;69;2;3;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.02.2024;00:41;A 20;1;1;11;2;20;1;1;3;3;0;0;1;0;0;0;0;0;0;0;0;0;2;2;1;73;10;48;3;3;2;40;1;37;2;36;2;8;5;10;1;1;1;12;0;0;1;1;1;0;0;0;0;0;0;0;1;33;0;0;4;10;4;5;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.02.2024;00:40;A 20;1;1;37;1;18;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;58;0;0;3;16;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;54;2;2;1;8;1;19;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.02.2024;00:39;A 20;1;1;18;1;26;3;6;1;1;0;0;3;2;0;0;0;0;1;1;2;6;1;1;0;0;0;0;0;0;2;13;0;0;4;12;2;3;2;2;0;0;2;2;0;0;2;2;2;2;0;39;0;0;1;59;0;0;2;6;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.02.2024;00:38;A 20;1;1;10;4;38;1;1;2;3;0;0;0;0;0;0;1;1;1;23;1;3;0;0;3;19;2;31;3;3;2;70;0;0;3;11;0;0;2;2;0;0;0;0;0;0;0;0;0;0;1;31;1;8;0;0;0;28;1;2;0;28;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.02.2024;00:37;A 20;1;0;0;1;4;0;0;1;0;0;3;0;0;0;0;0;0;0;24;1;3;1;0;0;0;0;0;0;0;1;2;1;18;3;6;3;4;1;1;1;1;0;4;0;0;0;0;0;0;0;0;0;0;0;0;2;59;0;0;1;64;2;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.02.2024;00:36;A 20;1;4;18;3;27;1;1;2;2;1;63;1;5;1;1;2;1;1;40;2;10;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;1;79;0;0;1;0;1;1;0;0;0;0;0;0;0;23;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.02.2024;00:35;A 20;1;1;41;1;11;3;4;1;1;0;0;3;2;0;0;0;0;1;4;4;8;1;1;1;19;1;3;1;0;0;0;0;0;0;0;1;4;0;0;0;0;1;26;0;0;1;1;1;1;0;0;0;0;0;0;1;60;0;0;2;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.02.2024;00:34;A 20;1;2;15;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;13;1;5;0;0;1;39;2;15;1;1;2;2;0;0;3;9;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;0;0;0;0;0;18;2;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
