Datum;Uhrzeit;Bezeichnung;Intervall;V21Z;V21B;V22Z;V22B;D23Z;D23B;V24Z;V24B;V25Z;V25B;D51Z;D51B;V52Z;V52B;V81Z;V81B;V82Z;V82B;D83Z;D83B;V91Z;V91B;V92Z;V92B;V101Z;V101B;V111Z;V111B;V112Z;V112B;TF32Z;TF32B;TF32aZ;TF32aB;TF35Z;TF35B;TF35aZ;TF35aB;TF38Z;TF38B;TF38aZ;TF38aB;TF40Z;TF40B;TF40aZ;TF40aB;TF41Z;TF41B;TF41aZ;TF41aB;V1_4_StoerZ;V1_4_StoerB;V123Z;V123B;V121Z;V121B;V122Z;V122B;V5_StoerZ;V5_StoerB
10.11.2024;00:53;A 67;1;0;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;14;1;5;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
10.11.2024;00:52;A 67;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;3;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
10.11.2024;00:51;A 67;1;0;0;2;11;0;0;0;0;0;0;0;0;0;0;2;2;1;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
10.11.2024;00:50;A 67;1;0;0;2;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;1;0;1;3;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
10.11.2024;00:49;A 67;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;;;;;;;
10.11.2024;00:48;A 67;1;0;0;1;12;0;0;1;35;1;36;1;12;0;0;1;1;0;0;3;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
10.11.2024;00:47;A 67;1;0;0;1;5;0;0;0;0;0;0;0;0;0;0;1;0;0;0;4;29;1;0;1;3;0;0;1;3;1;2;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;;;;;;;;
10.11.2024;00:46;A 67;1;0;0;2;28;0;0;0;0;1;0;1;3;0;0;0;0;0;0;1;0;0;0;0;0;3;46;1;12;1;3;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
10.11.2024;00:45;A 67;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;1;3;1;0;2;11;1;0;1;3;0;0;1;2;1;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;;;;;;;
10.11.2024;00:44;A 67;1;0;0;2;8;1;0;0;0;0;0;0;0;0;0;1;6;1;0;3;1;5;0;3;17;0;0;0;0;4;9;4;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
10.11.2024;00:43;A 67;1;0;0;1;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;3;10;0;0;0;0;3;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
10.11.2024;00:42;A 67;1;0;0;1;5;0;0;0;0;0;0;0;0;0;0;1;6;1;0;0;0;1;0;1;5;0;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
10.11.2024;00:41;A 67;1;0;0;1;6;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;5;0;0;0;0;1;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;;;;;;;
10.11.2024;00:40;A 67;1;0;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
10.11.2024;00:39;A 67;1;0;0;1;5;0;0;0;16;0;0;0;0;0;0;1;32;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
10.11.2024;00:38;A 67;1;0;0;1;17;0;0;1;37;1;4;1;8;0;0;2;13;2;0;3;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;;;;;;;
10.11.2024;00:37;A 67;1;0;0;2;20;0;0;1;16;1;1;0;0;0;0;1;5;1;0;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
10.11.2024;00:36;A 67;1;0;0;4;37;0;0;0;0;0;0;0;0;0;0;1;5;1;0;4;3;0;0;0;0;2;33;1;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
10.11.2024;00:35;A 67;1;0;0;1;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;56;1;5;0;0;2;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
10.11.2024;00:34;A 67;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
10.11.2024;00:33;A 67;1;0;0;1;8;0;0;0;0;0;0;0;0;0;0;1;0;0;0;4;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;;;;;;;;
10.11.2024;00:32;A 67;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;4;0;0;0;0;1;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
10.11.2024;00:31;A 67;1;0;0;1;19;0;0;0;0;0;0;0;0;0;0;1;8;1;0;6;16;1;0;1;3;1;57;0;0;1;2;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;;;;;;;
10.11.2024;00:30;A 67;1;0;0;2;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;1;0;1;3;1;9;1;4;2;3;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
10.11.2024;00:29;A 67;1;0;0;1;75;0;0;1;37;1;38;1;9;0;0;2;2;0;0;2;17;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;;;;;;;;
10.11.2024;00:28;A 67;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4;1;0;1;6;0;0;1;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;;;;;;;
10.11.2024;00:27;A 67;1;0;0;3;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
10.11.2024;00:26;A 67;1;0;0;1;29;0;0;1;1;1;1;1;5;0;0;1;6;1;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
10.11.2024;00:25;A 67;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;7;1;0;2;2;4;0;4;16;1;48;1;7;4;9;5;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;;;;;;;
10.11.2024;00:24;A 67;1;0;0;3;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;3;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
10.11.2024;00:23;A 67;1;0;0;0;4;1;3;1;0;1;0;1;5;0;0;1;7;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
10.11.2024;00:22;A 67;1;0;0;3;19;0;0;0;0;0;0;0;0;0;0;1;0;0;0;3;4;1;0;1;4;2;3;1;4;1;2;2;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;;;;;;;
10.11.2024;00:21;A 67;1;0;0;1;42;0;0;0;0;0;0;0;0;0;0;1;6;1;0;5;2;1;0;1;3;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
10.11.2024;00:20;A 67;1;0;1;1;12;0;0;1;43;1;43;1;4;0;0;2;11;1;0;1;10;0;0;0;0;1;24;1;5;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;;;;;;;
10.11.2024;00:19;A 67;1;1;2;2;10;0;0;0;0;0;0;0;0;0;0;1;9;1;0;1;0;0;0;0;0;2;39;2;46;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
10.11.2024;00:18;A 67;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;6;1;0;4;1;2;0;2;8;0;0;1;2;2;4;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
10.11.2024;00:17;A 67;1;0;0;2;51;0;0;0;0;0;0;0;0;0;0;2;9;2;0;4;2;4;0;4;16;0;0;0;0;3;8;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
10.11.2024;00:16;A 67;1;0;0;1;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;;;;;;;
10.11.2024;00:15;A 67;1;0;0;2;33;0;0;0;0;0;0;0;0;0;0;1;5;1;0;3;49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;;;;;;;;
