Datum;Uhrzeit;Bezeichnung;Intervall;D20Z;D20B;D21Z;D21B;D22Z;D22B;V23Z;V23B;V24Z;V24B;D51Z;D51B;D52Z;D52B;D53_1Z;D53_1B;D53_2Z;D53_2B;D54Z;D54B;V55Z;V55B;V56Z;V56B;D80Z;D80B;D81Z;D81B;D82Z;D82B;V83Z;V83B;V84Z;V84B;V85Z;V85B;D110Z;D110B;D111Z;D111B;D112Z;D112B;V113Z;V113B;V114Z;V114B;V115Z;V115B;V116Z;V116B;V117Z;V117B;V118Z;V118B;TF31Z;TF31B;TF31aZ;TF31aB;TBS31Z;TBS31B;TBS31aZ;TBS31aB;TBS35Z;TBS35B;TBS35aZ;TBS35aB;TF38Z;TF38B;TF38aZ;TF38aB;TBS38Z;TBS38B;TBS38aZ;TBS38aB
08.12.2024;01:00;A 49;1;0;0;1;0;2;1;0;0;0;0;2;3;0;0;0;0;0;0;2;2;1;3;1;7;0;0;0;0;0;0;1;9;1;12;0;0;0;0;2;19;1;0;3;11;1;3;0;0;0;0;6;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.12.2024;00:59;A 49;1;0;0;0;0;3;3;0;0;0;0;2;5;0;0;0;0;0;0;2;1;0;7;0;0;1;0;3;55;0;0;3;36;1;25;3;48;0;0;4;4;5;1;3;11;1;5;0;0;1;0;4;5;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.12.2024;00:58;A 49;1;0;0;0;0;1;1;0;0;0;0;2;21;0;0;0;0;0;0;0;0;1;25;2;14;0;0;0;0;0;0;0;0;1;1;2;8;0;0;4;4;2;2;6;17;3;10;0;0;0;0;7;9;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.12.2024;00:57;A 49;1;0;0;0;0;1;1;0;0;0;0;1;3;0;0;0;0;0;0;1;14;1;1;1;3;1;0;2;3;0;0;2;20;1;2;1;0;0;0;3;4;0;0;3;14;2;2;0;0;0;0;5;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.12.2024;00:56;A 49;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;42;0;0;2;63;0;0;2;7;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.12.2024;00:55;A 49;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;65;0;0;1;74;0;0;1;24;0;0;1;21;0;0;2;21;1;1;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.12.2024;00:54;A 49;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;9;2;2;2;15;0;0;4;12;3;2;3;14;3;7;0;0;0;0;3;6;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.12.2024;00:53;A 49;1;0;0;0;0;2;1;0;0;0;0;5;7;0;0;0;0;0;0;5;4;4;8;3;11;0;0;0;0;0;0;0;0;0;0;4;12;0;0;4;5;1;0;5;20;1;8;2;1;0;0;8;9;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.12.2024;00:52;A 49;1;0;0;0;0;0;0;0;0;0;0;4;11;0;0;0;0;0;0;3;29;2;6;1;7;0;0;1;26;0;0;1;13;1;3;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.12.2024;00:51;A 49;1;0;0;0;0;1;0;0;0;0;0;2;3;0;0;0;0;0;0;2;2;2;6;4;10;0;0;1;61;0;0;1;9;1;1;1;4;0;0;1;1;0;0;1;4;1;1;0;0;0;0;1;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.12.2024;00:50;A 49;1;0;0;0;0;3;3;0;0;0;0;1;2;0;0;0;0;0;0;1;0;1;1;1;3;1;0;1;14;0;0;2;3;0;0;2;7;0;0;3;23;2;2;2;9;3;6;0;0;0;0;1;3;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.12.2024;00:49;A 49;1;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;2;39;0;0;2;15;1;5;4;8;0;0;3;3;1;0;6;19;3;8;0;0;0;0;5;7;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.12.2024;00:48;A 49;1;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;0;1;0;1;1;1;3;0;0;1;0;0;0;2;6;0;0;1;0;0;0;5;10;0;0;2;19;2;4;0;0;0;0;5;10;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.12.2024;00:47;A 49;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;4;0;0;3;11;0;0;6;15;1;0;4;20;3;2;0;0;0;0;4;4;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.12.2024;00:46;A 49;1;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;38;0;0;0;44;0;0;5;16;0;0;2;2;1;1;2;13;2;6;0;0;0;0;6;6;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.12.2024;00:45;A 49;1;0;0;0;0;2;2;0;0;0;0;2;4;0;0;0;0;0;0;1;0;2;2;2;6;1;0;2;45;0;0;1;62;1;8;1;8;0;0;3;20;4;4;4;20;3;9;0;0;1;8;4;6;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.12.2024;00:44;A 49;1;0;0;1;0;2;1;0;0;0;0;2;33;0;0;0;0;0;0;2;2;3;16;3;12;0;0;2;45;0;0;4;29;1;9;2;8;0;0;8;15;4;4;4;58;3;12;0;0;3;25;10;24;2;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.12.2024;00:43;A 49;1;0;0;0;0;1;0;0;0;0;0;57;71;0;0;0;0;0;0;3;51;2;24;2;8;0;0;0;0;0;0;0;0;1;2;1;0;0;0;0;0;0;0;1;0;1;2;0;0;1;8;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.12.2024;00:42;A 49;1;0;0;1;1;0;0;0;0;0;0;165;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;59;0;0;0;63;2;12;4;11;0;0;3;4;0;0;2;11;1;1;0;0;1;1;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.12.2024;00:41;A 49;1;0;0;0;0;2;2;0;0;0;0;117;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;11;0;0;3;32;0;0;1;1;0;0;2;16;4;28;5;13;2;8;0;0;0;0;3;6;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
