Datum;Uhrzeit;Bezeichnung;Intervall;V33Z;V33B;V34Z;V34B;V51Z;V51B;V52Z;V52B;D71Z;D71B;V111Z;V111B;V112Z;V112B;D121Z;D121B;MP1Z;MP1B;MP2Z;MP2B;MP3Z;MP3B;MP4Z;MP4B;MP5Z;MP5B;MP6Z;MP6B;T6Z;T6B;T7Z;T7B;V10Z;V10B;V20Z;V20B;D11Z;D11B;D12Z;D12B;D31Z;D31B;D32Z;D32B;V122Z;V122B
11.02.2024;01:00;A 94;1;1;7;0;0;2;6;3;5;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;100;1;8;0;0;0;0
11.02.2024;00:59;A 94;1;0;0;3;8;5;8;0;0;0;0;11;26;3;8;2;14;0;0;0;0;0;0;1;2;1;2;1;2;0;0;0;0;0;0;1;1;5;7;0;100;0;0;1;7;5;7
11.02.2024;00:58;A 94;1;2;3;1;12;1;1;0;0;0;0;2;4;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;2;2;0;100;1;1;1;5;0;0
11.02.2024;00:57;A 94;1;0;0;0;0;0;0;1;4;0;0;5;14;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;4;4;0;100;0;0;0;0;0;0
11.02.2024;00:56;A 94;1;0;0;0;0;6;16;3;7;0;0;3;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;4;5;0;100;0;0;0;0;0;0
11.02.2024;00:55;A 94;1;0;0;2;4;2;3;0;0;0;0;3;9;0;0;2;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;0;0;3;3;0;100;0;0;1;23;5;7
11.02.2024;00:54;A 94;1;0;0;0;0;3;6;0;0;0;0;2;7;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;4;5;0;100;0;0;0;0;0;0
11.02.2024;00:53;A 94;1;3;11;0;0;2;4;1;5;0;0;6;15;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;5;5;0;100;2;5;0;0;0;0
11.02.2024;00:52;A 94;1;0;0;0;0;1;2;0;0;0;0;2;4;3;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;2;2;0;100;0;0;0;0;0;0
11.02.2024;00:51;A 94;1;0;0;0;0;0;0;4;6;0;0;2;8;1;1;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;100;0;0;0;0;3;2
