Datum;Uhrzeit;Bezeichnung;Intervall;D21Z;D21B;D22Z;D22B;V23Z;V23B;V24Z;V24B;D51Z;D51B;V52Z;V52B;D81Z;D81B;D82Z;D82B;V83Z;V83B;V84Z;V84B;D111Z;D111B;V112Z;V112B;D95Z;D95B;D911Z;D911B;TF32Z;TF32B;TF35Z;TF35B;TF38Z;TF38B;TF41Z;TF41B;TBS32Z;TBS32B;TBS35Z;TBS35B;TBS38Z;TBS38B;TBS41Z;TBS41B;V1_StoerZ;V1_StoerB;V2_StoerZ;V2_StoerB;V3_StoerZ;V3_StoerB;V4_StoerZ;V4_StoerB
26.01.2025;01:00;A 84;1;5;6;0;0;4;40;1;3;0;0;0;100;2;61;0;0;1;56;0;0;0;0;0;0;10;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
26.01.2025;00:59;A 84;1;2;14;0;0;2;23;0;0;0;0;0;100;1;2;0;0;1;8;0;0;0;0;0;0;9;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
26.01.2025;00:58;A 84;1;2;2;0;0;0;12;0;0;0;0;0;100;2;1;0;0;2;8;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
26.01.2025;00:57;A 84;1;0;0;0;0;1;5;0;0;0;0;0;100;1;25;0;0;1;10;0;0;1;8;1;15;13;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
26.01.2025;00:56;A 84;1;1;1;0;0;1;16;0;0;0;0;0;100;1;6;0;6;0;4;0;0;0;0;0;0;7;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
26.01.2025;00:55;A 84;1;0;0;0;0;0;0;0;0;0;0;0;100;2;19;1;17;2;48;1;9;0;0;0;0;11;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
26.01.2025;00:54;A 84;1;1;0;0;0;1;11;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
26.01.2025;00:53;A 84;1;1;2;0;0;2;11;0;0;0;0;0;100;0;0;0;0;0;0;0;0;2;2;1;13;28;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
26.01.2025;00:52;A 84;1;5;5;0;0;2;41;0;0;0;0;0;100;1;0;0;0;1;4;0;0;0;0;0;0;131;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
26.01.2025;00:51;A 84;1;6;36;0;0;1;64;0;0;1;0;0;100;1;7;0;0;1;2;0;0;0;0;0;0;8;2;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;;;;;;;;
26.01.2025;00:50;A 84;1;1;20;0;0;3;27;0;0;0;0;0;100;2;19;0;0;2;13;0;0;2;1;2;13;10;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
26.01.2025;00:49;A 84;1;2;27;0;0;1;22;0;0;0;0;0;100;0;0;0;0;0;0;0;0;1;8;1;8;9;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
26.01.2025;00:48;A 84;1;1;13;0;0;1;13;0;0;0;0;0;100;2;40;0;0;2;15;0;0;0;0;0;0;22;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
26.01.2025;00:47;A 84;1;1;1;0;0;1;19;0;0;0;0;0;100;2;1;0;0;1;9;0;0;2;35;2;20;24;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
26.01.2025;00:46;A 84;1;4;35;0;0;1;49;0;0;0;0;0;100;0;0;0;0;0;0;0;0;1;35;1;14;37;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
26.01.2025;00:45;A 84;1;2;1;0;0;2;22;0;0;0;0;0;100;2;9;0;0;1;14;0;0;0;0;0;0;29;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
26.01.2025;00:44;A 84;1;2;5;0;0;1;20;0;0;0;0;0;100;1;49;0;0;1;10;0;0;0;0;0;0;29;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
26.01.2025;00:43;A 84;1;6;45;0;0;0;79;1;41;0;0;0;100;1;0;0;0;2;16;0;0;0;0;0;0;30;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
26.01.2025;00:42;A 84;1;0;0;0;0;1;11;0;0;0;0;0;100;1;1;0;0;2;8;0;0;0;0;0;0;38;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
26.01.2025;00:41;A 84;1;1;25;0;0;0;16;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;30;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
26.01.2025;00:40;A 84;1;1;1;0;0;2;15;0;0;0;0;0;100;1;23;0;0;1;14;0;0;1;0;1;11;38;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
26.01.2025;00:39;A 84;1;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;1;1;1;7;20;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
26.01.2025;00:38;A 84;1;4;35;0;0;4;54;0;0;0;0;0;100;0;0;1;0;0;0;0;0;0;0;0;0;29;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
26.01.2025;00:37;A 84;1;5;52;2;1;7;52;1;2;0;0;0;100;1;23;0;0;1;12;0;0;0;0;0;0;30;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
26.01.2025;00:36;A 84;1;3;10;0;0;2;57;0;0;0;0;0;100;2;1;0;0;1;10;0;0;0;0;0;0;77;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
26.01.2025;00:35;A 84;1;0;0;0;0;1;4;0;0;0;0;0;100;4;17;0;0;1;32;0;6;0;0;0;0;27;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
26.01.2025;00:34;A 84;1;0;0;0;0;0;0;0;0;0;0;0;100;2;48;0;0;2;57;1;28;0;0;0;0;17;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
26.01.2025;00:33;A 84;1;1;18;1;8;1;14;0;0;1;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;44;9;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
26.01.2025;00:32;A 84;1;2;14;0;0;2;29;2;12;0;0;0;100;0;0;2;2;0;0;0;0;0;0;0;0;118;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
26.01.2025;00:31;A 84;1;4;9;0;0;1;32;1;6;0;0;0;100;1;25;0;0;1;9;0;0;1;1;1;6;35;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
26.01.2025;00:30;A 84;1;4;27;0;0;1;49;0;0;0;0;0;100;3;24;0;0;2;28;0;0;0;0;0;0;33;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
26.01.2025;00:29;A 84;1;5;4;1;0;1;28;1;4;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;27;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
26.01.2025;00:28;A 84;1;1;32;2;41;1;21;1;9;1;0;0;100;0;0;0;0;0;0;0;0;1;17;1;13;118;28;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
26.01.2025;00:27;A 84;1;1;36;0;0;1;17;0;0;0;0;0;100;3;4;0;0;3;31;0;0;0;0;0;0;145;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
26.01.2025;00:26;A 84;1;2;49;0;0;2;15;1;47;0;0;0;100;2;33;0;0;1;46;0;0;1;1;1;4;32;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
26.01.2025;00:25;A 84;1;3;51;0;0;1;46;0;0;0;0;0;100;2;61;0;0;1;29;0;0;0;0;0;0;21;4;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
26.01.2025;00:24;A 84;1;2;46;0;0;1;47;0;0;0;0;0;100;1;18;0;0;1;33;0;0;0;0;0;0;33;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
26.01.2025;00:23;A 84;1;2;2;0;0;4;35;0;0;0;0;0;100;0;0;0;0;0;0;0;0;2;1;2;7;46;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
26.01.2025;00:22;A 84;1;2;32;0;0;0;40;0;0;0;0;0;100;1;1;0;0;1;4;0;0;0;0;0;0;72;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
26.01.2025;00:21;A 84;1;3;15;0;0;2;53;0;0;0;0;0;100;0;0;0;0;0;0;0;0;1;4;1;9;181;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
