Datum;Uhrzeit;Bezeichnung;Intervall;D21Z;D21B;D22Z;D22B;V23Z;V23B;V24Z;V24B;D50Z;D50B;D51Z;D51B;D52Z;D52B;V53Z;V53B;V54Z;V54B;D81Z;D81B;D82Z;D82B;V83Z;V83B;V84Z;V84B;V85Z;V85B;D110Z;D110B;D111Z;D111B;D112Z;D112B;V113Z;V113B;V114Z;V114B;V115Z;V115B;T32Z;T32B;T32bZ;T32bB;T35bZ;T35bB;T38Z;T38B;T38bZ;T38bB;T41bZ;T41bB;T35Z;T35B;T41Z;T41B
23.02.2025;01:00;A 17;1;0;0;4;12;0;0;0;0;0;0;0;0;1;0;0;0;0;0;227;21;0;0;1;11;0;0;0;0;0;0;1;43;0;0;2;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.02.2025;00:59;A 17;1;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;231;21;0;0;0;0;0;0;0;0;0;0;0;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.02.2025;00:58;A 17;1;1;1;2;5;1;3;0;0;1;0;0;0;1;0;0;0;0;0;189;29;1;0;2;34;1;1;2;1;0;0;1;18;0;0;2;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.02.2025;00:57;A 17;1;1;0;3;9;1;0;0;0;0;0;1;41;0;0;1;3;0;0;152;39;0;0;1;8;0;0;0;0;0;0;2;13;0;0;3;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.02.2025;00:56;A 17;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;222;19;0;0;1;3;0;0;0;0;0;0;0;16;0;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.02.2025;00:55;A 17;1;0;70;0;0;0;0;0;0;0;0;1;42;0;0;0;43;0;0;203;17;0;0;2;6;0;0;0;0;0;0;3;32;0;0;2;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.02.2025;00:54;A 17;1;1;92;4;17;1;0;0;0;0;0;1;60;0;0;1;24;0;0;146;61;0;0;3;15;0;0;0;0;0;0;5;30;0;0;2;48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.02.2025;00:53;A 17;1;0;100;0;0;0;0;0;0;1;1;1;17;0;0;1;4;0;0;218;23;0;0;2;13;0;0;0;0;0;0;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.02.2025;00:52;A 17;1;0;100;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;255;31;0;0;1;4;0;0;0;0;0;0;1;25;0;0;1;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.02.2025;00:51;A 17;1;0;100;1;1;1;1;0;0;1;0;1;8;0;0;1;2;0;0;121;28;0;0;0;26;0;0;0;0;0;0;1;53;0;0;1;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.02.2025;00:50;A 17;1;2;3;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;169;42;0;0;5;23;0;0;0;0;0;0;1;51;1;27;1;14;1;2;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.02.2025;00:49;A 17;1;0;0;6;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;133;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.02.2025;00:48;A 17;1;2;1;1;17;0;0;0;0;3;2;1;54;0;0;1;4;0;0;98;57;0;0;2;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.02.2025;00:47;A 17;1;0;0;2;19;0;0;0;0;1;31;2;50;1;0;2;10;0;0;68;20;0;0;1;9;0;0;0;0;0;0;4;69;1;0;3;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.02.2025;00:46;A 17;1;2;1;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;93;9;1;0;3;5;0;0;0;0;0;0;1;18;0;0;1;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.02.2025;00:45;A 17;1;2;7;3;37;1;2;0;0;0;0;0;0;1;0;0;0;0;0;104;43;0;0;2;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.02.2025;00:44;A 17;1;0;0;1;23;0;0;0;0;0;0;1;2;0;0;1;4;0;0;186;16;0;0;2;4;0;0;0;0;0;0;1;51;0;0;1;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.02.2025;00:43;A 17;1;3;1;3;28;0;0;0;0;0;0;1;41;0;0;1;3;0;0;140;39;0;0;5;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.02.2025;00:42;A 17;1;0;0;0;0;0;0;0;0;0;0;0;0;1;4;0;0;1;2;76;26;0;9;1;6;0;8;2;2;0;0;3;3;0;0;2;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.02.2025;00:41;A 17;1;4;3;0;0;0;0;0;0;1;0;1;0;0;0;1;1;0;0;27;17;1;9;3;19;2;13;0;0;0;0;0;0;0;30;0;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.02.2025;00:40;A 17;1;0;0;1;10;0;0;0;0;0;0;0;3;0;0;0;0;0;0;18;19;0;0;3;29;0;0;0;0;0;0;2;33;1;6;3;36;2;5;1;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.02.2025;00:39;A 17;1;1;0;1;9;0;0;0;0;0;0;1;22;0;0;1;4;0;0;26;1;0;0;0;0;0;0;0;0;0;0;1;1;2;28;0;0;2;3;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.02.2025;00:38;A 17;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;102;7;0;0;2;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.02.2025;00:37;A 17;1;3;1;0;0;0;0;0;0;1;1;1;3;0;0;1;4;0;0;96;41;0;0;4;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.02.2025;00:36;A 17;1;0;0;1;20;0;0;0;0;0;0;0;0;0;13;0;0;0;0;171;13;0;0;0;0;0;0;0;0;0;0;1;41;0;0;2;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.02.2025;00:35;A 17;1;1;32;6;17;1;3;0;0;0;0;0;0;1;88;0;0;0;0;162;14;0;0;1;3;0;0;0;0;0;0;1;64;0;0;1;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.02.2025;00:34;A 17;1;2;0;1;68;0;0;0;0;0;0;0;0;1;13;0;0;0;0;141;35;1;5;8;35;1;9;1;9;0;0;3;73;1;3;3;68;1;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.02.2025;00:33;A 17;1;1;0;2;13;0;0;0;0;0;0;0;0;1;0;0;0;0;0;91;34;0;0;3;27;0;0;0;0;0;0;3;36;2;17;1;66;2;6;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.02.2025;00:32;A 17;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;50;56;0;0;1;53;0;0;0;0;0;0;1;16;1;24;2;9;1;2;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.02.2025;00:31;A 17;1;0;0;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;7;0;0;1;13;0;0;0;0;0;0;2;74;0;0;2;52;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.02.2025;00:30;A 17;1;0;0;1;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;63;48;1;0;3;49;0;0;0;0;0;0;2;34;0;0;2;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.02.2025;00:29;A 17;1;0;0;1;9;0;0;0;0;0;0;0;0;1;2;0;0;1;1;41;21;0;0;7;22;0;0;0;0;0;0;2;35;0;0;4;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.02.2025;00:28;A 17;1;0;0;1;55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;252;33;1;5;0;0;0;0;0;0;0;0;1;18;0;17;4;20;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.02.2025;00:27;A 17;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;270;53;0;0;2;20;0;0;0;0;0;0;2;24;1;4;1;12;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.02.2025;00:26;A 17;1;1;0;0;0;0;0;0;0;0;0;0;56;1;5;0;0;1;5;122;62;2;7;1;54;1;7;1;2;0;0;2;14;1;0;2;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.02.2025;00:25;A 17;1;0;0;1;18;0;0;0;0;0;0;2;63;0;0;4;51;0;0;311;59;0;0;5;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.02.2025;00:24;A 17;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;265;74;0;0;2;9;0;0;0;0;0;0;1;54;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.02.2025;00:23;A 17;1;0;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;287;75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.02.2025;00:22;A 17;1;1;0;4;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;277;74;0;0;3;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.02.2025;00:21;A 17;1;4;3;2;8;1;4;0;0;0;0;1;2;0;0;4;7;0;0;240;59;0;0;4;15;0;0;0;0;0;0;0;0;1;26;0;0;1;4;1;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.02.2025;00:20;A 17;1;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;128;69;0;0;5;58;0;0;0;0;0;0;2;53;0;0;1;8;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.02.2025;00:19;A 17;1;0;0;1;2;0;0;0;0;0;0;1;34;0;0;1;5;0;0;295;40;0;0;2;14;0;0;0;0;0;0;1;33;0;0;1;10;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
23.02.2025;00:18;A 17;1;2;1;3;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34;51;0;0;4;57;0;0;0;0;0;0;1;6;2;6;3;26;1;2;2;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.02.2025;00:17;A 17;1;2;2;1;18;1;1;0;0;1;0;1;12;1;0;1;2;0;0;83;38;1;0;4;44;0;0;0;0;0;0;0;10;1;30;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.02.2025;00:16;A 17;1;3;2;4;3;1;1;0;0;0;0;1;49;1;1;1;2;0;0;199;16;0;0;1;1;0;0;0;0;0;0;1;38;0;0;1;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.02.2025;00:15;A 17;1;2;0;0;0;0;0;0;0;0;0;1;31;0;0;1;2;0;0;95;43;0;0;5;50;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.02.2025;00:14;A 17;1;1;0;4;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;153;13;1;3;4;20;1;5;2;3;0;0;1;0;0;39;1;3;0;0;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.02.2025;00:13;A 17;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;191;19;0;0;7;27;0;0;0;0;0;0;0;0;1;21;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.02.2025;00:12;A 17;1;0;0;3;11;0;0;0;0;0;0;2;59;0;0;2;12;0;0;232;21;0;0;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.02.2025;00:11;A 17;1;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52;43;0;0;2;68;0;0;0;0;0;0;2;41;1;6;1;51;0;5;1;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.02.2025;00:10;A 17;1;1;0;2;4;0;0;0;0;0;0;1;56;0;0;1;4;0;0;114;9;0;0;2;15;0;0;0;0;0;0;0;0;2;46;0;0;1;60;1;3;0;0;0;0;2;3;0;0;0;0;0;0;0;0;0;0
23.02.2025;00:09;A 17;1;1;0;1;11;0;0;0;0;0;0;1;26;0;0;1;9;0;0;98;9;1;0;2;11;0;0;1;1;0;0;0;23;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
23.02.2025;00:08;A 17;1;3;1;1;1;0;0;0;0;0;0;0;0;0;0;1;3;0;0;100;43;0;0;3;9;0;0;0;0;0;0;1;33;0;0;1;6;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
23.02.2025;00:07;A 17;1;1;0;2;44;0;0;0;0;0;0;1;14;0;0;1;5;0;0;0;100;0;0;4;30;0;0;0;0;0;0;2;28;0;32;3;12;0;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.02.2025;00:06;A 17;1;1;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;100;0;0;3;22;0;0;0;0;0;0;1;14;1;30;2;13;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.02.2025;00:05;A 17;1;1;1;1;5;0;0;0;0;0;0;1;49;1;0;1;3;0;0;0;100;1;0;0;0;0;0;0;0;0;0;2;40;0;25;1;41;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.02.2025;00:04;A 17;1;0;0;1;10;0;0;0;0;0;0;2;10;0;0;1;18;0;0;0;100;0;0;1;5;0;0;0;0;0;0;1;35;1;41;1;46;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.02.2025;00:03;A 17;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;97;1;6;0;0;1;3;2;9;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.02.2025;00:02;A 17;1;0;0;2;54;0;0;0;0;0;0;1;26;0;0;0;27;0;0;294;70;0;0;0;0;0;0;0;0;0;0;0;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
