Datum;Uhrzeit;Bezeichnung;Intervall;D11Z;D11B;D12Z;D12B;D13Z;D13B;D21Z;D21B;D22Z;D22B;D23Z;D23B;D31Z;D31B;D32Z;D32B;D33Z;D33B;D41Z;D41B;D42Z;D42B;D43Z;D43B;V14Z;V14B;V15Z;V15B;V16Z;V16B;V34Z;V34B;V35Z;V35B;V36Z;V36B;T35Z;T35B;T36Z;T36B;T41Z;T41B;T42Z;T42B;V53_A4/M4_1132Z;V53_A4/M4_1132B;V53_A4/M5_entfXZ;V53_A4/M5_entfXB;H53_M1_1133Z;H53_M1_1133B;A53_M2_1134Z;A53_M2_1134B;V57_A7/M5_770Z;V57_A7/M5_770B;H57_M3_1128Z;H57_M3_1128B;A57_M4_1129Z;A57_M4_1129B;FWZ;FWB;V10Z;V10B
17.06.2024;21:36;A  3;1;0;1;1;20;0;0;0;0;3;2;4;75;1;16;1;34;0;0;0;0;0;0;0;0;0;0;0;0;1;4;1;6;1;4;0;0;1;2;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.06.2024;21:35;A  3;1;3;91;2;95;0;91;2;5;1;1;2;54;1;23;2;82;0;0;2;7;2;8;0;65;2;5;2;91;2;74;1;5;2;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;2;6
17.06.2024;21:34;A  3;1;2;49;2;43;2;46;0;0;2;3;1;24;1;1;2;30;0;0;0;0;0;0;1;34;0;0;3;9;3;8;1;5;2;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0
17.06.2024;21:33;A  3;1;0;0;1;64;0;0;1;23;2;3;1;0;0;0;1;2;0;0;2;6;0;0;0;0;1;3;0;0;1;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;2;0;0;1;2;1;2;0;0;0;0;0;0;0;0;1;27
17.06.2024;21:32;A  3;1;1;27;2;15;1;24;0;17;2;3;1;21;0;0;3;27;1;26;1;6;1;6;0;24;0;0;1;4;1;7;0;0;3;11;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17
17.06.2024;21:31;A  3;1;1;23;0;21;0;0;2;33;1;2;1;72;0;22;1;25;0;22;0;0;1;7;0;100;1;3;1;4;0;0;0;0;1;2;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;2;0;0;1;52
17.06.2024;21:30;A  3;1;1;11;1;73;1;1;1;6;1;1;2;49;2;29;1;63;1;22;1;2;1;3;1;25;2;6;1;4;1;2;2;10;1;3;0;0;0;0;1;8;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;2;69
17.06.2024;21:29;A  3;1;0;0;0;0;1;14;0;0;1;2;0;0;0;0;0;0;1;30;1;4;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.06.2024;21:28;A  3;1;1;57;2;61;1;64;0;0;2;1;2;52;1;85;1;67;0;0;1;4;2;10;0;0;0;0;1;3;2;7;1;4;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;2;2;3;0;0;0;0
17.06.2024;21:27;A  3;1;1;1;1;1;0;0;2;59;2;1;3;60;2;77;1;54;0;0;1;4;3;13;2;33;1;4;0;0;1;1;1;5;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;2;0;0;0;0;1;62
17.06.2024;21:26;A  3;1;2;33;0;60;0;0;1;24;0;0;4;92;0;0;1;64;1;32;1;5;1;4;0;30;2;4;2;6;0;0;1;3;1;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;24
17.06.2024;21:25;A  3;1;1;40;2;54;1;8;0;0;1;1;1;89;1;41;2;44;0;0;0;0;0;0;1;60;0;0;1;2;2;5;1;7;2;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.06.2024;21:24;A  3;1;2;19;3;20;1;21;0;0;2;2;0;0;3;16;2;23;0;24;0;0;1;19;1;80;0;0;2;4;3;7;3;11;2;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.06.2024;21:23;A  3;1;2;38;3;6;2;71;1;30;0;0;0;0;1;2;0;36;2;72;2;8;1;4;0;0;0;0;2;5;3;7;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;2;0;0;0;0;0;0;0;0;2;34
17.06.2024;21:22;A  3;1;1;76;1;2;0;0;3;92;3;7;1;71;0;0;2;31;1;44;0;0;2;11;0;0;3;10;1;2;1;4;0;0;2;5;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;1;2;1;2;1;2;0;0;3;96
17.06.2024;21:21;A  3;1;2;32;0;0;0;0;3;10;3;5;1;15;0;0;0;0;1;39;1;3;2;8;0;0;1;72;3;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;2;0;0;0;0;0;0;0;0;2;75
17.06.2024;21:20;A  3;1;0;0;1;26;1;25;2;36;2;1;0;0;1;12;3;3;0;0;0;0;0;0;1;8;3;10;0;0;1;1;1;5;2;7;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;1;3;0;0;0;0;0;0;0;0;3;54
17.06.2024;21:19;A  3;1;0;67;0;0;0;0;0;55;1;1;3;25;1;16;1;1;0;0;2;15;0;0;1;87;1;2;0;0;0;0;1;4;1;2;0;0;0;0;0;0;1;2;0;0;2;3;0;0;2;3;1;1;0;0;0;0;0;0;0;0;0;56
17.06.2024;21:18;A  3;1;1;76;1;45;0;0;1;2;3;7;2;93;2;34;1;48;0;0;4;27;2;8;0;0;1;2;1;2;1;2;2;7;1;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;2;0;0;0;0;0;0;0;0;1;4
