Datum;Uhrzeit;Bezeichnung;Intervall;D11Z;D11B;D12Z;D12B;D13Z;D13B;D14Z;D14B;V15Z;V15B;V16Z;V16B;V17Z;V17B;D21Z;D21B;D22Z;D22B;D23Z;D23B;D24Z;D24B;V26Z;V26B;V27Z;V27B;V28Z;V28B;V29Z;V29B;D31Z;D31B;D32Z;D32B;D33Z;D33B;D34Z;D34B;V36Z;V36B;V37Z;V37B;V38Z;V38B;V39Z;V39B;V40Z;V40B;V41Z;V41B;V42Z;V42B;D43Z;D43B;V45Z;V45B;V46Z;V46B;V47Z;V47B;V48Z;V48B
27.01.2024;01:00;A 36;1;0;0;1;57;0;0;0;0;1;45;0;0;0;0;0;0;0;0;0;0;1;7;0;0;0;0;0;49;1;3;0;0;1;31;1;1;0;0;0;0;2;14;0;0;0;0;0;0;1;22;1;2;0;0;0;0;3;9;1;6;0;0
27.01.2024;00:59;A 36;1;0;0;1;10;0;0;0;0;1;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;69;0;0;0;69;0;0;0;0;0;0;0;0;0;0;1;1;2;2;0;40;1;4;0;2;1;8;0;0
27.01.2024;00:58;A 36;1;0;0;54;28;1;34;0;0;1;11;2;10;0;0;0;0;1;34;1;22;0;0;0;0;1;50;2;54;0;0;0;0;1;50;0;0;1;8;0;0;1;8;1;2;1;5;0;0;1;61;0;0;2;53;1;3;2;12;0;0;1;6
27.01.2024;00:57;A 36;1;0;0;1;2;0;0;0;0;2;12;0;0;0;0;0;0;4;58;0;0;0;0;0;0;3;42;0;0;0;0;0;0;1;19;0;0;1;47;0;0;1;6;0;0;0;6;0;0;1;43;2;16;2;88;0;0;2;8;2;11;3;38
27.01.2024;00:56;A 36;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42;0;0;0;0;0;0;0;0;1;3;1;2;0;0;0;12;0;0;0;0;0;0;1;11;0;0;0;0
27.01.2024;00:55;A 36;1;0;0;0;0;1;36;0;0;0;0;1;5;0;0;0;0;3;4;0;0;0;37;0;0;1;8;0;0;0;0;0;0;2;8;1;1;2;79;0;0;3;8;2;4;1;6;0;0;1;12;0;0;0;0;1;3;1;22;0;0;0;0
27.01.2024;00:54;A 36;1;0;0;1;34;2;14;1;1;2;11;2;8;1;2;0;0;0;12;0;0;1;34;0;0;0;0;0;0;1;3;0;0;1;1;0;0;1;61;0;0;2;4;1;3;1;4;0;0;1;16;1;1;0;34;2;7;3;18;1;8;0;0
27.01.2024;00:53;A 36;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;0;0;0;0;0;0;2;13;0;0;0;0;1;2;0;0;0;0;1;25;1;3;0;0;0;0;4;5;0;0;2;16;0;0;1;36;0;0;2;13;0;0;1;3
27.01.2024;00:52;A 36;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;16;0;0;0;0;0;0;1;10;0;0;0;0;0;0;1;2;1;17;0;0;0;0;1;16;2;7;0;0;0;0;2;2;0;0;1;16;0;0;2;10;0;0;1;4
27.01.2024;00:51;A 36;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;16;0;0;1;3;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3;3;1;25;0;0;1;2;1;2;1;26
27.01.2024;00:50;A 36;1;0;0;0;0;1;22;0;0;0;0;1;6;0;0;0;0;1;40;1;3;0;0;0;0;1;8;2;10;1;4;0;0;0;0;0;0;1;44;0;0;0;0;0;0;2;3;0;0;3;41;1;1;1;68;0;0;2;55;6;22;2;56
27.01.2024;00:49;A 36;1;0;0;1;17;0;0;0;0;2;7;0;0;0;0;1;1;1;2;0;0;0;0;1;4;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.01.2024;00:48;A 36;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;1;7;0;0;0;0;0;0;0;0;1;24;0;0;0;0;0;0;2;8;0;0;0;0;0;0;4;5;1;1;0;0;1;4;4;16;0;0;0;0
27.01.2024;00:47;A 36;1;1;2;2;34;1;20;0;0;2;7;1;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;50;1;19;0;0;0;0;2;10;1;24;0;0;1;1;0;0;0;0;0;0;2;17;0;0;0;0
27.01.2024;00:46;A 36;1;0;0;1;19;0;0;0;0;1;21;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;6;0;0;0;0;1;39;0;0;0;0;0;0;1;8;0;0;0;0;0;0;2;7;0;0;0;0;2;7;1;11;0;0;0;0
27.01.2024;00:45;A 36;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;7;1;15;0;0;0;0;3;6;2;15;0;0;0;0;2;28;0;0;0;0;0;0;4;10;0;0;0;0
27.01.2024;00:44;A 36;1;0;0;1;21;0;0;0;0;1;5;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;2;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;2;0;0;1;6;0;0
27.01.2024;00:43;A 36;1;21;4;1;53;0;10;0;0;1;63;0;0;0;0;0;0;0;0;1;20;0;0;0;0;0;0;1;8;0;0;0;0;0;0;1;16;0;0;0;0;0;0;2;7;0;0;0;0;1;18;0;0;1;53;0;0;1;9;0;0;1;2
27.01.2024;00:42;A 36;1;0;0;0;0;1;23;0;0;0;0;1;6;0;0;0;0;2;6;1;4;0;0;0;0;2;20;2;12;0;0;0;0;0;0;1;42;0;0;0;0;0;0;0;6;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0
27.01.2024;00:41;A 36;1;0;0;2;23;0;0;0;0;1;15;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;6;1;2;0;0;1;1;1;5;0;0;1;37;1;3;2;13;1;1;1;7;0;0;1;6;0;0;0;0;0;0;1;9;0;0;0;0
27.01.2024;00:40;A 36;1;0;0;1;21;0;0;0;0;2;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;5;0;0;0;0
27.01.2024;00:39;A 36;1;0;0;0;14;0;0;1;12;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;0;0;0;0;0;35;0;0;0;0;0;0;0;0;0;0;1;37;0;0;0;0;0;0;2;12;0;0;0;0
27.01.2024;00:38;A 36;1;0;0;1;10;1;1;1;0;1;10;0;2;0;0;1;22;1;58;0;0;1;40;2;7;0;0;0;0;2;3;1;38;1;1;0;0;1;86;1;11;2;4;0;0;2;3;0;0;0;58;1;58;1;25;0;0;0;0;1;4;1;4
27.01.2024;00:37;A 36;1;25;10;2;32;1;2;0;26;2;43;2;12;0;0;0;0;1;24;0;0;1;31;0;0;2;21;0;0;1;5;0;0;0;0;0;0;1;61;0;0;0;0;0;0;2;3;0;0;1;56;1;52;1;12;0;0;1;11;2;5;1;3
27.01.2024;00:36;A 36;1;0;0;1;33;0;0;1;4;2;41;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;52;0;0;1;69;0;0;0;6;0;0;1;4;0;0;1;1;0;0;0;22;0;0;1;5;0;0;0;0
27.01.2024;00:35;A 36;1;0;0;1;46;0;0;0;0;1;5;0;0;0;0;0;0;0;0;0;0;1;14;0;0;0;0;0;0;1;4;0;0;0;0;1;49;1;61;0;0;2;3;2;9;1;5;0;0;0;0;0;0;1;7;0;0;0;0;0;0;1;2
27.01.2024;00:34;A 36;1;3;6;2;50;0;0;0;0;1;57;0;0;0;0;0;0;1;59;0;56;0;0;0;0;1;52;0;0;0;0;2;3;0;30;0;0;0;0;2;7;0;0;0;0;0;0;0;0;2;2;1;1;0;2;0;0;2;13;2;4;0;0
27.01.2024;00:33;A 36;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;6;1;4;0;0;1;44;2;9;1;4;0;0;0;0;2;4;0;0;0;0;0;0;2;16;0;0;0;0;0;0;2;38;0;0;1;38;0;0;3;14;0;0;1;3
27.01.2024;00:32;A 36;1;1;1;2;16;0;0;0;21;1;10;0;0;0;0;0;0;1;20;1;1;1;33;0;0;1;8;1;3;1;5;0;0;1;59;0;0;0;0;0;0;1;8;0;0;0;0;0;0;1;2;0;0;0;0;0;0;1;18;0;0;0;0
27.01.2024;00:31;A 36;1;0;0;0;0;0;19;1;9;1;5;0;0;1;4;1;2;2;5;1;51;0;0;1;8;1;68;2;10;0;0;0;0;0;0;0;0;1;45;0;0;0;0;0;0;0;3;0;0;0;0;1;1;1;41;0;0;0;0;0;1;1;4
27.01.2024;00:30;A 36;1;3;3;2;35;3;6;0;0;1;44;3;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;2;2;0;0;1;46;0;0;2;9;2;7;1;5
27.01.2024;00:29;A 36;1;0;0;0;3;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;0;0;1;25;0;21;1;4;1;1;2;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.01.2024;00:28;A 36;1;5;5;1;19;0;0;0;0;1;32;0;0;0;0;0;0;0;0;1;3;0;0;0;0;0;0;1;6;0;0;0;39;0;0;0;0;1;2;0;0;0;0;0;0;2;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.01.2024;00:27;A 36;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;8;1;33;0;0;1;30;1;6;2;10;1;2;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.01.2024;00:26;A 36;1;0;0;1;1;0;0;0;0;1;3;0;0;0;0;0;0;0;0;1;4;0;0;0;0;0;0;1;8;0;0;1;2;0;0;1;1;1;41;1;5;0;0;1;8;1;4;0;0;2;1;0;0;1;25;0;0;2;5;0;0;1;3
27.01.2024;00:25;A 36;1;0;0;1;20;1;11;0;0;1;15;1;6;0;0;0;0;1;36;1;3;0;0;0;0;1;6;0;0;0;0;1;32;0;0;0;0;0;0;2;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.01.2024;00:24;A 36;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;2;26;1;14;0;0;0;0;4;29;2;21;0;0;0;0;2;4;2;19;0;0;0;0;3;11;2;16;0;0;0;0;0;26;0;0;0;0;0;0;0;0;0;0;0;0
27.01.2024;00:23;A 36;1;0;0;1;40;0;0;2;33;2;14;0;0;1;21;0;0;0;0;1;10;0;0;0;0;0;0;1;5;0;0;0;0;0;16;1;1;2;19;0;0;0;0;1;7;1;11;0;0;2;20;0;0;0;0;0;0;3;19;0;0;0;0
27.01.2024;00:22;A 36;1;0;0;2;54;1;8;0;0;5;13;3;9;2;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;7;0;0;1;14;0;0;2;10;0;0;1;3;0;0;0;0;1;22;1;87;1;4;0;0;4;51;2;91
27.01.2024;00:21;A 36;1;0;0;2;14;0;14;0;0;2;13;0;0;0;0;0;0;1;55;2;20;0;0;0;0;13;33;1;25;0;0;0;0;1;1;0;0;1;9;0;0;1;2;0;0;2;3;0;0;1;72;0;0;0;0;0;0;2;14;0;0;0;0
27.01.2024;00:20;A 36;1;0;0;1;57;1;55;1;33;1;6;2;16;1;4;0;0;2;6;0;30;0;52;0;0;1;28;0;0;0;0;0;0;0;0;0;0;2;66;0;0;1;1;0;0;1;9;0;0;2;87;2;4;2;8;1;24;2;5;0;30;2;4
27.01.2024;00:19;A 36;1;0;0;0;3;1;8;0;0;0;0;1;3;0;0;0;0;1;1;3;23;1;28;0;0;7;26;3;20;1;2;0;3;0;0;0;0;1;2;0;0;0;0;1;1;4;30;0;0;1;1;0;0;0;0;0;0;2;10;1;1;0;0
27.01.2024;00:18;A 36;1;0;0;1;43;0;0;0;0;2;8;0;0;0;0;0;0;1;51;0;0;0;0;0;0;2;9;0;0;0;0;3;58;0;0;2;2;1;1;4;19;0;0;1;2;2;2;0;0;2;2;1;1;0;3;0;0;3;16;0;0;0;0
27.01.2024;00:17;A 36;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;2;17;1;1;2;48;0;0;1;7;3;11;5;29
27.01.2024;00:16;A 36;1;0;0;2;62;1;1;0;0;4;33;1;3;0;0;0;42;2;45;0;0;0;0;0;0;0;49;0;0;0;0;0;0;1;19;1;60;1;41;0;0;1;9;2;6;2;5;0;0;2;15;0;0;0;0;1;4;1;30;0;0;0;0
27.01.2024;00:15;A 36;1;0;0;1;16;0;0;0;0;2;9;0;0;0;0;1;14;2;56;0;0;0;0;1;6;1;45;0;0;0;0;1;65;1;17;1;1;0;0;1;9;1;7;1;5;0;0;0;0;0;0;0;0;1;60;0;0;0;0;0;0;1;45
27.01.2024;00:14;A 36;1;0;0;1;6;0;0;0;0;1;8;0;0;0;0;1;15;0;19;0;0;0;0;0;3;1;4;0;0;0;0;1;14;0;0;0;0;0;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;2;41;0;0;0;0;0;0;1;2
27.01.2024;00:13;A 36;1;0;0;2;41;1;46;1;48;2;15;1;10;1;3;0;0;1;47;0;0;1;55;1;8;2;8;1;1;2;3;0;0;0;0;0;0;1;6;0;0;0;0;0;0;1;5;0;0;0;45;0;0;1;65;0;0;0;0;0;0;1;4
27.01.2024;00:12;A 36;1;0;0;3;55;0;0;0;0;4;39;0;0;0;0;0;0;2;27;0;0;0;0;0;0;2;14;0;0;0;0;0;0;0;9;0;0;4;36;0;0;0;0;0;0;0;47;0;0;2;9;0;0;0;0;1;3;2;14;0;0;1;2
27.01.2024;00:11;A 36;1;3;26;1;32;0;0;2;31;1;35;0;0;2;9;0;0;0;0;1;30;0;0;0;0;0;0;1;7;0;0;1;2;1;61;0;0;1;43;1;4;1;8;1;6;3;47;0;0;2;2;0;0;0;0;1;3;4;5;0;0;0;0
27.01.2024;00:10;A 36;1;0;0;0;0;2;16;0;0;1;6;0;17;0;0;0;0;1;45;0;0;0;0;0;0;2;33;0;0;0;0;0;0;0;0;0;0;2;18;0;0;0;0;0;0;3;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.01.2024;00:09;A 36;1;0;0;1;2;0;0;0;0;1;4;1;7;0;0;0;0;1;1;0;0;1;14;0;0;2;4;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;26;0;0;0;0;0;0;1;19;0;0;0;0
27.01.2024;00:08;A 36;1;1;0;8;37;2;21;0;0;8;46;2;16;0;0;0;0;0;0;0;0;1;24;0;0;0;0;1;1;1;2;0;0;0;0;1;52;1;76;0;0;0;0;2;4;2;2;0;0;1;4;0;0;2;41;0;0;1;10;0;0;2;5
27.01.2024;00:07;A 36;1;0;0;1;48;1;1;0;10;1;50;2;11;0;0;0;0;1;16;0;0;0;0;0;0;1;7;0;0;0;0;1;0;0;0;1;42;0;0;0;0;0;0;2;10;0;0;0;0;0;0;0;0;1;6;0;0;0;0;0;0;1;2
27.01.2024;00:06;A 36;1;1;0;1;20;0;0;1;21;1;7;0;0;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;13;2;4;0;0;9;9;0;4;2;14;0;0;5;15;0;0;1;34;0;0;0;0;0;0;1;4;0;0;0;0
27.01.2024;00:05;A 36;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;1;16;0;0;2;5;0;0;1;2;2;35;2;22;0;0;2;46;2;41;2;22;0;0;2;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.01.2024;00:04;A 36;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4;0;0;0;0;1;23;1;12;0;0;0;0;2;3;1;15;0;0;0;0;2;40;2;9;0;0;0;0;2;35;0;0;1;1;0;0;0;0;1;3;2;6;0;0;0;0
27.01.2024;00:03;A 36;1;0;0;1;42;2;36;0;0;2;9;2;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;31;0;0;0;0;0;0;2;3;0;0;1;4;2;6;0;0;2;8;2;10;3;11;0;0
27.01.2024;00:02;A 36;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4;0;0;0;0;0;0;2;11;0;0;0;0;0;0;0;0;0;0;1;5;0;0;0;0;1;2;1;7;0;0;0;0;0;0;0;0;1;4;0;0;0;0;0;0
27.01.2024;00:01;A 36;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;30;0;0;1;29;2;27;1;5;0;0;1;4;3;5;0;0;0;9;0;9;0;0;2;6;1;4;0;0;1;5
27.01.2024;00:00;A 36;1;0;0;1;13;1;17;0;0;1;6;1;10;0;0;0;0;3;3;0;0;0;0;0;0;2;13;0;0;0;0;0;0;0;0;0;0;0;0;1;5;0;0;0;0;0;0;0;0;2;32;1;18;0;0;0;0;3;29;1;8;0;0
26.01.2024;23:59;A 36;1;0;0;3;72;0;0;0;0;4;13;1;5;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;1;0;0;1;2;2;10;2;4;0;0
26.01.2024;23:58;A 36;1;0;0;2;17;0;0;0;0;3;66;0;0;0;0;0;0;1;21;0;0;0;0;0;0;1;8;0;0;0;0;0;13;3;3;2;2;0;30;0;0;4;15;2;10;0;0;0;0;0;0;0;0;1;12;2;5;1;5;0;0;1;2
26.01.2024;23:57;A 36;1;0;0;1;11;0;0;0;0;1;16;0;0;0;0;0;0;1;3;1;1;1;28;0;0;0;6;1;4;1;4;1;18;2;16;0;0;1;27;1;6;1;22;0;0;2;4;0;0;1;8;0;0;0;0;0;0;2;8;0;0;0;0
26.01.2024;23:56;A 36;1;0;0;0;25;2;2;0;0;0;0;1;8;0;0;0;0;0;0;0;0;0;0;0;0;1;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;22;0;0;2;74;2;6;4;16;0;0;1;5
26.01.2024;23:55;A 36;1;0;0;2;28;0;0;0;0;4;24;0;0;0;0;0;0;1;25;1;25;0;0;0;0;1;7;1;3;0;0;0;0;2;47;2;50;0;1;0;0;1;11;2;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
26.01.2024;23:54;A 36;1;0;0;3;44;1;37;0;0;1;53;1;5;0;0;0;0;1;59;1;6;0;0;0;0;1;7;1;8;0;0;0;0;1;19;0;0;1;24;0;0;1;4;0;0;2;3;0;0;0;0;0;0;1;26;1;4;1;2;0;0;1;3
26.01.2024;23:53;A 36;1;0;0;1;14;1;49;0;0;3;8;1;8;0;0;0;69;1;1;1;1;0;0;0;0;1;4;1;3;0;0;0;0;0;0;1;42;1;7;0;0;0;0;0;0;2;3;0;0;1;34;1;1;0;0;0;0;1;7;1;3;0;0
26.01.2024;23:52;A 36;1;0;0;3;55;0;0;0;0;3;25;0;0;0;0;1;27;0;0;0;0;0;0;1;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;8;0;0;0;0;0;0;0;0;1;73;0;0;0;0;0;0;1;2
26.01.2024;23:51;A 36;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;9;0;18;0;0;0;0;0;0;0;0;0;0;0;0;1;18;0;0;0;0;0;0;1;7;0;0;0;0;0;0;1;23;0;20;3;24;0;0;2;12;1;2;4;24
26.01.2024;23:50;A 36;1;0;0;1;24;0;30;0;0;1;6;0;0;0;0;0;0;0;0;1;9;0;0;0;0;1;11;1;10;0;0;1;25;1;15;0;0;0;0;2;8;1;5;0;0;0;0;0;0;0;0;1;4;0;0;1;10;1;8;1;7;0;0
26.01.2024;23:49;A 36;1;0;0;1;8;1;6;1;65;1;6;2;8;1;5;0;0;0;0;1;1;0;0;0;0;0;0;1;3;0;0;0;0;1;23;0;0;0;0;0;0;1;5;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;5;0;0;0;0
26.01.2024;23:48;A 36;1;0;0;3;53;1;1;0;0;4;58;1;6;1;1;0;0;1;21;1;20;0;0;0;0;2;5;1;3;0;0;0;0;1;1;1;1;1;6;0;0;1;5;2;3;1;5;0;0;2;34;0;0;0;0;0;0;5;27;0;0;0;0
