Datum;Uhrzeit;Bezeichnung;Intervall;D11Z;D11B;D12Z;D12B;D13Z;D13B;D14Z;D14B;D15Z;D15B;D21Z;D21B;D22Z;D22B;D23Z;D23B;D24Z;D24B;D25Z;D25B;D26Z;D26B;D31Z;D31B;D32Z;D32B;D33Z;D33B;D34Z;D34B;D35Z;D35B;D36Z;D36B;D37Z;D37B;D41Z;D41B;D42Z;D42B;D43Z;D43B;D44Z;D44B;D45Z;D45B;D46Z;D46B;D47Z;D47B;D48Z;D48B;TF32Z;TF32B;TF32aZ;TF32aB;TF33Z;TF33B;TF35Z;TF35B;TF35aZ;TF35aB;TF38Z;TF38B;TF38aZ;TF38aB;TF39Z;TF39B;V10Z;V10B;V20Z;V20B;V30Z;V30B;V40Z;V40B;V1_gestoertZ;V1_gestoertB;V2_gestoertZ;V2_gestoertB;V3_gestoertZ;V3_gestoertB;V4_gestoertZ;V4_gestoertB
29.09.2024;19:45;A 88;1;1;1;4;8;3;4;1;86;2;2;2;5;6;8;0;0;1;16;1;1;1;28;1;94;1;1;2;2;4;6;3;71;2;61;2;2;3;4;2;5;1;2;1;0;2;1;2;0;1;0;2;1;0;100;1;41;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.09.2024;19:44;A 88;1;2;2;5;5;2;2;1;60;0;0;0;0;1;0;0;0;0;21;0;0;0;0;5;47;6;10;0;0;2;2;2;73;3;86;4;5;4;4;1;79;2;13;2;2;3;2;0;0;2;21;3;3;2;17;2;2;2;7;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;1;0;0;0;0;0;0;0;0
29.09.2024;19:43;A 88;1;4;5;7;9;3;3;1;45;1;1;1;3;1;1;0;0;1;73;1;1;0;0;1;11;2;1;1;0;4;8;5;84;5;65;4;63;5;6;0;0;0;0;0;0;2;2;0;0;1;45;3;4;0;28;1;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.09.2024;19:42;A 88;1;1;0;2;2;1;0;1;52;2;3;2;6;0;0;0;0;1;46;1;1;0;0;0;0;0;0;1;0;5;8;5;14;5;4;5;7;5;4;1;33;1;3;1;0;3;2;0;0;1;17;5;4;1;13;0;0;1;7;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.09.2024;19:41;A 88;1;2;2;3;4;1;1;0;0;0;0;0;0;0;0;0;0;1;54;1;1;0;0;4;55;4;6;3;1;2;2;3;29;2;31;4;6;2;2;2;84;1;4;1;0;0;0;0;0;0;47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.09.2024;19:40;A 88;1;4;4;2;2;0;0;0;0;0;0;0;0;0;0;1;0;2;7;1;0;0;0;3;64;3;6;3;4;1;1;6;16;2;70;6;4;4;3;3;70;4;39;4;4;2;2;0;0;1;26;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.09.2024;19:39;A 88;1;2;2;0;0;0;0;0;17;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;2;1;2;5;3;48;3;43;3;3;3;4;4;75;2;29;4;6;4;3;2;67;6;75;7;28;3;32;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.09.2024;19:38;A 88;1;4;3;2;3;1;1;2;13;1;1;1;2;0;0;0;0;0;0;0;0;0;0;1;32;1;1;3;1;4;4;12;35;2;36;5;7;1;1;4;58;1;60;2;2;4;3;0;0;3;22;3;4;2;65;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.09.2024;19:37;A 88;1;3;3;4;4;2;1;1;87;2;2;2;5;3;2;1;65;5;75;4;8;0;0;3;66;3;4;7;4;0;0;3;5;3;5;4;4;2;3;3;37;4;12;5;5;0;0;1;0;1;20;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.09.2024;19:35;A 88;1;2;2;6;45;4;10;2;95;1;1;1;3;1;1;0;0;0;51;0;0;0;0;4;71;1;71;2;1;4;5;2;35;2;65;4;6;5;4;1;56;2;10;2;2;3;2;0;0;3;43;1;1;1;48;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
