Datum;Uhrzeit;Bezeichnung;Intervall;D11Z;D11B;V111Z;V111B;D12Z;D12B;V121Z;V121B;D21Z;D21B;V21_2Z;V21_2B;V211Z;V211B;D23Z;D23B;D22Z;D22B;V221Z;V221B;D31Z;D31B;V31_2Z;V31_2B;V311Z;V311B;D32Z;D32B;V321Z;V321B;D41Z;D41B;V411Z;V411B;D43Z;D43B;D42Z;D42B;V421Z;V421B;D44Z;D44B;T1_T2Z;T1_T2B;TB1_TB2Z;TB1_TB2B;T3_T4Z;T3_T4B;TB3_TB4Z;TB3_TB4B;T5_T6Z;T5_T6B;TB5_TB6Z;TB5_TB6B;T7_T8Z;T7_T8B;TB7_TB8Z;TB7_TB8B;VR110Z;VR110B;V1_IOZ;V1_IOB;V2_IOZ;V2_IOB;V3_IOZ;V3_IOB;V4_IOZ;V4_IOB;V5_IOZ;V5_IOB;V6_IOZ;V6_IOB;V7_IOZ;V7_IOB
08.02.2025;01:00;A 33;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;1;44;0;0;0;0;2;3;0;0;3;45;3;4;3;20;1;47;2;3;3;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.02.2025;00:59;A 33;1;2;2;2;6;3;53;1;8;0;0;0;0;0;0;0;0;0;100;0;0;1;27;0;0;0;0;1;1;1;1;1;18;1;1;1;4;0;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.02.2025;00:58;A 33;1;2;55;2;16;1;21;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;2;0;0;0;0;0;0;0;0;0;0;3;3;3;10;1;55;1;1;3;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.02.2025;00:57;A 33;1;1;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;1;36;0;0;0;0;1;2;0;0;1;25;1;0;0;1;2;19;1;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.02.2025;00:56;A 33;1;1;14;2;5;1;60;1;6;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;4;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.02.2025;00:55;A 33;1;0;0;0;0;2;52;1;5;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;3;12;2;6;2;15;1;30;1;4;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.02.2025;00:54;A 33;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;100;0;0;4;67;0;0;0;0;4;32;0;0;0;0;0;0;0;0;1;43;1;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.02.2025;00:53;A 33;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;1;24;0;0;0;0;1;9;0;0;1;11;1;2;0;5;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;6;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.02.2025;00:52;A 33;1;0;0;0;0;1;30;0;0;0;0;0;0;0;0;0;0;0;100;0;0;1;29;0;0;0;0;0;0;0;0;0;0;1;5;3;35;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.02.2025;00:51;A 33;1;0;0;0;0;1;13;2;10;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;1;34;1;0;1;53;1;0;1;4;0;59;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.02.2025;00:50;A 33;1;1;36;1;7;1;0;1;2;0;0;1;0;1;5;1;0;0;100;0;0;1;12;0;0;0;0;1;2;1;0;1;1;2;2;1;8;1;73;1;1;1;1;0;0;0;0;1;1;0;0;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.02.2025;00:49;A 33;1;1;16;1;4;2;49;2;7;0;0;0;0;0;0;0;0;0;100;0;0;1;19;0;0;0;0;1;2;0;0;1;7;1;1;2;9;1;20;1;1;2;2;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.02.2025;00:48;A 33;1;0;0;0;0;0;0;1;3;0;0;1;0;2;13;1;0;0;100;2;9;1;21;0;0;0;0;1;3;1;5;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.02.2025;00:47;A 33;1;1;14;1;4;0;0;0;0;0;0;1;1;1;4;1;1;0;100;2;8;1;1;0;0;0;0;0;0;0;0;3;52;4;6;4;20;1;24;2;5;3;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.02.2025;00:46;A 33;1;1;58;2;4;1;24;1;2;0;0;0;0;0;0;0;0;0;100;0;0;1;1;0;0;0;0;1;4;0;0;0;28;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.02.2025;00:45;A 33;1;0;0;0;0;2;13;2;7;0;0;0;0;0;0;0;0;0;100;0;0;2;27;0;0;0;0;2;5;0;0;1;2;1;1;2;3;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
