Datum;Uhrzeit;Bezeichnung;Intervall;D21_1Z;D21_1B;D21_2Z;D21_2B;V22Z;V22B;D51Z;D51B;D52Z;D52B;V53Z;V53B;V54Z;V54B;V55Z;V55B;D61_1Z;D61_1B;D61_2Z;D61_2B;V62Z;V62B;D81Z;D81B;D82_1Z;D82_1B;D82_2Z;D82_2B;V83Z;V83B;V84Z;V84B;D111Z;D111B;D112Z;D112B;V113Z;V113B;V114Z;V114B;V115Z;V115B;D121_1Z;D121_1B;D121_2Z;D121_2B;V122Z;V122B;TF32Z;TF32B;TF35Z;TF35B;TF38Z;TF38B;TF41Z;TF41B;TBS32Z;TBS32B;TBS35Z;TBS35B;TBS38Z;TBS38B;TBS41Z;TBS41B;VK1StoerZ;VK1StoerB;VK2StoerZ;VK2StoerB;VK3StoerZ;VK3StoerB;VK4StoerZ;VK4StoerB
17.01.2025;00:48;A 97;1;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
17.01.2025;00:28;A 97;1;1;29;1;28;0;0;0;100;0;100;3;38;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;4;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
17.01.2025;00:09;A 97;1;0;0;0;0;0;0;0;100;0;100;0;0;0;1;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
16.01.2025;23:58;A 97;1;0;0;0;0;1;11;0;100;0;100;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
16.01.2025;23:45;A 97;1;0;0;0;0;0;0;0;100;0;100;1;4;1;7;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;2;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
16.01.2025;23:38;A 97;1;1;24;1;25;1;13;0;100;0;100;1;5;2;11;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;1;19;0;100;2;8;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
16.01.2025;23:31;A 97;1;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;2;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
16.01.2025;23:27;A 97;1;0;0;0;0;0;0;0;100;0;100;1;5;2;6;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;100;2;7;1;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
16.01.2025;18:02;A 97;1;11;68;11;69;2;69;0;100;0;100;0;93;3;9;0;100;0;100;2;7;0;18;0;18;0;0;0;0;0;0;2;84;0;100;0;100;5;78;0;0;1;99;0;100;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
16.01.2025;18:01;A 97;1;2;88;2;89;0;100;0;100;0;100;2;58;4;41;0;100;0;100;0;24;1;52;1;57;1;21;0;0;0;0;3;18;0;100;3;21;8;62;0;0;0;0;1;0;1;2;1;1;0;0;0;0;2;3;0;0;0;0;0;0;1;5;0;0;0;0;0;0;0;0;;
16.01.2025;18:00;A 97;1;8;76;8;76;0;100;0;100;0;100;3;90;3;53;0;100;0;100;1;29;1;0;2;1;2;1;0;0;0;0;6;9;0;100;2;17;8;44;0;0;2;41;2;40;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
16.01.2025;17:59;A 97;1;6;78;6;78;0;100;0;100;0;100;0;100;0;87;0;100;0;100;0;0;1;33;0;29;0;28;0;29;0;0;1;73;0;100;1;82;4;33;0;0;1;38;1;38;4;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
16.01.2025;17:58;A 97;1;3;91;3;92;0;100;0;100;0;100;2;96;5;14;0;100;0;100;0;0;1;84;1;76;1;78;6;39;1;4;2;52;0;100;2;28;2;96;0;0;0;87;0;86;0;0;0;0;0;0;0;0;1;1;0;0;1;5;0;0;1;5;0;0;0;0;0;0;0;0;;
16.01.2025;17:57;A 97;1;8;79;8;79;1;99;0;100;0;100;3;18;1;5;0;100;0;100;0;0;0;0;16;70;2;70;0;0;1;33;5;30;0;100;6;40;4;38;0;0;3;84;3;84;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
16.01.2025;17:56;A 97;1;11;81;11;82;0;100;0;100;0;100;0;100;1;71;0;100;0;100;0;0;2;19;6;28;4;30;2;3;2;18;2;86;0;100;3;10;5;13;0;0;1;53;1;53;3;10;0;0;0;0;1;1;0;0;1;5;0;0;1;5;0;0;0;0;0;0;0;0;0;0;;
16.01.2025;17:55;A 97;1;2;93;2;94;0;100;0;100;0;100;3;70;2;63;0;100;0;100;0;0;1;66;1;0;0;0;1;3;0;0;10;69;0;100;1;90;3;63;0;0;3;65;3;65;3;9;0;0;0;0;1;1;1;1;0;0;0;0;1;5;1;5;0;0;0;0;0;0;0;0;;
16.01.2025;17:54;A 97;1;4;85;4;84;0;100;0;100;0;100;2;74;1;59;0;100;0;100;0;0;2;45;2;20;2;21;2;7;1;2;3;86;0;100;1;63;13;54;1;0;3;32;2;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
16.01.2025;17:53;A 97;1;8;79;8;80;0;100;0;100;0;100;0;100;3;80;0;100;0;100;0;0;1;16;0;12;0;11;1;12;0;0;4;79;0;100;3;27;1;77;0;0;1;36;1;36;4;17;0;0;1;1;0;0;0;0;0;0;3;15;0;0;0;0;0;0;0;0;0;0;0;0;;
16.01.2025;17:52;A 97;1;1;94;1;95;1;95;0;100;0;100;6;49;3;28;0;100;0;100;0;0;1;92;1;32;1;33;2;21;1;4;10;49;0;100;6;73;4;78;1;0;4;77;4;78;2;78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
16.01.2025;17:51;A 97;1;2;63;2;4;4;33;0;100;0;100;2;54;2;6;0;100;0;100;0;0;0;0;1;1;1;1;1;2;1;0;4;57;0;100;5;66;3;60;0;0;1;28;1;27;1;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
16.01.2025;17:50;A 97;1;5;42;5;27;2;65;0;100;0;100;0;90;2;65;0;100;0;100;1;3;0;0;0;0;1;0;0;0;0;0;2;1;0;100;2;7;2;83;0;0;1;86;1;86;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
16.01.2025;17:49;A 97;1;1;87;1;88;0;100;0;100;0;100;2;42;5;25;0;100;0;100;0;0;0;0;1;1;1;0;0;0;0;0;7;49;0;100;1;65;5;10;1;0;3;69;2;70;2;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
16.01.2025;17:48;A 97;1;3;63;3;63;4;33;0;100;0;100;5;54;5;48;0;100;0;100;1;5;1;74;2;65;1;73;1;2;2;52;7;39;0;100;8;62;5;26;0;0;1;40;1;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
16.01.2025;17:47;A 97;1;7;44;7;44;3;58;0;100;0;100;0;91;2;46;0;100;0;100;0;0;1;18;2;15;3;31;3;8;2;4;1;90;0;100;4;18;5;71;0;0;1;43;1;43;3;5;0;0;1;1;0;0;0;0;0;0;1;5;0;0;0;3;0;0;0;0;0;0;0;0;;
16.01.2025;17:46;A 97;1;2;64;2;65;4;52;0;100;0;100;0;100;3;56;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;6;57;0;100;3;53;5;63;0;0;1;73;1;73;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;6;0;0;0;0;0;0;0;0;;
16.01.2025;17:45;A 97;1;5;88;5;88;3;95;0;100;0;100;3;75;2;59;0;100;0;100;0;0;1;37;0;0;0;0;2;2;0;0;9;28;0;100;7;28;8;55;0;0;0;37;0;37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
16.01.2025;17:44;A 97;1;7;71;7;71;6;78;0;100;0;100;2;87;3;28;0;100;0;100;3;12;0;0;0;18;0;17;0;0;0;0;2;2;0;100;1;18;3;8;0;0;0;100;0;100;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
16.01.2025;17:43;A 97;1;2;58;2;60;5;65;0;100;0;100;3;74;2;55;0;100;0;100;0;22;1;0;1;89;1;90;0;0;1;1;6;51;0;100;4;41;8;11;0;0;2;16;2;17;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
16.01.2025;17:42;A 97;1;5;88;5;88;3;87;0;100;0;100;0;100;6;47;0;100;0;100;2;50;0;70;2;66;2;66;0;4;2;48;6;20;0;100;6;21;8;18;0;0;1;53;1;52;0;0;0;0;0;0;1;1;1;1;0;0;0;0;1;5;0;0;0;0;0;0;0;0;0;0;;
16.01.2025;17:41;A 97;1;7;54;7;55;3;74;0;100;0;100;0;100;1;99;0;100;0;100;1;0;1;15;0;0;0;0;1;20;0;0;3;76;0;100;4;88;3;81;0;0;1;24;1;26;3;10;0;0;1;1;0;0;0;0;0;0;1;8;0;0;0;0;0;0;0;0;0;0;0;0;;
16.01.2025;17:40;A 97;1;1;98;1;98;1;99;0;100;0;100;2;77;3;70;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;3;50;0;100;2;77;6;54;0;0;3;79;3;79;4;56;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;;
16.01.2025;17:39;A 97;1;6;81;6;80;0;100;0;100;0;100;4;61;2;55;0;100;0;100;3;11;0;0;1;68;1;67;0;0;2;2;6;52;0;100;11;47;6;73;0;0;5;45;5;44;1;52;1;1;1;1;0;0;0;0;0;0;1;5;0;0;0;0;0;0;0;0;0;0;0;0;;
16.01.2025;17:38;A 97;1;10;53;10;53;2;91;0;100;0;100;2;95;1;99;0;100;0;100;2;43;1;1;2;11;2;15;2;2;2;16;2;64;0;100;4;23;3;92;0;0;1;61;1;62;4;48;0;0;0;0;0;0;0;0;0;0;0;0;1;5;0;0;0;0;0;0;0;0;0;0;;
16.01.2025;17:37;A 97;1;1;81;2;84;0;100;0;100;0;100;1;17;3;18;0;100;0;100;0;0;0;0;1;0;0;0;0;0;0;0;8;35;0;100;4;32;3;51;0;0;2;71;1;71;2;9;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
16.01.2025;17:36;A 97;1;7;16;6;17;1;77;0;100;0;100;3;39;3;29;0;100;0;100;1;80;0;0;0;0;0;0;0;0;0;0;2;39;0;100;3;7;5;47;0;0;2;24;3;4;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
16.01.2025;17:35;A 97;1;1;1;2;2;2;75;0;100;0;100;5;69;3;56;0;100;0;100;2;57;0;0;0;0;0;0;0;0;0;0;9;68;0;100;2;87;4;60;1;0;0;100;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
16.01.2025;17:34;A 97;1;3;1;2;0;5;15;0;100;0;100;2;73;8;70;0;100;0;100;1;2;1;72;0;0;0;0;2;3;0;0;5;84;0;100;0;100;7;48;0;0;2;93;2;66;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
16.01.2025;17:33;A 97;1;6;77;6;76;0;84;0;100;0;100;2;49;1;41;0;100;0;100;0;8;1;36;0;0;0;0;1;0;1;1;8;47;0;100;4;53;0;43;1;0;4;91;4;90;1;48;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
