Datum;Uhrzeit;Bezeichnung;Intervall;D11Z;D11B;D12Z;D12B;D13Z;D13B;D14Z;D14B;D15Z;D15B;D21Z;D21B;D22Z;D22B;D31Z;D31B;D32Z;D32B;D33Z;D33B;D34Z;D34B;D35Z;D35B;D36Z;D36B;D37Z;D37B;D41Z;D41B;D42Z;D42B;D43Z;D43B;VD111Z;VD111B;VD121Z;VD121B;VD131Z;VD131B;VD211Z;VD211B;VD212Z;VD212B;VD221Z;VD221B;VD222Z;VD222B;VD231Z;VD231B;VD232Z;VD232B;VD311Z;VD311B;VD321Z;VD321B;VD331Z;VD331B;VD411Z;VD411B;VD421Z;VD421B;VD422Z;VD422B;T32Z;T32B;T35Z;T35B;T38Z;T38B;T41Z;T41B;TB32Z;TB32B;TB35Z;TB35B;TB38Z;TB38B;TB41Z;TB41B;V1_StoerZ;V1_StoerB;V2_StoerZ;V2_StoerB;V3_StoerZ;V3_StoerB;V4_StoerZ;V4_StoerB;V5_StoerZ;V5_StoerB;V6_StoerZ;V6_StoerB;V7_StoerZ;V7_StoerB
28.01.2024;01:00;A 20;1;1;12;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;29;2;10;1;1;0;0;0;0;0;0;2;3;0;0;4;10;1;3;2;3;0;0;1;31;0;0;1;1;0;0;0;0;0;0;1;58;1;0;2;16;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.01.2024;00:59;A 20;1;0;0;1;17;0;0;2;2;1;4;5;5;1;1;1;2;1;16;0;16;0;0;2;57;1;14;2;2;2;89;0;0;2;78;0;0;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;1;16;0;0;0;18;1;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.01.2024;00:58;A 20;1;2;14;3;29;1;1;3;3;0;0;3;5;0;0;0;0;3;60;7;40;3;3;2;87;3;11;1;1;2;16;1;0;4;9;1;1;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;59;1;37;1;10;3;47;0;0;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.01.2024;00:57;A 20;1;1;2;1;5;0;0;1;0;0;0;0;0;0;0;0;0;3;71;6;46;5;4;1;40;2;11;2;2;0;0;0;0;0;0;1;3;0;0;1;1;1;5;0;0;1;0;0;0;0;0;0;0;0;0;2;36;0;0;3;42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.01.2024;00:56;A 20;1;1;10;4;19;1;1;2;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;4;10;0;0;2;1;0;0;0;0;0;0;0;0;0;0;1;74;1;6;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.01.2024;00:55;A 20;1;2;21;0;46;1;1;1;1;0;0;0;0;0;0;0;0;1;1;1;4;0;0;1;22;2;5;1;1;2;39;0;0;4;13;0;0;2;2;0;0;1;2;0;0;1;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.01.2024;00:54;A 20;1;1;4;1;30;1;1;1;1;0;62;2;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;44;0;32;3;4;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;54;3;11;2;68;0;0;3;36;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.01.2024;00:53;A 20;1;0;0;1;14;0;0;0;0;1;20;1;0;1;0;1;1;1;0;2;2;1;1;3;51;3;42;3;3;0;27;2;33;0;0;5;10;0;0;2;2;0;0;0;0;0;0;0;0;1;50;1;8;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.01.2024;00:52;A 20;1;2;17;1;7;1;1;1;1;0;0;3;5;0;0;0;0;2;1;4;7;2;1;1;31;1;7;1;1;2;8;0;0;2;12;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;34;0;0;1;39;1;37;1;9;4;42;0;0;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.01.2024;00:51;A 20;1;0;0;0;0;0;0;0;0;0;24;0;0;0;0;0;0;2;2;3;9;2;2;1;39;3;5;0;0;2;74;3;38;5;16;3;5;3;3;0;0;0;0;0;0;0;0;0;0;2;46;4;8;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.01.2024;00:50;A 20;1;0;0;1;7;0;0;0;0;1;72;1;4;1;1;1;1;1;0;2;4;1;0;0;63;0;0;1;1;2;34;1;0;1;24;2;2;2;3;1;1;0;0;0;0;0;0;0;0;0;0;2;9;0;27;0;0;0;0;0;0;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.01.2024;00:49;A 20;1;0;0;2;16;0;0;1;1;1;79;4;3;1;1;1;1;1;16;2;12;1;1;1;13;3;6;0;0;1;0;1;0;2;4;3;2;1;1;1;0;1;2;0;0;1;1;0;0;0;0;0;0;1;48;2;1;1;6;1;6;1;1;4;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.01.2024;00:48;A 20;1;1;11;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;12;1;7;2;2;0;0;0;0;0;0;2;23;0;0;4;17;0;0;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;58;0;9;2;33;0;10;10;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.01.2024;00:47;A 20;1;1;8;1;14;1;0;1;1;1;79;0;79;0;0;0;0;2;1;4;11;2;1;1;0;2;2;0;0;1;30;1;0;1;9;1;2;1;1;1;1;1;71;0;0;0;0;0;0;2;82;2;54;0;100;2;28;2;47;1;37;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.01.2024;00:46;A 20;1;0;0;1;14;0;0;0;0;1;25;5;12;2;2;2;3;2;63;5;56;2;2;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;1;2;7;1;20;0;0;4;19;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.01.2024;00:45;A 20;1;1;15;0;0;1;1;0;0;0;5;0;0;0;0;0;0;2;28;1;11;1;1;0;0;0;0;0;0;3;26;0;0;4;21;0;0;3;3;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;31;0;0;0;0;0;0;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.01.2024;00:44;A 20;1;0;0;2;22;0;0;2;2;1;14;4;5;1;1;1;1;0;22;3;11;1;1;0;0;0;0;0;0;0;0;1;12;0;0;2;8;0;0;2;1;1;64;0;0;1;1;0;0;0;1;0;0;2;22;0;20;4;13;3;3;2;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.01.2024;00:43;A 20;1;2;11;3;71;0;0;4;5;2;96;7;15;1;1;1;1;2;25;5;15;1;1;0;0;0;0;0;0;2;12;0;0;3;14;1;2;2;2;0;0;1;41;0;0;1;1;1;0;1;55;1;3;1;14;2;56;1;14;3;9;2;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
