Datum;Uhrzeit;Bezeichnung;Intervall;D11Z;D11B;D12Z;D12B;D13Z;D13B;D14Z;D14B;V15Z;V15B;V16Z;V16B;V17Z;V17B;D21Z;D21B;D22Z;D22B;D23Z;D23B;D24Z;D24B;V26Z;V26B;V27Z;V27B;V28Z;V28B;V29Z;V29B;D31Z;D31B;D32Z;D32B;D33Z;D33B;D34Z;D34B;V36Z;V36B;V37Z;V37B;V38Z;V38B;V39Z;V39B;V40Z;V40B;V41Z;V41B;V42Z;V42B;D43Z;D43B;V45Z;V45B;V46Z;V46B;V47Z;V47B;V48Z;V48B
10.02.2024;01:00;A 36;1;1;1;1;14;0;0;0;0;2;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;68;0;0;0;0;0;0;0;0;1;19;0;0;0;0;1;10;2;20;1;3;0;0;1;18;0;0;0;0;0;0;2;17;1;8;0;0
10.02.2024;00:59;A 36;1;0;0;1;57;0;0;0;0;1;10;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;8;1;13;0;8;0;27;0;0;0;0;0;0;0;0;0;0;1;0;4;2;0;0;0;0;2;7;4;11;0;0
10.02.2024;00:58;A 36;1;0;0;1;19;0;0;0;0;1;9;1;8;0;0;0;0;1;7;1;17;0;0;1;6;1;91;1;9;0;0;1;40;1;64;1;18;1;59;1;8;3;37;3;25;1;12;0;0;2;15;0;0;1;75;1;3;2;19;1;7;0;4
10.02.2024;00:57;A 36;1;0;0;1;15;0;0;0;2;2;26;1;10;0;0;0;0;0;0;0;0;1;43;1;1;1;88;0;4;1;3;0;0;0;0;0;0;1;47;0;0;1;9;1;9;1;8;0;0;0;27;1;28;0;0;0;0;1;6;2;22;1;7
10.02.2024;00:56;A 36;1;0;0;1;36;0;0;1;34;1;18;0;0;2;9;0;0;0;0;0;0;1;17;0;0;0;100;2;7;1;4;0;0;1;2;1;68;1;50;0;0;1;22;2;22;1;11;0;0;1;35;1;17;0;0;1;3;3;16;3;21;0;0
10.02.2024;00:55;A 36;1;0;0;2;41;1;49;0;0;3;33;1;18;1;5;0;0;0;0;0;0;0;0;0;0;1;68;0;0;0;0;0;0;0;0;0;0;2;38;0;0;1;1;1;1;2;33;0;0;1;29;0;0;0;0;0;0;1;12;1;10;0;0
10.02.2024;00:54;A 36;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;1;53;0;0;1;6;2;19;2;59;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0
10.02.2024;00:53;A 36;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;52;0;0;0;0;0;0;0;0;1;28;0;0;0;0;1;8;2;16;0;0;0;0;1;12;0;0;0;0;0;0;1;17;1;11;0;0
10.02.2024;00:52;A 36;1;0;0;2;76;0;0;0;0;0;80;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;11;0;0;0;0;0;0;0;0;0;0;0;56;1;3;1;5;0;0;0;0
10.02.2024;00:51;A 36;1;0;0;0;0;0;0;1;37;1;1;3;24;2;10;0;0;0;0;0;0;0;0;0;0;1;68;1;1;0;0;0;0;0;36;2;16;2;65;0;0;2;18;2;27;1;40;0;0;1;31;1;2;1;14;0;0;1;18;3;22;1;9
