Datum;Uhrzeit;Bezeichnung;Intervall;D21Z;D21B;V22Z;V22B;D31_1Z;D31_1B;D31_2Z;D31_2B;V32Z;V32B;D51Z;D51B;D52Z;D52B;D53Z;D53B;V54Z;V54B;V55Z;V55B;V56Z;V56B;D61Z;D61B;D62Z;D62B;D81Z;D81B;D82Z;D82B;V83Z;V83B;V84Z;V84B;D91_1Z;D91_1B;D91_2Z;D91_2B;V92Z;V92B;D111Z;D111B;D112Z;D112B;V113Z;V113B;V114Z;V114B;D121Z;D121B;V122Z;V122B;T1_sZ;T1_sB;T1_bZ;T1_bB;T2_sZ;T2_sB;T2_bZ;T2_bB;T3_sZ;T3_sB;T3_bZ;T3_bB;T4a_sZ;T4a_sB;T4a_bZ;T4a_bB;T4b_sZ;T4b_sB;T4b_bZ;T4b_bB;T5_sZ;T5_sB;T5_bZ;T5_bB;T6_sZ;T6_sB;T6_bZ;T6_bB;T7_sZ;T7_sB;T7_bZ;T7_bB;T8_sZ;T8_sB;T8_bZ;T8_bB;T9a_sZ;T9a_sB;T9a_bZ;T9a_bB;T9b_sZ;T9b_sB;T9b_bZ;T9b_bB;T10_sZ;T10_sB;T10_bZ;T10_bB;ST52Z;ST52B;V1_i_OZ;V1_i_OB;V2_i_OZ;V2_i_OB;V3_i_OZ;V3_i_OB;V4_i_OZ;V4_i_OB
30.05.2024;19:59;A147;1;0;0;0;0;2;12;2;13;1;4;0;0;1;44;1;1;0;0;2;11;1;5;0;14;0;0;0;34;0;36;0;0;0;0;1;10;0;72;0;0;1;0;0;0;1;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
30.05.2024;19:58;A147;1;0;0;0;0;0;0;0;0;0;0;0;0;7;31;3;5;0;0;6;32;3;10;1;13;1;4;1;31;1;5;1;4;1;7;0;0;1;37;1;6;3;33;1;5;1;46;1;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
30.05.2024;19:57;A147;1;0;0;0;0;1;41;1;40;0;0;0;0;3;73;3;63;0;0;0;77;2;68;0;0;0;0;1;56;0;0;1;5;0;0;0;39;0;38;0;0;4;74;4;24;0;83;3;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
30.05.2024;19:56;A147;1;0;0;0;0;1;77;1;79;2;14;0;0;1;36;0;0;0;0;2;18;0;0;0;74;0;0;1;14;0;0;1;6;0;0;1;56;1;57;1;6;2;59;0;0;2;40;0;0;1;49;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
30.05.2024;19:55;A147;1;2;43;2;13;0;0;0;0;0;0;0;18;2;24;1;1;0;0;2;7;1;5;1;12;1;4;2;27;0;0;2;9;0;0;0;0;0;0;0;0;3;53;1;0;3;31;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
30.05.2024;19:54;A147;1;0;0;0;0;1;0;1;0;0;0;1;27;3;2;1;0;1;13;2;5;1;2;0;42;0;0;1;1;1;0;1;3;1;2;0;0;0;0;0;0;3;8;2;1;2;19;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
30.05.2024;19:53;A147;1;0;0;0;0;0;0;0;0;0;0;0;0;1;39;1;0;0;0;2;8;1;2;1;31;1;3;1;24;1;2;1;6;0;0;0;0;0;0;0;0;4;55;1;42;3;23;2;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
30.05.2024;19:52;A147;1;0;0;0;0;1;43;1;44;1;9;0;0;2;24;1;1;0;0;2;29;1;9;0;0;0;0;0;19;0;0;0;0;1;6;0;0;0;0;0;0;3;81;1;68;2;74;1;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
30.05.2024;19:51;A147;1;1;0;0;0;1;0;1;0;1;0;0;0;3;54;2;24;3;2;0;57;2;20;1;82;1;3;2;71;0;0;2;8;0;0;0;0;0;0;0;0;4;58;4;29;1;49;2;39;1;63;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
30.05.2024;19:50;A147;1;1;6;1;7;0;0;0;0;0;0;0;0;4;17;0;12;0;0;1;40;0;0;1;19;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;39;2;1;4;41;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
