Datum;Uhrzeit;Bezeichnung;Intervall;D11Z;D11B;D12Z;D12B;D13Z;D13B;V111Z;V111B;V121Z;V121B;V131Z;V131B;D21Z;D21B;D22Z;D22B;D23Z;D23B;D24Z;D24B;D25Z;D25B;V211Z;V211B;V221Z;V221B;V231Z;V231B;V232Z;V232B;D31_1Z;D31_1B;V311Z;V311B;D41Z;D41B;D42Z;D42B;D43Z;D43B;V411Z;V411B;V421Z;V421B;V431Z;V431B;D51Z;D51B;D52Z;D52B;D53Z;D53B;V511Z;V511B;V521Z;V521B;V531Z;V531B;V532Z;V532B;T32Z;T32B;T32bZ;T32bB;T33Z;T33B;T33bZ;T33bB;T35bZ;T35bB;T37bZ;T37bB;T38bZ;T38bB;T39Z;T39B;T39bZ;T39bB;T40bZ;T40bB;T41bZ;T41bB;ST51Z;ST51B;ST52Z;ST52B;ST54Z;ST54B;ST55Z;ST55B;T35Z;T35B;T41Z;T41B;D31_2Z;D31_2B;T37Z;T37B;V1_StoerZ;V1_StoerB;V2_StoerZ;V2_StoerB;V3_StoerZ;V3_StoerB;V4_StoerZ;V4_StoerB;V5_StoerZ;V5_StoerB;V6_StoerZ;V6_StoerB;V7_StoerZ;V7_StoerB;V8_StoerZ;V8_StoerB
30.05.2024;19:59;A 15;1;0;0;1;17;0;0;1;3;0;0;0;0;2;1;1;0;0;0;2;10;1;6;0;0;0;100;2;3;0;0;0;0;0;0;0;0;2;47;3;31;2;39;2;12;1;87;0;0;0;0;1;30;1;46;1;1;1;8;1;4;1;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
30.05.2024;19:58;A 15;1;0;10;2;14;0;0;1;5;0;0;0;0;1;95;26;70;0;0;0;94;1;8;0;0;0;100;1;1;0;0;1;5;0;0;0;1;4;17;1;11;1;26;0;11;3;66;1;7;1;24;1;33;0;0;2;69;1;5;0;0;3;1;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
30.05.2024;19:57;A 15;1;1;48;1;66;1;6;2;13;0;0;0;0;4;68;20;55;1;2;2;77;1;14;1;3;0;100;2;5;1;8;0;0;0;0;1;4;1;43;1;59;1;50;3;30;1;34;1;5;2;57;4;24;3;68;1;11;4;33;0;70;2;25;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
30.05.2024;19:56;A 15;1;1;0;2;51;0;0;2;12;1;7;0;7;7;15;8;17;2;1;4;50;2;26;2;3;0;100;5;5;2;4;0;0;0;0;0;0;0;85;2;47;0;0;1;56;1;8;2;14;1;14;0;34;2;29;1;4;0;0;3;19;1;4;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
30.05.2024;19:55;A 15;1;1;1;7;11;1;4;2;35;1;44;2;24;1;7;3;6;0;0;2;8;1;9;1;1;0;100;0;0;0;0;1;37;1;37;1;38;1;71;1;30;1;56;1;6;0;0;0;15;3;11;3;17;2;13;0;0;1;23;1;10;2;18;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
30.05.2024;19:54;A 15;1;1;1;1;9;1;3;1;2;2;59;1;65;1;38;33;14;1;0;1;9;2;15;0;0;0;100;2;4;0;0;3;28;3;15;3;29;1;29;4;6;1;39;0;0;1;71;0;100;0;100;1;94;1;63;0;34;1;77;2;5;2;1;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
30.05.2024;19:53;A 15;1;1;0;1;12;1;2;1;4;0;23;0;0;2;52;129;11;1;0;1;9;1;3;1;1;0;100;1;1;1;1;1;5;0;0;0;0;1;20;1;19;1;5;1;7;1;53;3;13;2;5;0;0;1;58;2;28;1;2;1;27;2;13;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
30.05.2024;19:52;A 15;1;58;37;1;1;1;7;1;3;0;100;0;0;1;27;1;0;0;0;2;10;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;1;47;0;0;1;9;1;50;1;6;1;8;2;16;5;35;1;4;2;15;3;41;2;19;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
30.05.2024;19:51;A 15;1;1;1;0;0;1;3;0;0;1;7;1;3;1;71;3;0;0;0;1;7;0;0;0;0;0;100;1;0;0;0;0;0;0;0;2;2;1;38;1;7;1;22;1;6;3;2;0;0;0;0;0;0;1;65;0;0;0;0;2;61;0;0;0;0;0;0;2;3;0;0;;;;;1;1;0;0;0;0;0;0;4;6;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
30.05.2024;19:50;A 15;1;0;0;0;0;0;0;0;0;0;0;0;0;1;38;78;6;1;1;1;6;0;0;1;2;0;100;1;1;1;6;0;42;0;41;0;0;4;30;1;0;4;19;0;0;0;0;3;34;3;82;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
