Datum;Uhrzeit;Bezeichnung;Intervall;D11Z;D11B;D21Z;D21B;V22Z;V22B;D31Z;D31B;V32Z;V32B;V33Z;V33B;D41Z;D41B;V42Z;V42B;D51Z;D51B;D52Z;D52B;V53Z;V53B;V54Z;V54B;D81Z;D81B;D82Z;D82B;V83Z;V83B;V84Z;V84B;D111Z;D111B;D112Z;D112B;V113Z;V113B;V114Z;V114B;D121Z;D121B;D122Z;D122B;V123Z;V123B;V124Z;V124B;TF30Z;TF30B;TB30Z;TB30B;TF31Z;TF31B;TB31Z;TB31B;TF32Z;TF32B;TB32Z;TB32B;TF33Z;TF33B;TB33Z;TB33B;TF34Z;TF34B;TB34Z;TB34B;TF35Z;TF35B;TB35Z;TB35B;TF38Z;TF38B;TB38Z;TB38B;TF39Z;TF39B;TB39Z;TB39B;TF41Z;TF41B;TB41Z;TB41B;TF42Z;TF42B;TB42Z;TB42B;V221Z;V221B;V222Z;V222B;TF311Z;TF311B;TB311Z;TB311B;ST51Z;ST51B;ST55Z;ST55B;LUeVerF2_A80Z;LUeVerF2_A80B
01.01.2025;01:00;A  8;1;151;54;0;0;1;1;1;46;2;7;3;8;1;63;1;6;1;15;0;0;1;12;0;0;1;1;0;0;1;7;0;0;0;0;0;100;0;0;7;8;0;0;1;68;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.01.2025;00:59;A  8;1;126;35;1;0;6;6;1;0;3;4;0;0;2;35;2;17;1;29;0;0;2;23;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;14;23;2;20;4;68;2;9;3;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.01.2025;00:58;A  8;1;136;27;0;0;2;3;1;67;1;2;0;0;2;56;2;39;1;97;1;1;3;15;1;11;0;0;3;4;0;0;0;0;0;0;0;100;0;0;2;71;0;100;0;100;0;0;2;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.01.2025;00:57;A  8;1;143;25;1;2;7;10;0;0;3;13;1;7;0;0;0;0;2;38;0;0;1;13;0;0;2;1;2;1;2;12;0;0;0;0;0;100;0;0;9;10;5;26;1;34;2;10;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.01.2025;00:56;A  8;1;91;15;0;0;5;4;0;0;2;4;0;0;0;0;0;0;0;0;1;1;1;10;0;9;0;0;2;1;0;0;2;6;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.01.2025;00:55;A  8;1;2;2;2;29;5;8;0;59;2;4;0;0;0;0;0;0;0;0;1;3;1;3;2;7;0;0;0;0;0;0;0;0;0;0;0;100;0;0;3;23;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.01.2025;00:54;A  8;1;3;4;1;35;7;13;1;8;4;13;2;7;4;28;1;36;1;65;0;59;0;66;0;0;1;0;1;0;2;4;1;1;0;0;0;100;0;0;11;10;3;11;0;0;4;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.01.2025;00:53;A  8;1;1;0;1;0;3;2;2;34;2;25;2;10;1;10;2;7;2;20;1;9;2;39;1;8;0;0;1;0;0;0;2;4;0;0;0;100;0;0;3;5;2;61;1;62;3;10;1;1;0;0;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.01.2025;00:52;A  8;1;5;3;2;1;5;5;2;2;1;8;1;4;0;0;0;0;2;40;1;44;1;19;0;3;0;0;0;0;0;0;0;0;0;0;0;100;0;0;7;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.01.2025;00:51;A  8;1;1;1;0;0;1;1;2;29;1;34;0;33;5;51;0;60;0;49;0;0;1;58;1;7;1;1;2;3;2;11;1;21;0;0;0;100;0;0;0;0;1;56;0;0;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
