Datum;Uhrzeit;Bezeichnung;Intervall;D11Z;D11B;D12Z;D12B;D13Z;D13B;D14Z;D14B;V15Z;V15B;V16Z;V16B;V17Z;V17B;D21Z;D21B;D22Z;D22B;D23Z;D23B;D24Z;D24B;V26Z;V26B;V27Z;V27B;V28Z;V28B;V29Z;V29B;D31Z;D31B;D32Z;D32B;D33Z;D33B;D34Z;D34B;V36Z;V36B;V37Z;V37B;V38Z;V38B;V39Z;V39B;V40Z;V40B;V41Z;V41B;V42Z;V42B;D43Z;D43B;V45Z;V45B;V46Z;V46B;V47Z;V47B;V48Z;V48B
28.02.2025;01:00;A 36;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;6;0;100;0;0;2;13;1;17;1;4;0;0;0;0;1;56;0;0;0;0;0;0;1;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.02.2025;00:59;A 36;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;1;22;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;7;0;0
28.02.2025;00:58;A 36;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;1;5;1;4;0;0;2;56;0;0;0;0;0;0;1;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.02.2025;00:57;A 36;1;0;0;0;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;8;0;0;0;0;0;0;1;10;1;8;0;0
28.02.2025;00:56;A 36;1;0;0;1;27;0;0;0;34;1;19;0;0;0;0;1;2;1;51;0;100;0;0;2;16;2;9;0;0;0;0;0;0;0;0;0;4;2;38;0;0;0;0;0;0;1;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.02.2025;00:55;A 36;1;0;0;0;0;0;0;1;22;0;0;1;11;1;8;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;31;0;3;0;0;1;12;2;21;1;6;0;0;1;1;0;0;0;0;0;0;1;7;1;3;0;0
28.02.2025;00:54;A 36;1;0;0;1;57;0;0;0;0;1;8;0;0;0;0;0;0;2;1;0;100;0;0;2;8;2;19;2;12;0;0;0;0;0;0;0;0;1;62;0;0;1;6;1;7;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.02.2025;00:53;A 36;1;0;0;0;43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.02.2025;00:52;A 36;1;0;0;2;10;0;0;0;0;1;13;0;0;0;0;0;0;1;1;0;100;0;30;1;5;1;4;0;0;0;0;0;0;1;13;0;0;1;54;0;0;1;16;0;4;2;52;0;0;0;0;0;0;0;30;0;0;0;0;0;0;0;0
28.02.2025;00:51;A 36;1;0;0;0;42;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;100;1;12;1;8;2;3;1;5;1;4;0;0;0;0;0;0;1;24;0;0;0;0;2;12;1;8;0;0;0;0;0;0;1;55;0;0;0;0;0;0;1;8
28.02.2025;00:50;A 36;1;0;0;1;12;1;2;0;0;1;9;0;4;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;5;0;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.02.2025;00:49;A 36;1;0;0;0;0;0;0;0;0;0;0;1;12;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;2;32;1;31;1;43;0;0;2;27;1;24;2;10;0;0;1;1;0;0;0;0;1;3;2;7;1;5;0;0
28.02.2025;00:48;A 36;1;0;0;0;0;1;40;0;0;0;0;0;4;0;0;0;0;1;29;0;100;0;0;1;11;1;12;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;7;0;72;0;0;1;3;3;15;1;2;0;0
28.02.2025;00:47;A 36;1;0;0;0;0;0;0;0;0;0;0;1;9;0;0;0;0;0;0;0;100;1;24;1;3;0;0;1;5;1;6;0;0;0;0;0;0;1;29;0;0;2;16;2;16;1;6;0;0;0;0;1;1;1;14;0;0;1;4;1;15;1;7
28.02.2025;00:46;A 36;1;0;0;0;0;0;0;0;0;3;11;1;1;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;81;0;0;1;8;1;7;1;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.02.2025;00:45;A 36;1;0;0;0;0;1;56;0;0;0;0;2;10;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;28;0;0;0;0;1;7;1;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.02.2025;00:44;A 36;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;75;0;0;1;4;1;8;1;8;0;0;0;0;0;0;1;47;0;0;0;0;0;0;1;6
28.02.2025;00:43;A 36;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;1;4;1;3;0;0;0;0
28.02.2025;00:42;A 36;1;0;0;1;60;0;0;0;0;1;11;1;2;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;56;0;0;0;0;0;0;0;5
28.02.2025;00:41;A 36;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;100;0;0;1;5;1;5;0;0;0;0;0;0;0;10;1;1;0;0;0;0;0;7;1;5;0;0;0;0;0;0;1;15;0;0;0;0;0;0;1;9;1;2
28.02.2025;00:40;A 36;1;1;3;1;21;0;0;0;0;4;51;0;0;0;0;0;0;0;0;0;100;1;28;0;0;1;1;1;5;1;5;0;0;1;13;0;0;0;0;0;0;2;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.02.2025;00:39;A 36;1;0;0;2;16;0;0;0;0;1;23;1;1;0;0;0;0;2;2;0;100;0;0;1;9;1;9;1;4;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;5;0;0;0;0;0;0
28.02.2025;00:38;A 36;1;1;0;1;37;0;0;0;0;1;47;1;2;0;0;0;0;0;0;0;100;0;0;0;0;1;9;1;14;0;0;0;0;1;48;0;4;0;0;0;0;1;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.02.2025;00:37;A 36;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;100;0;0;1;5;1;7;0;0;0;0;0;0;0;0;1;51;0;0;0;0;1;7;1;7;1;0;0;0;1;1;0;0;0;0;0;0;1;7;1;6;0;0
28.02.2025;00:36;A 36;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.02.2025;00:35;A 36;1;0;0;0;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4;0;0;0;0;0;0
28.02.2025;00:34;A 36;1;0;0;1;23;0;0;0;0;1;11;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;1;3;0;38;0;0;0;0;1;13;0;0;0;0;0;0;1;16;0;0;0;0;1;3;1;7;1;7;0;0
28.02.2025;00:33;A 36;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;19;0;0;0;0;1;7;1;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.02.2025;00:32;A 36;1;0;0;0;39;1;1;0;0;0;39;1;9;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;39;0;0;1;2;1;9;1;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.02.2025;00:31;A 36;1;0;0;1;75;0;0;0;0;1;42;0;0;0;0;0;0;1;30;0;100;0;0;1;4;1;10;0;0;0;0;0;0;0;45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;5;0;0
28.02.2025;00:30;A 36;1;0;0;1;8;0;0;0;0;2;12;0;0;0;0;0;0;1;1;0;100;0;0;0;6;1;7;1;5;0;0;0;0;1;7;0;0;0;0;0;0;1;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
28.02.2025;00:29;A 36;1;0;0;1;10;0;0;1;28;1;13;0;0;1;5;0;0;0;0;0;100;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;17;0;0;0;6;0;0;1;9;1;7;0;0
28.02.2025;00:28;A 36;1;0;0;1;19;0;0;1;52;0;22;1;4;2;10;0;0;1;21;0;100;0;0;3;11;1;29;1;22;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;48;0;0;0;0;0;0;2;9
28.02.2025;00:27;A 36;1;1;2;1;65;0;0;0;0;2;39;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.02.2025;00:26;A 36;1;0;0;1;20;0;0;0;0;1;11;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;1;51;0;0;0;0;0;0;1;14;0;0;0;0;0;0;0;0;0;0;1;45;0;0;0;0;0;0;1;8
28.02.2025;00:25;A 36;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;2;3;0;0;0;0
28.02.2025;00:24;A 36;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;100;1;10;1;4;2;7;1;5;1;5;0;0;1;41;0;0;0;0;0;0;1;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.02.2025;00:23;A 36;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
