Datum;Uhrzeit;Bezeichnung;Intervall;D41Z;D41B;D42Z;D42B;D43Z;D43B;D44Z;D44B;V45_AnfZ;V45_AnfB;V46_AnfZ;V46_AnfB;DK51Z;DK51B;D81Z;D81B;D82Z;D82B;D83Z;D83B;D84Z;D84B;V85_AnfZ;V85_AnfB;V86_AnfZ;V86_AnfB;Z1Z;Z1B;TF33_AnfZ;TF33_AnfB;TBS33_AnfZ;TBS33_AnfB;TF34_AnfZ;TF34_AnfB;TBS34_AnfZ;TBS34_AnfB;TF35_AnfZ;TF35_AnfB;TBS35_AnfZ;TBS35_AnfB;TF38_AnfZ;TF38_AnfB;TBS38_AnfZ;TBS38_AnfB;TF33a_AnfZ;TF33a_AnfB;TBS33a_AnfZ;TBS33a_AnfB;TF34a_AnfZ;TF34a_AnfB;TBS34a_AnfZ;TBS34a_AnfB;TF35a_AnfZ;TF35a_AnfB;TBS35a_AnfZ;TBS35a_AnfB;TF38a_AnfZ;TF38a_AnfB;TBS38a_AnfZ;TBS38a_AnfB
15.12.2024;01:00;A 34;1;0;0;0;0;3;27;1;11;4;4;1;1;0;0;0;0;0;0;0;0;0;0;1;7;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
15.12.2024;00:59;A 34;1;0;0;0;0;2;20;0;0;3;3;0;0;0;0;3;3;0;0;0;0;4;33;2;9;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
15.12.2024;00:58;A 34;1;0;0;0;0;2;15;0;0;1;1;0;0;0;0;2;1;0;0;0;0;3;19;2;6;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
15.12.2024;00:57;A 34;1;0;0;0;0;2;13;2;15;1;0;2;2;0;0;3;3;0;0;0;0;4;40;3;14;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
15.12.2024;00:56;A 34;1;0;0;0;0;1;12;0;0;3;1;0;0;0;0;1;1;0;0;0;0;3;30;1;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
15.12.2024;00:55;A 34;1;0;0;0;0;2;28;1;7;3;3;1;1;0;0;3;2;0;0;0;0;3;18;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
15.12.2024;00:54;A 34;1;0;0;0;0;5;45;3;20;4;5;5;6;0;0;1;1;0;0;0;0;1;31;1;16;2;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
15.12.2024;00:53;A 34;1;0;0;0;0;4;55;1;31;2;6;0;0;0;0;5;6;0;0;0;0;3;44;4;25;4;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
15.12.2024;00:52;A 34;1;0;0;0;0;2;10;2;9;1;1;2;1;0;0;3;3;0;0;0;0;1;16;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
15.12.2024;00:51;A 34;1;0;0;0;0;2;19;3;59;3;3;4;3;0;0;1;1;0;0;0;0;3;39;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
15.12.2024;00:50;A 34;1;0;0;0;0;2;22;4;30;2;2;3;4;0;0;3;3;0;0;0;0;3;38;2;12;6;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
