Datum;Uhrzeit;Bezeichnung;Intervall;T1Z;T1B;T2Z;T2B;T3Z;T3B;T4Z;T4B;T5Z;T5B;T6Z;T6B;T7Z;T7B;T8Z;T8B;D21Z;D21B;D22_1Z;D22_1B;D22_2Z;D22_2B;D23Z;D23B;D81Z;D81B;D82_1Z;D82_1B;D82_2Z;D82_2B;D111Z;D111B;D112Z;D112B;V24Z;V24B;V25Z;V25B;V51Z;V51B;V52Z;V52B;V83Z;V83B;V84Z;V84B;V113Z;V113B;V114Z;V114B;V1_i_OZ;V1_i_OB;V2_i_OZ;V2_i_OB;V3_i_OZ;V3_i_OB;V4_i_OZ;V4_i_OB
03.03.2024;01:00;A 37;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;14;0;0;0;0;0;0;1;1;2;1;2;1;2;2;0;0;5;20;0;0;0;0;0;0;2;3;0;0;6;8;0;0;;;;;;;0;0
03.03.2024;00:59;A 37;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;14;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;2;6;0;0;0;0;0;0;0;0;0;0;2;7;0;0;;;;;;;0;0
03.03.2024;00:58;A 37;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;16;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;2;6;0;0;1;6;1;3;;;;;;;0;0
03.03.2024;00:57;A 37;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;29;0;0;0;0;0;0;2;24;3;2;3;2;0;0;0;0;4;23;0;0;3;13;2;2;3;9;0;0;0;0;0;0;;;;;;;0;0
03.03.2024;00:56;A 37;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;0;0;0;0;2;18;1;1;1;1;2;4;0;0;1;7;0;0;1;7;0;0;3;26;0;0;3;18;0;0;;;;;;;0;0
03.03.2024;00:55;A 37;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;9;0;0;0;0;0;0;1;20;0;0;0;0;1;1;1;21;2;10;0;0;1;2;1;2;2;5;0;0;2;9;1;4;;;;;;;0;0
03.03.2024;00:54;A 37;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;34;0;0;0;0;0;0;3;66;3;1;3;1;0;0;0;0;5;31;0;0;0;0;2;2;4;32;0;0;1;3;0;0;;;;;;;0;0
03.03.2024;00:53;A 37;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;24;0;0;0;0;0;0;1;2;1;1;1;1;1;15;1;1;2;23;0;0;2;4;2;6;1;9;0;0;1;24;0;0;;;;;;;0;0
03.03.2024;00:52;A 37;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;2;11;1;9;1;9;0;0;0;0;0;0;0;0;0;0;1;2;1;23;1;6;0;0;0;0;;;;;;;0;0
03.03.2024;00:51;A 37;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9;0;0;0;0;0;0;0;0;2;1;1;1;0;0;1;0;1;29;0;0;2;4;0;0;0;0;0;0;0;0;0;0;;;;;;;0;0
03.03.2024;00:50;A 37;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;1;23;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;7;0;0;0;0;0;0;;;;;;;0;0
03.03.2024;00:49;A 37;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;22;0;0;0;0;0;0;2;45;1;1;1;1;0;0;0;0;3;15;0;0;0;0;0;0;3;18;0;0;0;0;0;0;;;;;;;0;0
03.03.2024;00:48;A 37;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;7;0;0;0;0;0;0;;;;;;;0;0
03.03.2024;00:47;A 37;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;10;0;0;0;0;0;0;0;0;2;2;2;2;0;0;1;1;1;7;0;0;2;11;0;0;0;0;0;0;0;0;0;0;;;;;;;0;0
03.03.2024;00:46;A 37;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;10;1;14;1;15;0;0;0;0;0;0;0;0;0;0;0;0;5;22;4;8;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;0;0
03.03.2024;00:45;A 37;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;2;2;1;1;0;0;0;15;1;1;1;1;1;1;1;1;1;8;0;0;3;4;2;2;0;0;0;0;3;7;1;2;;;;;;;0;0
03.03.2024;00:44;A 37;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;20;0;0;0;0;0;0;1;4;1;1;2;1;1;1;1;0;3;12;0;0;7;13;0;0;2;6;0;0;4;9;0;0;;;;;;;0;0
03.03.2024;00:43;A 37;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;17;0;0;0;0;0;0;2;32;2;1;2;1;1;1;0;0;0;16;0;0;1;7;0;0;4;9;0;0;1;2;0;0;;;;;;;0;0
03.03.2024;00:42;A 37;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;37;0;0;0;0;0;0;1;7;1;1;1;1;1;1;1;0;3;29;0;0;0;0;0;0;1;6;0;0;3;4;0;0;;;;;;;0;0
03.03.2024;00:41;A 37;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;68;0;0;0;0;0;0;0;21;3;26;3;26;1;1;0;0;4;57;0;0;0;0;0;0;0;0;1;4;1;6;0;0;;;;;;;0;0
03.03.2024;00:40;A 37;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;15;1;0;0;0;0;0;2;29;1;1;1;1;1;12;0;0;2;10;0;0;0;0;0;0;2;11;0;0;1;4;0;0;;;;;;;0;0
03.03.2024;00:39;A 37;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;0;0;0;0;0;0;0;0;1;0;1;0;1;1;0;0;4;7;0;0;0;0;0;0;0;0;0;0;1;5;0;0;;;;;;;0;0
03.03.2024;00:38;A 37;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;8;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;0;0
03.03.2024;00:37;A 37;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5;0;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;4;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;0;0
03.03.2024;00:36;A 37;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;1;15;1;16;0;0;3;29;2;1;2;1;2;2;0;0;2;10;1;4;0;0;0;0;5;26;0;0;3;11;0;0;;;;;;;0;0
03.03.2024;00:35;A 37;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;27;0;0;0;0;0;0;0;0;1;1;1;1;0;0;1;1;1;11;0;0;2;5;5;5;0;0;0;0;0;0;0;0;;;;;;;0;0
03.03.2024;00:34;A 37;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;57;0;0;0;0;0;0;1;21;1;0;1;0;1;14;0;0;8;15;0;0;0;0;0;0;3;6;0;0;1;2;0;0;;;;;;;0;0
03.03.2024;00:33;A 37;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;12;1;19;1;5;0;0;1;2;1;1;1;1;0;0;0;0;3;17;0;1;1;5;2;3;2;6;0;0;2;10;0;0;;;;;;;0;0
03.03.2024;00:32;A 37;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;1;22;0;0;0;0;0;0;1;16;0;0;2;2;4;21;0;0;4;6;0;0;0;0;1;4;;;;;;;0;0
03.03.2024;00:31;A 37;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;11;0;0;0;0;0;0;7;42;1;0;1;0;0;0;0;0;1;9;0;0;0;0;0;0;3;42;0;0;0;0;0;0;;;;;;;0;0
03.03.2024;00:30;A 37;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;17;0;0;0;0;0;0;2;61;1;1;1;1;0;0;2;2;4;29;0;0;2;9;2;5;3;30;0;0;0;0;0;0;;;;;;;0;0
03.03.2024;00:29;A 37;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;6;1;5;1;3;0;0;1;17;0;0;0;0;0;0;0;0;1;7;2;3;0;0;0;0;1;6;0;0;0;0;0;0;;;;;;;0;0
03.03.2024;00:28;A 37;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;1;0;0;0;0;0;2;23;2;1;2;1;0;0;0;0;1;13;0;0;0;0;0;0;3;12;0;0;0;0;0;0;;;;;;;0;0
03.03.2024;00:27;A 37;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;10;2;1;2;1;0;0;3;36;1;1;2;2;0;0;0;0;1;24;0;0;0;0;0;0;3;34;0;0;0;0;0;0;;;;;;;0;0
03.03.2024;00:26;A 37;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;33;0;0;0;0;0;0;1;41;0;0;0;0;2;2;2;2;1;44;0;0;6;9;3;14;2;11;0;0;3;18;0;0;;;;;;;0;0
03.03.2024;00:25;A 37;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;12;0;0;0;0;0;0;0;0;0;0;0;0;1;3;0;0;4;8;0;0;0;0;0;0;0;0;0;0;1;11;1;3;;;;;;;0;0
03.03.2024;00:24;A 37;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;11;1;2;1;2;0;0;1;15;0;0;0;0;0;0;0;0;0;9;1;5;2;6;0;0;2;7;0;0;0;0;0;0;;;;;;;0;0
