Datum;Uhrzeit;Bezeichnung;Intervall;D21_1Z;D21_1B;D21_2Z;D21_2B;V22Z;V22B;D51Z;D51B;D52Z;D52B;V53Z;V53B;V54Z;V54B;V55Z;V55B;D61_1Z;D61_1B;D61_2Z;D61_2B;V62Z;V62B;D81Z;D81B;D82_1Z;D82_1B;D82_2Z;D82_2B;V83Z;V83B;V84Z;V84B;D111Z;D111B;D112Z;D112B;V113Z;V113B;V114Z;V114B;V115Z;V115B;D121_1Z;D121_1B;D121_2Z;D121_2B;V122Z;V122B;TF32Z;TF32B;TF35Z;TF35B;TF38Z;TF38B;TF41Z;TF41B;TBS32Z;TBS32B;TBS35Z;TBS35B;TBS38Z;TBS38B;TBS41Z;TBS41B;VK1StoerZ;VK1StoerB;VK2StoerZ;VK2StoerB;VK3StoerZ;VK3StoerB;VK4StoerZ;VK4StoerB
16.12.2024;21:13;A 97;1;1;34;1;36;1;13;0;100;0;100;5;75;3;31;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;3;64;0;100;2;9;2;53;0;0;1;78;2;79;3;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
16.12.2024;21:12;A 97;1;2;2;2;2;1;7;0;100;0;100;4;48;2;7;0;100;0;100;0;0;0;0;1;80;1;81;0;0;1;1;0;0;0;100;1;4;3;17;0;0;1;12;1;12;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
16.12.2024;21:11;A 97;1;0;69;0;67;0;0;0;100;0;100;2;7;3;17;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;100;0;0;3;14;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
16.12.2024;21:10;A 97;1;4;59;4;59;3;61;0;100;0;100;3;24;4;34;0;100;0;100;0;0;0;0;1;25;1;24;0;0;1;2;1;37;0;100;2;6;3;41;0;0;1;3;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
16.12.2024;21:09;A 97;1;3;68;3;68;1;77;0;100;0;100;2;43;2;16;0;100;0;100;0;0;1;1;0;0;0;0;1;2;0;0;0;75;0;100;0;0;0;100;0;0;1;85;1;86;2;3;1;1;0;0;0;0;0;0;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
16.12.2024;21:08;A 97;1;1;67;1;68;3;35;0;100;0;100;4;10;2;14;0;100;0;100;2;3;0;0;0;0;0;0;0;0;0;0;3;67;0;100;3;57;1;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;;
16.12.2024;21:07;A 97;1;0;80;0;79;0;0;0;100;0;100;4;10;1;11;0;100;0;100;0;0;0;0;1;43;1;1;0;0;1;1;2;37;0;100;4;36;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;;
16.12.2024;21:06;A 97;1;2;53;2;54;1;12;0;100;0;100;2;52;3;39;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;2;17;0;100;3;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
16.12.2024;21:05;A 97;1;1;69;1;70;2;28;0;100;0;100;1;35;0;28;0;100;0;100;0;0;0;0;1;0;0;0;0;0;0;0;1;54;0;100;1;4;3;6;0;0;0;78;0;77;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
16.12.2024;21:04;A 97;1;2;50;2;50;2;26;0;100;0;100;2;25;3;24;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;3;35;0;100;3;15;2;26;0;0;2;34;1;35;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5;0;0;0;0;0;0;0;0;;
