Datum;Uhrzeit;Bezeichnung;Intervall;V111Z;V111B;V121Z;V121B;D21Z;D21B;D22Z;D22B;D23Z;D23B;V211Z;V211B;V221Z;V221B;V231Z;V231B;D33Z;D33B;V301Z;V301B;V311Z;V311B;V321Z;V321B;D41Z;D41B;D42Z;D42B;V411Z;V411B;V421Z;V421B;TA32Z;TA32B;TB32Z;TB32B;TA33Z;TA33B;TB33Z;TB33B;TA35Z;TA35B;TB35Z;TB35B;TA38Z;TA38B;TB38Z;TB38B;TA39Z;TA39B;TB39Z;TB39B;TA41Z;TA41B;TB41Z;TB41B;EG21Z;EG21B;EG22Z;EG22B;D11Z;D11B;D12Z;D12B;D30Z;D30B;D31Z;D31B;D32Z;D32B;V1_StoerZ;V1_StoerB;V2_StoerZ;V2_StoerB;V3_StoerZ;V3_StoerB;V4_StoerZ;V4_StoerB;A4_MP6Z;A4_MP6B;A22_MP1Z;A22_MP1B;A13_MP4Z;A13_MP4B;A45_MP2Z;A45_MP2B;A22_MP2Z;A22_MP2B
16.12.2024;21:13;A 22;1;0;0;0;0;0;0;0;0;0;0;3;9;2;3;1;66;1;7;2;13;1;72;0;0;0;0;2;9;0;0;0;0;7;3;0;0;1;87;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
16.12.2024;21:12;A 22;1;0;0;3;23;0;0;4;5;0;0;0;51;0;0;2;26;0;0;0;51;2;35;0;0;0;0;1;6;0;0;0;0;2;2;0;0;0;0;0;0;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
16.12.2024;21:11;A 22;1;0;0;2;5;0;0;1;1;0;0;1;20;0;0;0;0;0;0;1;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
16.12.2024;21:10;A 22;1;0;0;1;7;0;0;1;1;0;0;0;0;2;0;1;1;1;3;0;0;1;4;0;0;1;6;3;6;0;0;1;1;3;3;0;0;0;0;0;0;1;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
16.12.2024;21:09;A 22;1;0;0;9;18;0;0;5;4;0;0;0;0;0;0;2;83;0;0;0;0;1;90;0;0;0;0;0;9;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
16.12.2024;21:08;A 22;1;0;0;4;10;0;0;2;2;0;0;2;25;1;0;3;7;0;0;1;37;3;20;0;0;0;0;3;27;0;0;0;0;7;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
16.12.2024;21:07;A 22;1;0;0;8;17;0;0;5;5;0;0;0;0;1;0;5;24;0;0;1;8;3;20;0;0;0;0;2;12;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;2;0;0;0;0;;;;;;;;;;;;;;;;;;
16.12.2024;21:06;A 22;1;0;0;8;30;0;0;5;7;0;0;0;0;0;0;2;25;0;0;0;0;1;32;1;1;0;0;2;2;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
16.12.2024;21:05;A 22;1;0;0;0;17;0;0;2;3;0;0;1;1;2;2;2;39;1;4;1;2;3;54;2;4;0;0;2;6;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;;;;;;;;;;;;;;;;;;
16.12.2024;21:04;A 22;1;0;0;2;27;0;0;2;2;0;0;2;2;3;4;2;2;1;5;2;5;2;6;0;0;0;0;3;5;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
16.12.2024;21:03;A 22;1;0;0;5;35;2;1;3;4;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;4;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;1;1;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
16.12.2024;21:02;A 22;1;0;0;4;32;0;0;4;7;0;0;0;20;0;0;2;15;0;0;0;20;1;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;57;0;0;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
16.12.2024;21:01;A 22;1;1;5;2;62;1;0;3;3;0;0;2;54;0;0;0;0;0;0;2;62;0;0;0;0;0;0;1;11;0;0;0;0;2;2;0;0;1;9;0;0;1;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
16.12.2024;21:00;A 22;1;0;0;4;4;0;0;2;2;0;0;2;24;2;2;0;0;2;9;1;34;0;0;0;0;0;0;3;36;0;0;0;0;3;3;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;;;;;;;;;;;;;;;;;;
16.12.2024;20:59;A 22;1;0;0;0;0;0;0;0;0;0;0;2;54;0;0;0;47;0;0;0;60;0;46;0;0;0;0;2;4;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
16.12.2024;20:58;A 22;1;0;0;2;2;0;0;1;0;0;0;0;100;0;0;0;100;0;0;0;100;0;100;0;0;0;0;4;22;0;0;0;0;4;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
16.12.2024;20:57;A 22;1;0;0;3;47;0;0;3;4;0;0;1;55;0;0;2;50;0;1;1;57;1;55;0;0;1;4;3;48;0;0;0;3;5;11;0;0;1;28;0;0;1;9;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
16.12.2024;20:56;A 22;1;1;0;4;29;0;0;6;9;0;0;2;37;3;2;2;57;1;3;2;42;1;63;0;0;0;0;2;41;0;0;1;15;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
16.12.2024;20:55;A 22;1;0;0;1;19;0;0;3;3;0;0;1;1;1;0;4;18;0;0;1;4;2;33;0;0;0;0;2;8;0;0;0;0;2;2;1;0;1;1;0;0;1;5;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
16.12.2024;20:54;A 22;1;2;7;5;19;0;0;2;2;0;0;1;1;1;0;5;43;0;0;1;4;3;63;2;2;0;0;1;2;0;0;0;0;1;0;0;0;0;0;0;0;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
16.12.2024;20:53;A 22;1;0;0;0;0;0;0;0;0;0;0;0;0;1;2;3;48;0;0;0;0;1;58;0;0;0;0;3;23;0;0;0;0;6;7;1;1;1;1;1;1;1;7;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
16.12.2024;20:52;A 22;1;0;0;7;18;0;0;6;4;0;0;0;22;1;0;4;43;0;0;0;21;1;61;0;0;0;0;4;7;0;0;0;0;3;2;1;0;2;25;0;0;1;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
16.12.2024;20:51;A 22;1;1;1;7;10;0;0;4;4;0;0;1;45;0;0;1;43;0;0;0;100;1;51;0;0;0;0;1;19;0;0;0;0;1;2;0;0;0;0;0;0;1;18;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
16.12.2024;20:50;A 22;1;0;0;2;5;0;0;2;1;0;0;2;40;3;2;0;0;1;4;0;100;0;0;0;0;0;0;1;4;0;0;0;0;1;1;0;0;0;0;0;0;1;21;1;1;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
16.12.2024;20:49;A 22;1;0;0;0;7;0;0;0;0;0;0;1;1;1;0;1;46;0;0;0;100;0;49;0;0;0;0;3;43;0;0;0;0;6;11;1;2;1;3;0;0;2;37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
16.12.2024;20:48;A 22;1;0;2;6;61;0;0;6;10;0;0;1;0;2;2;2;5;0;0;3;19;3;12;1;7;0;0;3;68;0;0;0;0;6;58;0;0;0;0;0;0;0;0;1;1;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
16.12.2024;20:47;A 22;1;1;3;1;22;1;0;3;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;3;5;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
16.12.2024;20:46;A 22;1;1;8;1;2;1;0;1;0;0;0;1;2;1;0;1;1;0;0;2;6;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;;;;;;;;;;;;;;;;;;
16.12.2024;20:45;A 22;1;1;5;1;5;0;0;1;1;0;0;1;21;1;1;3;62;1;4;1;25;3;31;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;5;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
16.12.2024;20:44;A 22;1;2;4;4;16;1;0;3;2;0;0;2;41;2;2;2;39;1;5;1;41;1;33;0;0;1;0;1;8;0;0;0;0;1;1;0;0;0;0;0;0;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
16.12.2024;20:43;A 22;1;0;0;0;0;0;0;0;0;0;0;3;15;1;1;1;47;0;0;3;22;2;51;1;9;0;0;1;34;0;0;0;0;3;4;3;4;1;45;1;3;1;9;0;0;1;1;1;1;0;0;1;1;0;0;0;0;0;0;1;1;0;0;1;1;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
16.12.2024;20:42;A 22;1;0;0;4;20;0;0;6;6;0;0;2;14;1;1;2;58;0;0;0;19;2;66;0;0;0;0;0;69;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
16.12.2024;20:41;A 22;1;0;0;1;4;0;0;2;1;0;0;1;62;1;0;1;72;1;4;1;65;1;77;0;0;0;0;4;12;0;0;0;0;6;5;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
16.12.2024;20:40;A 22;1;1;0;0;40;0;0;1;1;0;0;0;0;1;0;1;1;0;0;0;0;0;2;1;3;0;0;5;4;0;0;0;0;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
16.12.2024;20:39;A 22;1;0;0;7;16;0;0;3;3;0;0;2;80;2;2;0;0;0;0;0;86;1;1;0;0;0;0;0;10;0;0;0;0;3;2;1;0;0;0;1;3;2;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
16.12.2024;20:38;A 22;1;0;0;8;16;0;0;6;6;0;0;1;55;0;0;0;0;0;0;1;59;0;0;0;0;0;0;2;2;0;0;0;0;2;1;0;0;1;1;0;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
16.12.2024;20:37;A 22;1;0;0;0;0;0;0;0;0;0;0;1;23;0;0;1;1;0;0;1;25;0;0;0;0;0;0;8;11;0;0;0;0;4;4;0;0;1;0;0;0;2;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
16.12.2024;20:36;A 22;1;0;0;3;37;0;0;4;5;0;0;1;11;0;0;1;1;0;0;1;13;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
16.12.2024;20:35;A 22;1;0;0;3;8;0;0;3;2;0;0;2;10;3;2;1;1;1;2;2;17;1;3;0;0;0;0;1;4;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;1;1;0;0;0;0;1;1;0;0;1;1;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
16.12.2024;20:34;A 22;1;0;0;3;11;2;1;3;3;0;0;4;43;0;0;2;46;0;0;2;51;1;56;0;0;0;0;1;47;0;0;0;0;3;3;0;0;0;2;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
16.12.2024;20:33;A 22;1;0;0;2;8;1;0;4;3;0;0;1;69;1;1;1;32;0;0;1;73;1;37;0;3;1;3;0;18;0;0;1;0;1;0;0;0;1;89;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
16.12.2024;20:32;A 22;1;0;0;1;2;0;0;1;0;0;0;1;0;1;0;0;0;0;0;2;4;0;0;1;1;0;0;2;15;0;0;0;0;5;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
16.12.2024;20:31;A 22;1;0;0;5;11;1;0;3;3;0;0;2;82;0;0;2;15;0;0;0;93;1;28;2;7;0;0;3;14;0;0;0;0;5;4;2;2;1;1;1;6;2;10;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
16.12.2024;20:30;A 22;1;0;0;7;14;0;0;4;4;0;0;2;24;1;19;0;0;0;0;0;100;1;1;2;5;0;0;2;2;0;0;0;0;2;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;;;;;;;;;;;;;;;;;;
16.12.2024;20:29;A 22;1;0;0;4;7;0;0;2;2;0;0;0;0;0;0;2;54;0;0;0;100;2;67;3;3;0;0;1;4;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
16.12.2024;20:28;A 22;1;0;0;4;5;0;0;2;1;0;0;3;5;4;3;2;36;1;2;0;100;2;39;0;0;0;0;3;4;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
16.12.2024;20:27;A 22;1;0;0;8;14;0;0;4;4;0;0;1;18;1;0;3;14;1;4;0;100;3;27;0;0;0;0;1;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
16.12.2024;20:26;A 22;1;1;3;12;21;1;0;6;6;0;0;2;22;2;3;0;0;0;0;0;100;0;0;1;4;0;0;1;7;0;0;0;0;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
16.12.2024;20:25;A 22;1;1;4;5;11;1;0;4;3;0;0;4;70;4;70;4;7;0;0;0;100;1;17;0;0;1;3;4;6;0;0;1;0;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;;;;;;;;;;;;;;;;;;
16.12.2024;20:24;A 22;1;0;0;7;10;1;0;4;3;0;0;1;2;0;0;2;37;0;0;1;71;1;54;3;11;0;0;2;18;0;0;0;0;5;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
16.12.2024;20:23;A 22;1;0;0;4;14;0;0;4;4;0;0;1;71;2;1;1;72;1;2;0;75;0;72;1;3;0;0;4;18;0;0;0;0;6;5;0;0;0;69;1;11;1;8;0;0;1;1;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;;;;;;;;;;;;;;;;;;
16.12.2024;20:22;A 22;1;0;0;6;75;0;0;4;5;0;0;4;13;1;0;2;59;0;0;1;41;2;66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;12;0;0;1;8;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;;;;;;;;;;;;;;;;;;
