Datum;Uhrzeit;Bezeichnung;Intervall;D11Z;D11B;D12Z;D12B;D13Z;D13B;D14Z;D14B;D15Z;D15B;D21Z;D21B;D22Z;D22B;D31Z;D31B;D32Z;D32B;D33Z;D33B;D34Z;D34B;D35Z;D35B;D36Z;D36B;D37Z;D37B;D41Z;D41B;D42Z;D42B;D43Z;D43B;VD111Z;VD111B;VD121Z;VD121B;VD131Z;VD131B;VD211Z;VD211B;VD212Z;VD212B;VD221Z;VD221B;VD222Z;VD222B;VD231Z;VD231B;VD232Z;VD232B;VD311Z;VD311B;VD321Z;VD321B;VD331Z;VD331B;VD411Z;VD411B;VD421Z;VD421B;VD422Z;VD422B;T32Z;T32B;T35Z;T35B;T38Z;T38B;T41Z;T41B;TB32Z;TB32B;TB35Z;TB35B;TB38Z;TB38B;TB41Z;TB41B;V1_StoerZ;V1_StoerB;V2_StoerZ;V2_StoerB;V3_StoerZ;V3_StoerB;V4_StoerZ;V4_StoerB;V5_StoerZ;V5_StoerB;V6_StoerZ;V6_StoerB;V7_StoerZ;V7_StoerB
03.11.2024;01:00;A 20;1;1;6;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;1;4;1;6;0;0;3;5;0;0;0;0;0;0;0;0;0;100;0;0;1;43;0;44;1;0;2;38;2;4;2;7;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.11.2024;00:59;A 20;1;2;16;3;14;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;6;3;12;2;3;3;3;2;1;0;36;0;0;0;100;0;0;0;0;1;4;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.11.2024;00:58;A 20;1;0;0;2;8;0;0;1;1;0;0;2;1;0;0;1;0;4;3;9;16;3;3;0;0;0;0;0;0;1;55;0;0;2;9;1;3;1;1;0;0;1;38;0;0;0;100;1;1;0;0;0;0;0;43;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.11.2024;00:57;A 20;1;2;52;0;88;1;1;2;2;0;0;0;0;0;0;0;0;4;3;5;16;5;4;1;15;2;3;1;1;2;28;0;0;5;33;0;0;2;3;0;0;0;0;0;0;0;100;0;0;0;0;0;0;2;8;0;18;2;25;0;17;2;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.11.2024;00:56;A 20;1;1;12;1;25;2;1;2;2;1;82;3;7;0;0;0;0;1;1;1;5;1;1;1;29;2;27;0;0;3;23;1;1;4;22;2;2;4;5;1;1;0;0;0;0;0;100;0;0;0;0;0;0;0;0;1;39;0;0;3;44;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.11.2024;00:55;A 20;1;1;6;2;15;1;0;2;1;0;0;0;0;1;1;1;1;0;0;0;0;0;0;1;71;5;11;2;2;1;2;1;0;1;12;1;1;1;1;1;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.11.2024;00:54;A 20;1;0;0;1;8;0;0;0;0;1;28;1;6;1;1;1;1;2;30;1;11;1;1;1;25;0;0;0;0;1;24;1;12;3;11;2;3;2;2;1;0;1;55;0;0;0;100;0;0;2;50;1;54;0;0;2;1;0;0;0;0;3;4;3;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.11.2024;00:53;A 20;1;0;0;1;9;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;41;0;0;5;17;0;0;3;2;0;0;0;0;0;0;0;100;1;1;0;0;0;0;3;78;2;45;1;70;1;53;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.11.2024;00:52;A 20;1;1;4;3;16;1;0;3;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;37;1;9;1;1;1;36;0;0;2;7;0;0;1;1;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;54;1;6;0;51;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.11.2024;00:51;A 20;1;3;42;2;14;1;2;1;1;1;1;1;2;1;1;2;2;2;22;2;32;3;2;1;45;1;20;1;1;2;2;0;0;2;5;0;0;1;0;0;0;0;0;0;0;0;100;0;0;3;5;1;13;0;0;1;64;0;0;2;52;0;0;4;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
