Datum;Uhrzeit;Bezeichnung;Intervall;D11Z;D11B;D12Z;D12B;D13Z;D13B;D14Z;D14B;V15Z;V15B;V16Z;V16B;V17Z;V17B;D21Z;D21B;D22Z;D22B;D23Z;D23B;D24Z;D24B;V26Z;V26B;V27Z;V27B;V28Z;V28B;V29Z;V29B;D31Z;D31B;D32Z;D32B;D33Z;D33B;D34Z;D34B;V36Z;V36B;V37Z;V37B;V38Z;V38B;V39Z;V39B;V40Z;V40B;V41Z;V41B;V42Z;V42B;D43Z;D43B;V45Z;V45B;V46Z;V46B;V47Z;V47B;V48Z;V48B
29.06.2024;02:00;A 36;1;0;0;2;22;0;0;0;0;2;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;13;0;0;0;0;0;0;0;100;1;2;0;0;0;0;0;0;0;0;1;0;1;15;1;2;0;0;2;13;1;1
29.06.2024;01:59;A 36;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;1;18;1;11;0;0;0;0;1;3;1;4;0;0
29.06.2024;01:58;A 36;1;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;100;0;0;0;0;0;0;0;0;1;12;1;2;0;0;0;0;1;9;1;8;0;0
29.06.2024;01:57;A 36;1;0;0;0;0;0;0;1;7;0;0;0;0;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;2;57;0;100;2;18;1;1;2;9;0;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0
29.06.2024;01:56;A 36;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;13;0;0;0;0;0;0;0;28;1;1;0;0;0;0;0;0;0;0;1;11;0;100;0;0;1;1;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.06.2024;01:55;A 36;1;0;0;1;1;0;0;0;43;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.06.2024;01:54;A 36;1;0;0;0;0;0;0;1;13;0;0;0;0;2;7;1;28;2;3;1;2;0;0;3;15;2;13;1;6;0;0;1;2;1;19;0;0;0;0;0;100;3;15;0;0;0;0;0;0;1;7;0;0;0;0;0;0;0;0;0;0;0;0
29.06.2024;01:53;A 36;1;2;1;1;1;0;0;0;0;3;3;1;5;0;0;0;0;0;0;1;10;0;0;0;0;1;4;1;11;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;1;4;0;0;0;0;0;0;2;17;0;0;0;0
29.06.2024;01:52;A 36;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;3;1;4;0;0;0;0;0;0;0;0;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4;1;3;0;0;0;0
29.06.2024;01:51;A 36;1;1;1;1;13;0;0;0;0;1;11;0;0;0;0;0;0;0;0;0;0;1;36;1;2;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;0;0;51;0;0;0;0;0;0;0;42
29.06.2024;01:50;A 36;1;0;0;1;18;1;2;0;0;1;8;3;6;0;0;0;0;2;3;1;1;0;0;2;5;1;8;2;9;2;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;1;1;9;1;3;2;15;4;8;1;13
29.06.2024;01:49;A 36;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;51;0;0;0;0;4;8;2;46;0;0;0;0;0;0;0;0;0;0;1;19;0;0;0;0;1;2;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.06.2024;01:48;A 36;1;0;0;0;0;1;1;0;0;0;0;1;5;0;0;0;0;1;28;0;0;0;0;0;0;1;12;0;0;0;0;0;0;0;0;1;3;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.06.2024;01:47;A 36;1;0;0;1;15;1;18;0;0;1;15;1;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;71;0;0;2;14;0;0;3;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.06.2024;01:46;A 36;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;0;45;0;0;1;6;1;11;1;1;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;1;26;2;4;1;3;0;0;1;4
29.06.2024;01:45;A 36;1;1;3;1;4;0;0;0;0;1;9;0;0;0;0;0;0;0;12;1;25;0;0;0;0;0;0;1;18;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;1;42;0;0;0;0;0;0;1;3
29.06.2024;01:44;A 36;1;0;0;2;51;0;0;0;0;2;24;0;0;0;0;0;0;3;36;0;0;0;0;0;0;1;36;0;0;0;0;0;0;0;0;1;2;2;58;1;76;0;0;2;11;4;18;0;0;0;19;0;0;0;0;0;0;0;0;0;0;0;0
29.06.2024;01:43;A 36;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;6;0;0;0;0;0;0;0;0;1;21;0;0;0;0;0;0;1;7;0;0;0;0;1;6;0;0;0;0;1;4;2;6;0;0;0;0
29.06.2024;01:42;A 36;1;0;0;2;55;0;0;0;0;3;29;0;0;0;0;0;0;1;42;0;0;0;0;1;43;2;43;1;42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;1;7;0;0;0;0
29.06.2024;01:41;A 36;1;0;0;2;59;0;0;0;0;4;17;0;0;0;0;0;0;0;0;0;0;0;0;1;3;2;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;18;0;0;0;0;0;0;4;14;0;0;0;0
29.06.2024;01:40;A 36;1;0;0;1;1;1;30;1;48;3;12;1;10;2;4;0;0;1;31;0;0;0;0;0;0;1;8;0;0;0;0;1;16;0;0;0;0;0;0;1;4;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;4;2;7;0;0;0;0
29.06.2024;01:39;A 36;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;2;0;0;0;0;1;4;0;41;0;0;1;8;0;0;0;0;0;0;1;4;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;4;0;0;0;0
29.06.2024;01:38;A 36;1;0;0;2;20;0;0;0;0;1;15;0;0;0;0;0;0;0;0;0;0;1;59;0;0;1;4;1;9;0;1;0;19;0;0;0;0;1;22;0;0;0;0;1;3;1;5;0;0;0;0;1;1;0;0;1;4;0;0;1;5;0;0
29.06.2024;01:37;A 36;1;0;0;1;2;0;0;0;0;1;6;0;0;0;0;0;0;2;39;0;0;0;0;0;0;1;15;0;0;2;3;1;5;0;0;0;0;2;19;1;4;0;0;0;0;0;0;0;0;0;0;0;0;1;29;0;0;0;0;1;2;1;2
29.06.2024;01:36;A 36;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5;0;0;0;0;0;0;2;76;0;0;0;0;2;42;1;15;0;0;1;63;2;19;1;13;0;0;1;5;0;0;2;2;0;0;0;0;0;0;2;10;0;0;0;0
29.06.2024;01:35;A 36;1;0;0;2;23;2;41;0;0;1;28;1;41;0;0;0;0;1;3;0;0;0;0;0;0;1;13;0;0;0;0;1;44;2;44;1;14;0;17;1;73;1;62;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.06.2024;01:34;A 36;1;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;2;10;20;24;0;0;2;5;1;47;2;43;0;0;0;0;0;0;0;0;1;6;0;0;0;0;1;8;1;6;0;0;1;0;1;1;1;19;0;0;0;0;2;6;1;3
29.06.2024;01:33;A 36;1;0;0;0;0;1;15;0;0;0;0;3;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;17;0;0;0;0;0;0;2;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.06.2024;01:32;A 36;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;6;0;0;0;0;0;0;0;24;0;0;1;3;0;0;0;0;1;27;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.06.2024;01:31;A 36;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;37;0;0;0;0;2;2;1;4;0;0;1;36;0;0;0;0;0;0;1;8;0;0;0;0;0;0;1;7;0;0;0;0;0;0;1;8;0;0;0;0
29.06.2024;01:30;A 36;1;0;0;0;0;0;0;1;38;0;0;0;0;1;4;2;3;1;0;0;0;0;0;1;17;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;23;0;0;0;0;1;3;1;7;0;0;0;0
29.06.2024;01:29;A 36;1;0;0;2;49;0;0;0;0;3;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;47;0;0;0;0;0;0;4;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.06.2024;01:28;A 36;1;0;0;1;16;0;0;0;0;1;10;0;0;0;0;0;0;2;2;1;1;0;0;1;2;2;10;1;3;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.06.2024;01:27;A 36;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4;0;0;1;34;0;0;2;16;0;0;2;3;0;0;0;0;0;0;1;55;0;0;0;0;0;0;0;0
29.06.2024;01:26;A 36;1;0;0;2;3;1;25;0;0;2;16;1;8;0;0;0;0;1;1;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5;0;0;0;0;0;0;0;0;0;0;1;17;2;2;1;1;1;0;2;5
