Datum;Uhrzeit;Bezeichnung;Intervall;V21Z;V21B;V22Z;V22B;V51Z;V51B;V52Z;V52B;V61Z;V61B;V62Z;V62B;V81Z;V81B;V82Z;V82B;D53Z;D53B;D54Z;D54B;D55Z;D55B;D63Z;D63B;D64Z;D64B;TA32Z;TA32B;TB32Z;TB32B;TA35Z;TA35B;TB35Z;TB35B;TA36Z;TA36B;TB36Z;TB36B;TA38Z;TA38B;TB38Z;TB38B;TA41Z;TA41B;TB41Z;TB41B
03.12.2024;01:00;A 23;1;0;100;0;100;0;0;1;58;0;0;0;0;0;0;2;5;0;0;1;52;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.12.2024;00:59;A 23;1;0;100;0;100;0;0;0;0;1;6;0;0;0;0;0;0;0;0;0;2;0;0;1;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.12.2024;00:58;A 23;1;0;100;0;100;0;0;1;7;2;6;0;0;1;5;0;0;0;0;1;43;0;0;1;46;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.12.2024;00:57;A 23;1;0;100;0;100;0;0;0;0;1;18;0;0;0;0;1;6;0;0;0;0;0;0;1;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.12.2024;00:56;A 23;1;0;100;0;100;0;0;0;0;2;8;0;0;0;0;0;0;0;0;0;0;0;0;1;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.12.2024;00:55;A 23;1;0;100;0;100;0;0;0;0;0;0;0;0;0;0;1;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.12.2024;00:54;A 23;1;0;100;0;100;1;8;0;0;0;0;0;0;0;0;0;0;1;4;0;0;1;48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.12.2024;00:53;A 23;1;0;100;0;100;0;0;0;0;0;0;0;0;0;0;1;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.12.2024;00:52;A 23;1;0;100;0;100;0;0;0;0;2;33;0;0;0;2;0;0;0;0;0;0;0;0;1;47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.12.2024;00:51;A 23;1;0;100;0;100;0;0;0;0;2;12;0;0;1;3;0;0;0;0;0;0;0;0;1;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.12.2024;00:50;A 23;1;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.12.2024;00:49;A 23;1;0;100;0;100;0;0;2;9;0;0;0;0;0;0;0;0;0;0;1;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.12.2024;00:48;A 23;1;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.12.2024;00:47;A 23;1;0;100;0;100;4;45;3;8;0;0;0;0;1;1;1;9;2;5;1;44;2;42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.12.2024;00:46;A 23;1;0;100;0;100;1;6;0;0;0;0;0;0;1;6;0;0;1;2;0;33;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.12.2024;00:45;A 23;1;0;100;0;100;0;0;1;7;0;0;0;0;0;0;1;6;1;10;1;13;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.12.2024;00:44;A 23;1;0;100;0;100;1;7;0;0;1;21;0;0;0;0;0;0;0;0;0;0;1;35;0;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.12.2024;00:43;A 23;1;0;100;0;100;0;0;2;1;1;31;0;0;0;0;0;0;0;0;0;0;0;0;1;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.12.2024;00:42;A 23;1;0;100;0;100;1;8;1;8;1;35;0;0;0;0;0;0;1;3;1;1;1;45;1;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.12.2024;00:41;A 23;1;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.12.2024;00:40;A 23;1;0;100;0;100;0;0;0;0;0;46;0;0;0;0;1;4;0;0;0;0;0;0;0;47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.12.2024;00:39;A 23;1;0;100;0;100;0;0;1;1;4;21;0;0;0;0;0;0;0;0;0;0;0;0;2;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.12.2024;00:38;A 23;1;0;100;0;100;1;4;2;11;1;7;0;0;0;0;0;0;1;2;1;31;1;2;1;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.12.2024;00:37;A 23;1;0;100;0;100;0;0;2;12;0;0;0;0;0;0;0;0;0;0;1;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.12.2024;00:36;A 23;1;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;10;2;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.12.2024;00:35;A 23;1;0;100;0;100;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.12.2024;00:34;A 23;1;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;1;3;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.12.2024;00:33;A 23;1;0;100;0;100;3;20;2;11;0;0;0;0;1;8;3;20;1;2;1;29;1;49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;0;0;0;0;0;0
03.12.2024;00:32;A 23;1;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.12.2024;00:31;A 23;1;0;100;0;100;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;13;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.12.2024;00:30;A 23;1;0;100;0;100;0;0;0;0;1;46;0;0;0;0;0;0;0;0;0;0;0;0;1;37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.12.2024;00:29;A 23;1;0;100;0;100;0;0;0;0;1;33;0;0;0;0;2;14;0;0;0;0;0;0;1;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.12.2024;00:28;A 23;1;0;100;0;100;0;0;1;2;1;14;0;0;1;5;2;4;2;1;0;0;0;0;1;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.12.2024;00:27;A 23;1;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.12.2024;00:26;A 23;1;0;100;0;100;0;0;0;0;0;0;0;0;1;8;0;0;0;0;0;0;0;0;0;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.12.2024;00:25;A 23;1;0;100;0;100;1;55;2;2;3;10;0;0;0;0;0;0;2;48;0;0;2;50;2;46;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.12.2024;00:24;A 23;1;0;100;0;100;0;0;0;0;0;0;0;0;2;17;1;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.12.2024;00:23;A 23;1;0;100;0;100;0;0;0;0;2;6;0;0;1;7;0;0;0;0;0;0;0;0;1;48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.12.2024;00:22;A 23;1;0;100;0;100;0;0;0;0;2;6;0;0;1;8;0;0;0;2;1;1;0;0;2;49;0;0;1;2;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.12.2024;00:21;A 23;1;0;100;0;100;3;8;0;0;4;52;0;0;0;0;0;0;1;1;0;2;1;44;2;48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.12.2024;00:20;A 23;1;0;100;0;100;0;0;1;8;1;27;0;0;0;0;1;8;0;0;1;83;0;0;1;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.12.2024;00:19;A 23;1;0;100;0;100;0;0;1;8;3;24;0;0;1;8;1;14;0;0;1;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.12.2024;00:18;A 23;1;0;100;0;100;0;0;2;9;0;0;0;0;0;0;1;8;0;0;1;22;0;0;0;6;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.12.2024;00:17;A 23;1;0;100;0;100;0;0;0;0;1;4;0;0;0;0;0;0;0;0;0;0;0;0;1;56;0;0;1;2;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.12.2024;00:16;A 23;1;0;100;0;100;0;0;0;0;2;5;0;0;1;8;0;0;1;3;0;0;0;49;1;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.12.2024;00:15;A 23;1;0;100;0;100;1;8;0;0;0;0;0;0;1;14;1;12;0;0;0;0;1;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.12.2024;00:14;A 23;1;0;100;0;100;1;14;1;8;3;5;0;0;1;3;0;0;1;4;1;38;1;42;1;47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;2;12;0;0;2;6
03.12.2024;00:13;A 23;1;0;100;0;100;0;0;0;0;4;35;0;0;0;0;0;0;0;0;0;0;0;0;3;50;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.12.2024;00:12;A 23;1;0;100;0;100;0;0;0;0;3;5;0;0;0;0;1;8;0;0;0;0;0;0;1;47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.12.2024;00:11;A 23;1;0;100;0;100;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;47;0;0;0;46;1;45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.12.2024;00:10;A 23;1;0;100;0;100;0;0;1;6;3;16;0;0;0;0;0;0;0;0;0;0;0;0;2;51;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.12.2024;00:09;A 23;1;0;100;0;100;0;0;0;0;0;0;0;0;0;0;1;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.12.2024;00:08;A 23;1;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.12.2024;00:07;A 23;1;0;100;0;100;0;0;1;5;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.12.2024;00:06;A 23;1;0;100;0;100;0;0;0;0;1;7;0;0;0;0;0;0;0;0;0;11;0;0;1;1;0;0;1;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.12.2024;00:05;A 23;1;0;100;0;100;0;26;7;13;0;0;0;0;0;0;0;0;1;2;2;60;0;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.12.2024;00:04;A 23;1;0;100;0;100;2;26;1;19;0;0;0;0;0;0;0;0;0;0;1;40;1;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.12.2024;00:03;A 23;1;0;100;0;100;0;0;2;17;0;0;0;0;0;0;1;13;0;0;2;40;0;0;0;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.12.2024;00:02;A 23;1;0;100;0;100;0;0;1;10;1;10;0;0;0;0;0;0;0;0;0;0;0;0;1;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.12.2024;00:01;A 23;1;0;100;0;100;3;14;0;0;5;52;0;0;1;8;1;11;1;3;0;0;1;35;2;48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.12.2024;00:00;A 23;1;0;100;0;100;0;0;0;0;2;6;0;0;0;0;1;12;0;0;0;0;0;0;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
