Datum;Uhrzeit;Bezeichnung;Intervall;D11Z;D11B;V13Z;V13B;V15Z;V15B;D12Z;D12B;V14Z;V14B;V16Z;V16B;D31Z;D31B;V33Z;V33B;D32Z;D32B;V34Z;V34B;D41Z;D41B;D42Z;D42B;V43Z;V43B;V44Z;V44B;V45Z;V45B;TF38Z;TF38B;TB38Z;TB38B;TF41Z;TF41B;TB41Z;TB41B;V1Z;V1B;V2Z;V2B;V3Z;V3B;V4Z;V4B;V5Z;V5B;V6Z;V6B
07.09.2024;02:00;A146;1;1;1;1;3;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;0;100;0;100;0;100
07.09.2024;01:59;A146;1;4;3;3;10;6;8;2;0;3;2;2;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;0;100;0;100;0;100
07.09.2024;01:58;A146;1;1;1;1;3;2;2;1;0;1;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;0;100;0;100;0;100
07.09.2024;01:57;A146;1;1;1;1;4;2;2;1;0;1;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;0;100;0;100;0;100
07.09.2024;01:56;A146;1;0;0;0;0;0;0;1;0;1;6;0;0;0;0;0;0;0;0;0;0;3;31;3;2;2;24;3;13;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;0;100;0;100;0;100
07.09.2024;01:55;A146;1;0;0;0;0;0;0;1;0;1;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;0;100;0;100;0;100
07.09.2024;01:54;A146;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;0;100;0;100;0;100
07.09.2024;01:53;A146;1;0;0;0;0;0;0;1;0;3;10;2;3;0;0;0;0;0;0;0;0;2;54;1;4;4;19;1;6;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;0;100;0;100;0;100
07.09.2024;01:52;A146;1;2;5;3;8;5;9;1;2;2;8;2;3;0;0;0;0;1;70;2;5;3;23;3;3;3;28;3;17;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;0;100;0;100;0;100
07.09.2024;01:51;A146;1;0;0;0;0;0;0;0;0;1;4;0;0;1;0;1;5;1;44;1;5;3;25;3;2;3;28;3;15;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;0;100;0;100;0;100
07.09.2024;01:50;A146;1;0;0;0;0;0;0;1;0;1;3;2;2;0;0;0;0;0;0;0;0;1;10;1;0;1;7;1;4;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;0;100;0;100;0;100
07.09.2024;01:49;A146;1;1;1;1;4;2;3;0;0;2;4;0;0;0;0;0;0;0;0;0;0;3;13;3;3;2;25;1;13;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;0;100;0;100;0;100
07.09.2024;01:48;A146;1;1;1;1;4;2;4;0;0;0;0;0;0;2;1;3;7;0;0;0;0;0;0;0;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;0;100;0;100;0;100
07.09.2024;01:47;A146;1;1;21;0;1;0;0;0;0;0;0;0;0;2;1;2;12;0;0;0;0;1;3;1;1;1;8;1;6;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;0;100;0;100;0;100
07.09.2024;01:46;A146;1;0;0;1;4;2;3;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;7;1;2;2;12;2;6;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;0;100;0;100;0;100
07.09.2024;01:45;A146;1;0;0;0;0;0;0;0;0;1;1;0;0;1;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;0;100;0;100;0;100
07.09.2024;01:44;A146;1;1;0;1;3;2;2;1;0;2;6;2;4;2;2;2;17;0;0;0;0;1;26;1;1;1;10;1;5;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;0;100;0;100;0;100
07.09.2024;01:43;A146;1;2;2;1;7;2;3;1;1;2;10;2;2;0;0;0;0;1;0;0;0;3;27;3;3;2;34;3;11;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;0;100;0;100;0;100
07.09.2024;01:42;A146;1;2;21;3;26;6;8;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;9;1;1;1;7;1;5;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;0;100;0;100;0;100
07.09.2024;01:41;A146;1;1;1;2;3;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4;2;2;3;20;2;12;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;0;100;0;100;0;100
07.09.2024;01:40;A146;1;0;0;0;0;0;0;0;0;1;3;0;0;2;1;1;7;0;0;0;0;1;13;1;0;1;5;0;3;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;0;100;0;100;0;100
07.09.2024;01:39;A146;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;3;2;10;1;10;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;0;100;0;100;0;100
07.09.2024;01:38;A146;1;1;1;1;4;2;2;0;0;1;1;0;0;2;6;2;14;0;0;0;0;2;6;2;1;2;14;4;11;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;0;100;0;100;0;100
07.09.2024;01:37;A146;1;2;1;2;7;4;5;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;7;1;0;1;7;1;4;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;0;100;0;100;0;100
07.09.2024;01:36;A146;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;0;100;0;100;0;100
07.09.2024;01:35;A146;1;0;0;0;0;0;0;0;0;1;1;0;0;1;0;1;5;0;0;0;0;1;3;1;1;1;10;1;5;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;0;100;0;100;0;100
07.09.2024;01:34;A146;1;0;0;0;0;0;0;0;0;3;7;0;0;2;1;2;3;0;0;0;0;2;9;1;1;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;0;100;0;100;0;100
07.09.2024;01:33;A146;1;0;0;0;0;0;0;1;0;1;3;2;2;0;0;1;4;0;0;0;0;0;0;1;1;1;4;1;9;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;0;100;0;100;0;100
07.09.2024;01:32;A146;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;16;2;1;2;12;2;9;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;0;100;0;100;0;100
07.09.2024;01:31;A146;1;2;2;1;6;3;4;0;0;0;0;0;0;2;1;2;9;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;0;100;0;100;0;100
07.09.2024;01:30;A146;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;33;1;0;1;8;1;4;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;0;100;0;100;0;100
07.09.2024;01:29;A146;1;0;0;0;0;0;0;0;0;1;4;0;0;0;0;0;0;0;0;0;0;2;9;2;2;2;18;2;12;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;0;100;0;100;0;100
07.09.2024;01:28;A146;1;2;9;3;12;4;6;0;0;1;1;0;0;0;0;0;0;0;0;0;0;2;28;2;2;1;28;1;9;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;0;100;0;100;0;100
07.09.2024;01:27;A146;1;1;22;1;4;2;2;2;0;1;2;0;0;3;3;4;14;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;0;100;0;100;0;100
07.09.2024;01:26;A146;1;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;0;100;0;100;0;100
07.09.2024;01:25;A146;1;1;0;0;0;0;0;1;0;2;8;2;2;2;1;1;8;0;0;0;0;1;3;1;1;1;10;1;6;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;0;100;0;100;0;100
07.09.2024;01:24;A146;1;3;3;3;11;4;6;2;1;2;7;4;5;0;0;0;0;0;0;0;0;1;4;1;0;1;8;1;7;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;0;100;0;100;0;100
07.09.2024;01:23;A146;1;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;0;100;0;100;0;100
07.09.2024;01:22;A146;1;1;1;1;4;2;3;1;1;1;4;2;2;0;0;0;0;0;0;0;0;6;33;6;10;3;54;3;31;1;9;0;0;0;0;0;0;0;0;0;100;0;100;0;100;0;100;0;100;0;100
07.09.2024;01:21;A146;1;2;2;2;7;4;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;5;2;2;2;15;2;10;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;0;100;0;100;0;100
07.09.2024;01:20;A146;1;1;1;1;4;2;3;0;0;2;4;0;0;2;1;2;13;0;0;0;0;1;17;1;0;1;6;1;4;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;0;100;0;100;0;100
07.09.2024;01:19;A146;1;0;0;0;0;0;0;2;3;2;17;4;7;0;0;0;0;0;0;0;0;2;7;2;2;2;20;2;13;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;0;100;0;100;0;100
07.09.2024;01:18;A146;1;0;0;0;0;0;0;0;0;1;3;0;0;2;4;1;12;0;0;0;0;1;8;1;0;1;9;1;5;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;0;100;0;100;0;100
07.09.2024;01:17;A146;1;1;1;1;4;2;3;2;1;2;5;4;5;1;0;3;5;0;0;0;0;1;13;1;1;1;6;2;4;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;0;100;0;100;0;100
07.09.2024;01:16;A146;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;0;100;0;100;0;100
07.09.2024;01:15;A146;1;1;1;1;4;2;3;0;0;0;0;0;0;1;0;1;4;1;1;0;0;1;7;1;1;1;8;1;5;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;0;100;0;100;0;100
07.09.2024;01:14;A146;1;1;0;1;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;8;3;4;3;30;3;21;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;0;100;0;100;0;100
07.09.2024;01:13;A146;1;0;0;0;0;0;0;1;1;4;12;2;2;0;0;0;0;0;0;0;0;3;12;3;3;3;26;3;17;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;0;100;0;100;0;100
07.09.2024;01:12;A146;1;1;1;1;3;2;2;0;0;2;5;0;0;3;17;4;29;0;0;0;0;1;10;1;0;1;6;0;1;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;0;100;0;100;0;100
