Datum;Uhrzeit;Bezeichnung;Intervall;V33Z;V33B;V34Z;V34B;V51Z;V51B;V52Z;V52B;D71Z;D71B;V111Z;V111B;V112Z;V112B;D121Z;D121B;MP1Z;MP1B;MP2Z;MP2B;MP3Z;MP3B;MP4Z;MP4B;MP5Z;MP5B;MP6Z;MP6B;T6Z;T6B;T7Z;T7B;V10Z;V10B;V20Z;V20B;D11Z;D11B;D12Z;D12B;D31Z;D31B;D32Z;D32B;V122Z;V122B
11.01.2025;01:00;A 94;1;0;0;0;0;4;6;0;0;0;0;0;0;0;0;1;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;1;0;100;0;0;0;0;3;3
11.01.2025;00:59;A 94;1;1;10;0;0;0;0;0;0;0;0;6;8;1;3;1;12;0;0;0;0;0;0;0;0;1;2;1;2;0;0;0;0;3;4;2;1;4;7;0;100;1;4;0;0;4;3
11.01.2025;00:58;A 94;1;0;0;0;0;0;0;0;0;0;0;2;3;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;1;1;1;1;1;1;0;100;0;0;0;0;0;0
11.01.2025;00:57;A 94;1;0;0;1;9;1;3;0;0;0;0;0;0;3;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;3;0;0;0;100;0;0;1;5;0;0
11.01.2025;00:56;A 94;1;0;0;0;0;3;17;1;2;0;0;5;8;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;5;6;0;100;0;0;0;0;0;0
11.01.2025;00:55;A 94;1;2;5;0;0;2;4;4;4;0;0;5;11;2;3;1;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;100;1;9;0;0;1;4
11.01.2025;00:54;A 94;1;3;5;2;9;0;0;0;0;0;0;1;1;1;2;1;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;100;1;2;1;7;3;3
11.01.2025;00:53;A 94;1;0;0;0;0;2;2;1;2;0;0;2;3;0;0;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;2;4
11.01.2025;00:52;A 94;1;0;0;0;0;2;2;1;3;0;0;2;7;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;4;6;0;100;0;2;0;0;0;0
11.01.2025;00:51;A 94;1;1;6;0;0;4;7;0;0;0;0;6;10;1;2;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3;3;0;100;1;19;0;0;3;2
11.01.2025;00:50;A 94;1;2;3;0;0;0;0;2;3;0;0;8;17;3;7;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;1;1;3;4;0;100;1;12;0;0;0;0
11.01.2025;00:49;A 94;1;0;0;0;0;1;3;1;2;0;0;4;5;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;2;0;100;0;0;0;0;3;3
11.01.2025;00:48;A 94;1;0;0;0;0;3;7;0;0;0;0;2;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;100;0;13;0;11;0;0
11.01.2025;00:47;A 94;1;4;10;1;4;6;9;0;0;0;0;4;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;100;2;24;1;20;0;0
11.01.2025;00:46;A 94;1;0;0;0;0;4;9;0;0;0;0;3;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;5;5;0;100;0;0;0;0;0;0
11.01.2025;00:45;A 94;1;0;0;0;0;3;6;1;2;0;0;7;14;1;3;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;3;3;0;100;0;0;0;0;3;2
11.01.2025;00:44;A 94;1;2;7;0;0;2;8;1;2;0;0;4;9;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;100;1;7;0;0;0;0
11.01.2025;00:43;A 94;1;2;5;0;0;4;9;2;6;0;0;6;9;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;2;5;5;0;100;1;21;0;0;0;0
11.01.2025;00:42;A 94;1;0;0;0;0;3;5;1;1;0;0;3;7;0;0;3;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;3;4;0;100;0;0;0;0;7;15
11.01.2025;00:41;A 94;1;0;0;3;5;3;5;0;0;0;0;11;20;2;6;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;10;0;100;0;0;1;14;1;1
11.01.2025;00:40;A 94;1;0;0;3;5;2;6;4;6;0;0;10;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;100;0;0;1;11;0;0
11.01.2025;00:39;A 94;1;0;0;0;0;1;2;1;2;0;0;3;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;100;0;0;0;0;0;0
11.01.2025;00:38;A 94;1;0;4;0;0;4;6;0;0;0;0;6;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;5;4;0;100;1;34;0;0;0;0
11.01.2025;00:37;A 94;1;4;13;0;0;3;4;0;0;0;0;3;6;1;2;1;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;100;1;26;0;0;4;4
11.01.2025;00:36;A 94;1;0;0;0;0;0;0;0;0;0;0;1;3;0;0;2;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;2;0;100;0;0;0;0;6;6
11.01.2025;00:35;A 94;1;2;7;0;0;2;7;1;2;0;0;4;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;100;1;7;0;0;0;0
11.01.2025;00:34;A 94;1;0;0;0;0;1;2;0;0;0;0;2;4;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;3;3;0;100;0;0;0;0;0;0
11.01.2025;00:33;A 94;1;1;7;2;9;2;3;0;0;0;0;5;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;100;1;37;1;6;0;0
11.01.2025;00:32;A 94;1;2;5;0;0;1;5;0;0;0;0;6;21;1;2;1;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;100;1;21;0;0;3;4
11.01.2025;00:31;A 94;1;2;5;0;0;5;7;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;100;1;1;0;0;0;0
11.01.2025;00:30;A 94;1;0;0;0;0;5;13;3;8;0;0;3;5;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;2;3;0;100;0;0;0;0;0;0
11.01.2025;00:29;A 94;1;1;8;0;0;2;8;0;0;0;0;5;5;2;2;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;100;1;7;0;0;3;3
11.01.2025;00:28;A 94;1;0;0;0;0;3;3;1;2;0;0;5;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;2;2;0;100;0;0;0;0;0;0
11.01.2025;00:27;A 94;1;0;0;0;0;4;6;2;4;0;0;3;6;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;1;0;100;0;0;0;0;0;0
11.01.2025;00:26;A 94;1;0;0;0;0;2;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;100;0;0;0;0;0;0
11.01.2025;00:25;A 94;1;0;0;0;0;6;13;4;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;1;0;100;0;10;0;0;0;0
11.01.2025;00:24;A 94;1;3;11;0;0;3;9;0;0;0;0;13;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;6;7;0;100;2;39;0;0;0;0
11.01.2025;00:23;A 94;1;5;14;0;0;2;3;0;0;0;0;5;4;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;6;0;100;2;6;0;0;0;0
11.01.2025;00:22;A 94;1;3;4;2;6;1;2;0;0;0;0;11;9;1;3;1;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;100;1;11;1;1;3;2
11.01.2025;00:21;A 94;1;1;6;1;15;3;10;1;2;0;0;0;0;3;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;2;3;0;100;1;13;2;6;1;0
11.01.2025;00:20;A 94;1;1;4;1;0;5;9;0;0;0;0;8;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;5;5;0;100;0;0;0;0;0;0
11.01.2025;00:19;A 94;1;0;0;0;0;0;0;1;3;0;0;8;10;1;2;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;100;0;0;0;9;3;4
11.01.2025;00:18;A 94;1;0;0;3;7;3;9;2;2;0;0;3;6;1;2;2;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;100;0;0;1;9;6;6
11.01.2025;00:17;A 94;1;2;9;0;0;3;8;1;4;0;0;10;12;0;0;1;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;5;6;0;100;2;16;0;6;3;3
11.01.2025;00:16;A 94;1;2;9;7;19;2;4;0;0;0;0;6;5;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;3;3;0;100;1;11;3;36;0;0
11.01.2025;00:15;A 94;1;0;0;1;7;2;4;0;0;0;0;9;11;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;4;4;0;100;0;0;1;12;1;6
11.01.2025;00:14;A 94;1;0;0;0;0;7;14;0;0;0;0;6;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3;3;0;100;0;0;0;0;0;0
11.01.2025;00:13;A 94;1;2;6;0;0;2;4;2;2;0;0;3;5;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;1;3;5;0;100;1;23;0;0;0;0
11.01.2025;00:12;A 94;1;0;0;0;0;0;0;5;8;0;0;6;13;1;1;1;47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;2;2;0;100;0;0;0;0;6;5
11.01.2025;00:11;A 94;1;4;6;0;0;3;34;3;12;0;0;6;24;0;0;1;18;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;3;2;4;5;0;100;1;1;0;0;3;2
